A	B
TACC2	PARM1
SECISBP2L	PARM1
CDKL2	PARM1
RAB20	PARM1
DUOXA1	PARM1
MARVELD3	PARM1
ZNF750	PARM1
HUNK	PARM1
ATP1B1	PARM1
MALL	PARM1
ZNF385B	PARM1
PDGFC	PARM1
OTULINL	PARM1
RNF145	PARM1
SLC22A3	PARM1
EGFR	PARM1
EBP	PARM1
SYBU	PARM1
SHC3	PARM1
SNX30	PARM1
TM7SF2	PARM1
MPP7	PARM1
FREM2	PARM1
ANK3	PARM1
MBIP	PARM1
KCTD14	PARM1
EPS8	PARM1
TLCD4	PARM1
TMEM163	PARM1
BMP3	PARM1
ACOXL	PARM1
LPCAT1	PARM1
C16orf89	PARM1
KCNJ15	PARM1
TMEM164	PARM1
CREB3L1	PARM1
SLC34A2	PARM1
AHCYL2	PARM1
LSS	PARM1
TLCD1	PARM1
BDH1	PARM1
NAGS	PARM1
CCNYL1	PARM1
FZD5	PARM1
ATP1A1	PARM1
CCDC141	PARM1
PTPN13	PARM1
SGMS2	PARM1
HHIP	PARM1
KIAA1324L	PARM1
RASEF	PARM1
MID1IP1	PARM1
C2	PARM1
PRTG	PARM1
PLEKHA7	PARM1
TMEM92	PARM1
SERPINF2	PARM1
ABCA3	PARM1
PLAAT5	PARM1
ENTPD3	PARM1
MFSD2A	PARM1
LGI3	PARM1
SFTPC	PARM1
SFTPB	PARM1
PLA2G4F	PARM1
CBX5	CSNK1G1
MSH6	CSNK1G1
MGAT5	CSNK1G1
TMEM87B	CSNK1G1
HGF	FAM110B
UBA6	FAM110B
MEF2C	FAM110B
ARHGEF7	FAM110B
PRKD2	FAM110B
PHF1	FAM110B
PHF13	FAM110B
OPTN	FAM110B
ATXN1	FAM110B
SEPTIN6	FAM110B
TRIP10	FAM110B
KLC1	FAM110B
DYRK2	FAM110B
N4BP2L1	FAM110B
FRMD6	FAM110B
PML	FAM110B
CDR2	FAM110B
ARHGAP17	FAM110B
GATAD2B	FAM110B
ITPKB	FAM110B
PNRC1	FAM110B
ZFP36L2	FAM110B
EMSY	FAM110B
GBP2	FAM110B
MFAP4	FAM110B
SMAD3	FAM110B
PKIG	FAM110B
SEMA4C	FAM110B
ZMYND10	ARMC4
WDR54	ARMC4
PROM1	ARMC4
DNAH9	ARMC4
BAIAP3	ARMC4
DLEC1	ARMC4
GIPR	ARMC4
LRRC23	ARMC4
EFCAB1	ARMC4
C6	ARMC4
SPAG6	ARMC4
TP73	ARMC4
MOK	ARMC4
CFAP61	ARMC4
IL5RA	ARMC4
TEKT2	ARMC4
EFHC1	ARMC4
SEC14L3	ARMC4
RAB36	ARMC4
SPEF1	ARMC4
TSNAXIP1	ARMC4
CCDC113	ARMC4
RP1	ARMC4
EYA1	ARMC4
CCDC114	ARMC4
CAPS	ARMC4
DNAH11	ARMC4
CEP126	ARMC4
RSPH4A	ARMC4
MAK	ARMC4
PACRG	ARMC4
C6orf118	ARMC4
NME5	ARMC4
SERPINI2	ARMC4
HHLA2	ARMC4
IQCG	ARMC4
NEK11	ARMC4
DNAH6	ARMC4
GRIN3B	ARMC4
MORN1	ARMC4
TSPAN1	ARMC4
CCDC181	ARMC4
CASC1	ARMC4
ADGB	ARMC4
MYB	ARMC4
ARMC2	ARMC4
DNAH7	ARMC4
BBOF1	ARMC4
CFAP58	ARMC4
CCDC170	ARMC4
DNAI1	ARMC4
C20orf85	ARMC4
TEKT3	ARMC4
SIX1	ARMC4
RIBC2	ARMC4
CDHR3	ARMC4
LRRC6	ARMC4
FOXJ1	ARMC4
STK33	ARMC4
CACNG6	ARMC4
TTLL9	ARMC4
CNGA4	ARMC4
RGS22	ARMC4
STOML3	ARMC4
FAM83F	ARMC4
LRRIQ1	ARMC4
DYDC2	ARMC4
ERN2	ARMC4
FHOD3	ARMC4
CCDC146	ARMC4
KCNH3	ARMC4
TSGA10	ARMC4
ZFHX2	ARMC4
MYCBPAP	ARMC4
WDR38	ARMC4
SPAG8	ARMC4
TTC29	ARMC4
CFAP300	ARMC4
TRIM29	ARMC4
MDH1B	ARMC4
MNS1	ARMC4
CCDC65	ARMC4
MORN3	ARMC4
AK7	ARMC4
CCDC33	ARMC4
WDR93	ARMC4
LRRC46	ARMC4
CCDC40	ARMC4
FBXO15	ARMC4
PLPP2	ARMC4
ZNF473	ARMC4
CFAP74	ARMC4
FHAD1	ARMC4
BEST4	ARMC4
NPHP1	ARMC4
RABL2A	ARMC4
ROPN1L	ARMC4
TCTE1	ARMC4
ARHGAP39	ARMC4
PLEKHS1	ARMC4
SCGB1A1	ARMC4
CCDC81	ARMC4
DOC2A	ARMC4
SPATA4	ARMC4
PIH1D2	ARMC4
ENKUR	ARMC4
MAT1A	ARMC4
TEX9	ARMC4
CCDC74B	ARMC4
SPEF2	ARMC4
CAPSL	ARMC4
CCNO	ARMC4
WDR78	ARMC4
FAM81B	ARMC4
FAM92B	ARMC4
ANKFN1	ARMC4
CHST9	ARMC4
DNAAF1	ARMC4
CCDC173	ARMC4
USP43	ARMC4
SPAG17	ARMC4
CFAP70	ARMC4
CLDN8	ARMC4
C1orf158	ARMC4
HYDIN	ARMC4
DRC1	ARMC4
WDR66	ARMC4
LRRC43	ARMC4
RIBC1	ARMC4
DNAH3	ARMC4
CCDC17	ARMC4
DRC7	ARMC4
TPPP3	ARMC4
RSPH1	ARMC4
C21orf58	ARMC4
C9orf116	ARMC4
CFAP157	ARMC4
TMEM190	ARMC4
LRRC71	ARMC4
SCGB3A1	ARMC4
ALOX15	ARMC4
CCDC78	ARMC4
PPP1R32	ARMC4
UBXN10	ARMC4
TTLL10	ARMC4
C1orf87	ARMC4
WDR63	ARMC4
SPATA17	ARMC4
CCDC74A	ARMC4
TEKT4	ARMC4
SPATA18	ARMC4
NEK10	ARMC4
EFHB	ARMC4
DNALI1	ARMC4
CFAP100	ARMC4
ZNF474	ARMC4
IQUB	ARMC4
C7orf57	ARMC4
TMEM67	ARMC4
C9orf24	ARMC4
CFAP47	ARMC4
ARMC3	ARMC4
AK8	ARMC4
SPACA9	ARMC4
STOX1	ARMC4
AGBL2	ARMC4
C16orf71	ARMC4
IQCD	ARMC4
CFAP52	ARMC4
MS4A8	ARMC4
TTC16	ARMC4
DNAAF3	ARMC4
TEKT1	ARMC4
TTC21A	ARMC4
DYNLRB2	ARMC4
VWA3B	ARMC4
ZBBX	ARMC4
TIE1	AFAP1L2
CDK6	AFAP1L2
PCDHB14	AFAP1L2
DYRK2	AFAP1L2
GNG11	AFAP1L2
CHN1	AFAP1L2
GDF11	AFAP1L2
ADAMTS7	AFAP1L2
EDNRA	AFAP1L2
GUCY1A2	AFAP1L2
MOV10	AFAP1L2
GDPD5	AFAP1L2
FMNL3	AFAP1L2
CACNB3	AFAP1L2
MED17	ZNF354A
TMEM260	ZNF354A
PPP2R3C	ZNF354A
FKBP3	ZNF354A
MTIF3	ZNF354A
SLC35B3	ZNF354A
MTO1	ZNF354A
HIKESHI	ZNF354A
KIN	ZNF354A
INTS8	ZNF354A
MIS12	ZNF354A
VTI1B	UBE2V2
SPCS2	UBE2V2
SLC30A5	UBE2V2
AASDHPPT	UBE2V2
SPAG9	ZBTB43
ELOVL5	ZBTB43
HSF2	ZBTB43
SCML1	ZBTB43
ACSL4	ZBTB43
PDE8A	ZBTB43
TRAF4	ZBTB43
DGKD	ZBTB43
B4GALT1	ZBTB43
BTAF1	ZBTB43
SUSD6	ZBTB43
DICER1	ZBTB43
PCNX1	ZBTB43
ZNF516	ZBTB43
ELF4	ZBTB43
RIPK2	ZBTB43
UBR5	ZBTB43
CYTH1	ZBTB43
CPEB4	ZBTB43
EIF1B	ZBTB43
KDM5B	ZBTB43
TNFRSF10B	ZBTB43
ZMYM2	ZBTB43
RBBP6	ZBTB43
AGO2	ZBTB43
PLAGL2	ZBTB43
UBR4	ZBTB43
RAB11FIP4	ZBTB43
RLIM	ZBTB43
SNRPA1	ZBTB43
PTPRE	ZBTB43
AHI1	ZBTB43
RABGGTB	ZBTB43
GAREM1	ZBTB43
NPC1	ZBTB43
POU2F1	ZBTB43
ABL2	ZBTB43
GATAD2B	ZBTB43
EML4	ZBTB43
FEM1C	ZBTB43
NR6A1	ZBTB43
CHD1	ZBTB43
ZUP1	ZBTB43
BTG3	ZBTB43
TTC39B	ZBTB43
BACH1	ZBTB43
B4GALT5	ZBTB43
MPZL3	ZBTB43
MAPKAPK2	ZBTB43
FOXK1	ZBTB43
KIAA1958	ZBTB43
IRGQ	ZBTB43
SMO	CPT1C
CFTR	PCSK9
CYP51A1	PCSK9
SCIN	PCSK9
CACNA2D2	PCSK9
MGST1	PCSK9
RHOBTB2	PCSK9
MLXIPL	PCSK9
ACPP	PCSK9
CDH1	PCSK9
ROS1	PCSK9
LMO3	PCSK9
PRSS8	PCSK9
MSMO1	PCSK9
RASGRF1	PCSK9
ATP2C2	PCSK9
ERBB3	PCSK9
FGFR2	PCSK9
IDI1	PCSK9
PTPN3	PCSK9
CAMSAP3	PCSK9
RAP1GAP	PCSK9
MCCC1	PCSK9
LAMP3	PCSK9
FDFT1	PCSK9
SCTR	PCSK9
CPB2	PCSK9
LRP2	PCSK9
GRHL2	PCSK9
TTC39A	PCSK9
TFAP2C	PCSK9
F11	PCSK9
P3H2	PCSK9
ABCC6	PCSK9
PITPNM3	PCSK9
CRTAC1	PCSK9
PGC	PCSK9
SCD	PCSK9
PLA2G3	PCSK9
HAS3	PCSK9
ESRP2	PCSK9
FA2H	PCSK9
CTSH	PCSK9
ESRP1	PCSK9
FAM83E	PCSK9
HPN	PCSK9
MET	PCSK9
RNF43	PCSK9
WNT3	PCSK9
TMEM97	PCSK9
SNX25	PCSK9
SCNN1A	PCSK9
HMGCR	PCSK9
TFCP2L1	PCSK9
ACADL	PCSK9
MLPH	PCSK9
DHCR24	PCSK9
CNR1	PCSK9
SLC46A2	PCSK9
NPC2	PCSK9
ACAT2	PCSK9
SFTPA1	PCSK9
SLPI	PCSK9
KCNS1	PCSK9
RAB17	PCSK9
FOXA2	PCSK9
PCSK2	PCSK9
PRRG2	PCSK9
MYO5C	PCSK9
AP1M2	PCSK9
MTUS1	PCSK9
CRB3	PCSK9
SMPDL3B	PCSK9
ACSS2	PCSK9
NAPSA	PCSK9
FMO5	PCSK9
BEX2	PCSK9
SFTPD	PCSK9
PEBP4	PCSK9
HOOK1	PCSK9
EHF	PCSK9
ELF5	PCSK9
KCNK1	PCSK9
ARMC9	PCSK9
USP44	PCSK9
NKX2-1	PCSK9
FHDC1	PCSK9
DUOX1	PCSK9
TACC2	PCSK9
CDKL2	PCSK9
DUOXA1	PCSK9
MARVELD3	PCSK9
ZNF750	PCSK9
ATP1B1	PCSK9
MALL	PCSK9
SCN1A	PCSK9
ZNF385B	PCSK9
SLC22A3	PCSK9
EBP	PCSK9
SNX30	PCSK9
TM7SF2	PCSK9
FREM2	PCSK9
ANK3	PCSK9
MBIP	PCSK9
KCTD14	PCSK9
TMEM163	PCSK9
BMP3	PCSK9
ACOXL	PCSK9
LPCAT1	PCSK9
C16orf89	PCSK9
WIF1	PCSK9
HKDC1	PCSK9
KCNJ15	PCSK9
TMEM164	PCSK9
CREB3L1	PCSK9
SLC34A2	PCSK9
ESYT3	PCSK9
AHCYL2	PCSK9
LAD1	PCSK9
IRX6	PCSK9
TLCD1	PCSK9
NAGS	PCSK9
ALPL	PCSK9
PIGR	PCSK9
FZD5	PCSK9
CCDC141	PCSK9
CDS1	PCSK9
PTPN13	PCSK9
SLC6A20	PCSK9
LIPH	PCSK9
HHIP	PCSK9
ADGRV1	PCSK9
KIAA1324L	PCSK9
RASEF	PCSK9
AQP3	PCSK9
C2	PCSK9
PRTG	PCSK9
TMEM92	PCSK9
ABCA3	PCSK9
ENTPD3	PCSK9
MFSD2A	PCSK9
LGI3	PCSK9
SFTPC	PCSK9
MUCL3	PCSK9
SFTPB	PCSK9
PLA2G4F	PCSK9
PARM1	PCSK9
FGR	XPO6
LCP2	XPO6
DGAT2	XPO6
STK10	XPO6
STXBP2	XPO6
MKNK1	XPO6
CD82	XPO6
GMIP	XPO6
IRAK3	XPO6
CYTH4	XPO6
PYGL	XPO6
RIN3	XPO6
CPD	XPO6
RIPOR2	XPO6
BCL6	XPO6
GCA	XPO6
IL18RAP	XPO6
CSF3R	XPO6
TRIM25	XPO6
SRGN	XPO6
MBOAT7	XPO6
TUBA4A	XPO6
RHBDF2	XPO6
MPP1	XPO6
PTPRE	XPO6
AGTPBP1	XPO6
LCP1	XPO6
TLR2	XPO6
SORL1	XPO6
TLE3	XPO6
MCTP2	XPO6
ARRB2	XPO6
PIK3R5	XPO6
SLC16A3	XPO6
ARHGAP26	XPO6
SLC25A37	XPO6
DOCK5	XPO6
ADAM8	XPO6
ACSL1	XPO6
PSTPIP2	XPO6
FAM49B	XPO6
SLA	XPO6
RGL4	XPO6
SHC1	XPO6
NBEAL2	XPO6
RNF149	XPO6
SLC51A	XPO6
NDST2	XPO6
DHRS13	XPO6
UQCRC1	APEX2
IPO13	APEX2
EXOSC2	APEX2
TMEM127	APEX2
MRPL47	APEX2
PSMB6	APEX2
PARP1	APEX2
ATP5MC3	APEX2
SSR2	APEX2
KXD1	NSMCE1
SYPL1	CCDC126
SEC62	CCDC126
STARD3NL	CCDC126
MYNN	CCDC126
SUCO	CCDC126
RAB11A	CCDC126
ZDHHC2	CCDC126
TAX1BP1	CCDC126
ERBIN	CCDC126
GOLPH3	CCDC126
RAP1A	CCDC126
TMED5	CCDC126
KDSR	CCDC126
AFTPH	CCDC126
PAIP2	CCDC126
IMPA1	CCDC126
SMARCA5	CCDC126
CMPK1	CCDC126
BAG5	CCDC126
DNAJC5	CD2BP2
EDF1	CD2BP2
SRSF9	CD2BP2
MOGS	CD2BP2
ATG4D	CD2BP2
ARFIP2	CD2BP2
PHKG2	CD2BP2
CCDC12	CD2BP2
LIMCH1	RSPO1
CBX7	RSPO1
GHR	RSPO1
CDKN1C	RSPO1
SCN7A	RSPO1
NKD1	RSPO1
SLIT2	RSPO1
FZD1	RSPO1
WAS	RGS14
LPAR2	RGS14
ANO8	RGS14
VPS9D1	RGS14
ICAM3	RGS14
LAT2	RGS14
GMIP	RGS14
ARHGAP4	RGS14
CHKB	RGS14
NCF4	RGS14
CORO1A	RGS14
GSDMD	RGS14
LYL1	RGS14
ABCA2	RGS14
SLC9A3R1	RGS14
UNC119	RGS14
BIN2	RGS14
PFKFB4	RGS14
ARHGAP9	RGS14
OPRL1	RGS14
RAC2	RGS14
KRI1	RGS14
FCHO1	RGS14
SSBP4	RGS14
VILL	RGS14
LIMD2	RGS14
PSTPIP1	RGS14
VAV1	RGS14
MYO1F	RGS14
SYTL1	RGS14
SLC12A9	RGS14
PAXX	RGS14
DGKZ	RGS14
ATXN7L2	RGS14
CCDC88B	RGS14
NADK	TBC1D10B
QPCTL	TBC1D10B
DTNBP1	TBC1D10B
CIC	TBC1D10B
SLC8B1	TBC1D10B
HNRNPM	TBC1D10B
BCKDK	TBC1D10B
DVL1	TBC1D10B
XPNPEP1	TBC1D10B
SYNGR2	TBC1D10B
NAT9	TBC1D10B
SRSF9	TBC1D10B
TFEB	TBC1D10B
RPS6KA1	TBC1D10B
VASP	TBC1D10B
INTS11	TBC1D10B
ILF3	TBC1D10B
ATG4D	TBC1D10B
FLOT1	TBC1D10B
ARHGDIA	TBC1D10B
PFKL	TBC1D10B
SH3GL1	TBC1D10B
AKT1	TBC1D10B
MIGA2	TBC1D10B
NACC2	TBC1D10B
ZFYVE27	TBC1D10B
ST3GAL2	TBC1D10B
NIT1	TBC1D10B
DVL3	TBC1D10B
ZNF513	TBC1D10B
SHISA5	TBC1D10B
TAF10	TBC1D10B
ZNF598	TBC1D10B
VPS37C	TBC1D10B
TNIP2	TBC1D10B
POLDIP2	LMAN2
NDUFAB1	LMAN2
KARS1	LMAN2
FTSJ1	LMAN2
RPS5	LMAN2
TMED1	LMAN2
TOMM22	LMAN2
TTLL12	LMAN2
PSMB5	LMAN2
TPD52L2	LMAN2
PSMA7	LMAN2
AHCY	LMAN2
DNAJA3	LMAN2
TIMM50	LMAN2
GPI	LMAN2
MRPL4	LMAN2
PPP2R1A	LMAN2
CHCHD2	LMAN2
PDAP1	LMAN2
PRPF19	LMAN2
NDUFS8	LMAN2
USP5	LMAN2
COX7A2	LMAN2
MRPL37	LMAN2
MRPS15	LMAN2
SLIRP	LMAN2
PIGT	LMAN2
ATP5F1E	LMAN2
PEPD	LMAN2
MRPS7	LMAN2
PSMB2	LMAN2
EMC1	LMAN2
UQCR11	LMAN2
ARPC1B	LMAN2
CHMP2A	LMAN2
COX7B	LMAN2
MGAT1	LMAN2
EEFSEC	LMAN2
IMP4	LMAN2
PSMB7	LMAN2
G6PC3	LMAN2
TXNL4A	LMAN2
HAX1	LMAN2
PYCR2	LMAN2
ALDOA	LMAN2
ATP5MC3	LMAN2
AIFM1	LMAN2
SLC35B2	LMAN2
PSMD4	LMAN2
JMJD8	LMAN2
NAXE	LMAN2
STOML2	LMAN2
PSMC3	LMAN2
ATP5PD	LMAN2
COPS6	LMAN2
SIGLEC6	GCSAML
RGS13	GCSAML
MS4A2	GCSAML
KIT	GCSAML
HPGDS	GCSAML
CPA3	GCSAML
CDK11A	RAB24
HOMER3	RAB24
ABCA7	RAB24
RASSF1	RAB24
ACAP1	RAB24
SH3BP2	RAB24
MAST3	RAB24
CD40	RAB24
RASAL3	RAB24
STX1A	RAB24
PPP1R9B	RAB24
USP35	RAB24
ZMIZ2	RAB24
ARHGAP9	RAB24
XRCC3	RAB24
BST2	RAB24
MAP3K10	RAB24
CASP1	RAB24
PSTPIP1	RAB24
KSR1	RAB24
MOB3C	RAB24
CARHSP1	RAB24
ROBO3	RAB24
SH2B2	RAB24
RELL2	RAB24
NOD2	RAB24
NCKAP5L	RAB24
SPINDOC	RAB24
NAALADL1	RAB24
CCDC88B	RAB24
GGCT	PRELID1
ISOC2	PRELID1
KARS1	PRELID1
PKM	PRELID1
NOP14	PRELID1
DNAJB11	PRELID1
ARFRP1	PRELID1
USB1	PRELID1
GPI	PRELID1
PLIN3	PRELID1
GTPBP4	PRELID1
GAPDH	PRELID1
PNO1	PRELID1
FARSB	PRELID1
FBXO6	PRELID1
ATP6V0B	PRELID1
TMEM214	PRELID1
CISD1	PRELID1
XPO5	PRELID1
POR	PRELID1
ARPC1B	PRELID1
PPAN	PRELID1
DKC1	PRELID1
MYBBP1A	PRELID1
FPGS	PRELID1
FLOT1	PRELID1
PRPS1	PRELID1
ALDOA	PRELID1
HK1	PRELID1
TOMM40L	PRELID1
RRP1	PRELID1
ZNF513	PRELID1
NOL6	PRELID1
VCP	PRELID1
HPRT1	PRELID1
TSR1	PRELID1
POLR3D	PRELID1
PKD1	THBS3
MYO15A	THBS3
NFATC4	THBS3
SNTA1	THBS3
LIG1	THBS3
ABCA2	THBS3
PYROXD2	THBS3
ACAP3	THBS3
LPIN3	THBS3
FBXO44	THBS3
RAB40B	THBS3
HCN3	THBS3
FAHD2B	THBS3
RNF207	THBS3
NPR2	THBS3
CCDC28B	THBS3
RUSC1	THBS3
PWWP3A	THBS3
TMEM143	THBS3
HAAO	THBS3
PPP2R3B	THBS3
CEP68	CA5B
TUBG2	CA5B
EPB41L2	CA5B
ZNF506	CA5B
TTC28	CA5B
TNRC6B	CA5B
RPS6KA5	CA5B
CPEB3	CA5B
CDKN1B	CA5B
CEP85L	CA5B
BBX	CA5B
PLSCR4	CA5B
FOXP1	CA5B
PTBP2	CA5B
KLF12	CA5B
PCDHB14	CA5B
ZSCAN18	CA5B
ODF2L	CA5B
CHD6	CA5B
TTBK2	CA5B
ARHGEF6	CA5B
ZMYM5	CA5B
SBF2	CA5B
TUT4	CA5B
DZIP1	CA5B
GCC2	CA5B
RAB30	CA5B
UACA	CA5B
ABI2	CA5B
BCAS3	CA5B
ZFP14	CA5B
MBOAT2	CA5B
WDPCP	CA5B
RBMS3	CA5B
TRPC1	CA5B
SSBP2	CA5B
TIAM2	CA5B
KDM6A	CA5B
NFIB	CA5B
ADD3	CA5B
TCF7L2	CA5B
PDCD4	CA5B
DGKE	CA5B
CACNA2D1	CA5B
ELMO1	CA5B
MICU3	CA5B
NFIA	CA5B
GPR155	CA5B
ATXN7	CA5B
ARHGEF3	CA5B
RIMKLB	CA5B
ZNF91	CA5B
TTC39C	CA5B
SARS1	SLC50A1
CHPF2	SLC50A1
PKM	SLC50A1
RDH11	SLC50A1
EXOSC7	SLC50A1
FDFT1	SLC50A1
AACS	SLC50A1
DESI1	SLC50A1
SEC23B	SLC50A1
AHCY	SLC50A1
SLC1A5	SLC50A1
PLIN3	SLC50A1
GARS1	SLC50A1
MAPKAPK3	SLC50A1
SSR3	SLC50A1
B4GALT2	SLC50A1
RPN2	SLC50A1
SIL1	SLC50A1
ACO1	SLC50A1
PRDX4	SLC50A1
EIF2S2	SLC50A1
SEC61G	SLC50A1
CD63	SLC50A1
TXN	SLC50A1
SLC31A1	SLC50A1
PGD	SLC50A1
PSMA5	SLC50A1
GALNT2	SLC50A1
FADS1	SLC50A1
CMTM7	SLC50A1
G6PD	SLC50A1
ZBTB7B	SLC50A1
NACC1	SLC50A1
TKT	SLC50A1
PDIA3	SLC50A1
MVD	SLC50A1
TUBA1C	SLC50A1
UQCRFS1	SLC50A1
VSIG2	EFNA1
DAB2IP	EFNA1
GRB7	EFNA1
IGSF3	EFNA1
MAGI1	EFNA1
F11R	EFNA1
GBP1	CXCL10
TAP1	CXCL10
GBP1	CXCL11
LUC7L	ZRSR2
CBFA2T2	ZRSR2
ZNF506	ZRSR2
ZBTB25	ZRSR2
PABPN1	ZRSR2
TTC14	ZRSR2
CA5B	ZRSR2
ZNF207	NMD3
KPNA6	NMD3
CTNNA1	NMD3
NCKAP1	NMD3
OAT	NMD3
LAPTM4A	NMD3
MAPK6	NMD3
FBXW11	NMD3
CCNT2	NMD3
PDS5B	NMD3
UIMC1	NMD3
LRRFIP2	NMD3
FBXO7	NMD3
PPP4R3A	NMD3
ATP11C	NMD3
FNDC3A	NMD3
IMPAD1	NMD3
STK3	NMD3
PPP2CB	NMD3
KCTD9	NMD3
HNRNPL	NMD3
RHEB	NMD3
RIC1	NMD3
ABHD17B	NMD3
MAPK8	NMD3
PPP6R3	NMD3
FBXO3	NMD3
QKI	NMD3
PRPF4B	NMD3
SELENOK	NMD3
STRN	NMD3
PRKD3	NMD3
PTBP3	NMD3
ATL2	NMD3
PANK3	NMD3
TARDBP	NMD3
ZNF706	NMD3
NT5C3A	NMD3
ACSL3	NMD3
USP9X	NMD3
PTPN12	NMD3
EFR3A	NMD3
CDK8	NMD3
KRAS	NMD3
SRSF1	NMD3
YAP1	NMD3
G3BP2	NMD3
SINHCAF	NMD3
RPRD1A	NMD3
XPR1	NMD3
UBAP2L	NMD3
CNOT9	NMD3
G3BP1	NMD3
PURB	NMD3
TLK2	NMD3
AK3	NMD3
GLUD1	NMD3
ITGB1	NMD3
C18orf25	NMD3
UHMK1	NMD3
MBNL1	NMD3
CAST	NMD3
RBMS1	NMD3
NPTN	NMD3
SLC37A3	NMD3
TAOK1	NMD3
C1orf52	NMD3
OTUD4	NMD3
NIPBL	NMD3
COG5	NMD3
YWHAZ	NMD3
HNRNPK	NMD3
REEP3	NMD3
HDGFL3	NMD3
AHCYL1	NMD3
NEDD4L	ADRB2
SYDE2	ADRB2
KLF5	ADRB2
SLC1A1	ADRB2
PIP5K1B	ADRB2
EXPH5	ADRB2
AMOTL2	ADRB2
PPL	ADRB2
PARD6B	ADRB2
FOXA2	ADRB2
RNF128	ADRB2
LMO7	ADRB2
SPRY2	ADRB2
ANXA3	ADRB2
TOB1	ADRB2
TUFT1	ADRB2
CGN	ADRB2
OTULINL	ADRB2
RADX	ADRB2
RAB11FIP1	ADRB2
TENT5B	ADRB2
USP54	ADRB2
EML1	B3GALNT1
SYDE2	B3GALNT1
ARL6	B3GALNT1
ARRB1	B3GALNT1
MFSD6	B3GALNT1
MARVELD2	B3GALNT1
CYP2U1	B3GALNT1
HPGD	B3GALNT1
C10orf25	B3GALNT1
VPS50	MRPL1
GLRX2	MRPL1
PMS1	MRPL1
SRBD1	MRPL1
TMEM260	MRPL1
BCS1L	MRPL1
TIPIN	MRPL1
ZMPSTE24	MRPL1
ALG6	MRPL1
ESF1	MRPL1
PEX12	MRPL1
DCPS	MRPL1
RIC8B	MRPL1
C3orf14	MRPL1
RBBP5	MRPL1
UTP25	MRPL1
PPP1R8	MRPL1
LDAH	MRPL1
CYP20A1	MRPL1
CRIPT	MRPL1
SMUG1	MRPL1
ATG4C	MRPL1
MTERF1	MRPL1
ASH2L	MRPL1
PCNA	MRPL1
COG6	MRPL1
TTC5	MRPL1
ALKBH8	MRPL1
SMARCAL1	MRPL1
SLC35A5	MRPL1
VPS33A	MRPL1
PRPSAP2	MRPL1
C17orf80	MRPL1
GEMIN7	MRPL1
INTS7	MRPL1
POLR2D	MRPL1
TRMT10A	MRPL1
YIPF5	MRPL1
ZNF41	MRPL1
REXO4	MRPL1
TMEM218	MRPL1
ATPSCKMT	MRPL1
OXSM	MRPL1
RPIA	MRPL1
RNF20	MRPL1
PAFAH2	MRPL1
FAIM	MRPL1
MIS18A	MRPL1
POLR3K	MRPL1
SMARCAD1	MRPL1
C1orf50	MRPL1
MON1A	MRPL1
CCDC112	MRPL1
WASHC5	MRPL1
C9orf64	MRPL1
LEO1	MRPL1
DOLPP1	MRPL1
POP5	MRPL1
TMEM99	MRPL1
EML1	SHE
CYP2U1	SHE
C1orf115	SHE
RCN1	PGM2
DNAJC25	PGM2
KIF2A	PGM2
MAP4K4	PGM2
UBE2D1	PGM2
PICALM	PGM2
HNRNPC	PGM2
ARMCX3	PGM2
NFKB1	PGM2
SUB1	PGM2
SEC24A	PGM2
ECT2	PGM2
NUDCD1	PGM2
RAP1B	PGM2
CALU	PGM2
SRSF1	PGM2
SDCBP	PGM2
SINHCAF	PGM2
TDG	PGM2
LRP12	PGM2
NTMT1	PGM2
SEC24D	PGM2
EIF4E	PGM2
RBMS1	PGM2
FAM49B	PGM2
IFNAR2	PGM2
IFNGR2	PGM2
PEA15	PGM2
IFI16	PGM2
NAA15	PGM2
HPRT1	PGM2
PATL1	PGM2
ZMYND10	C22orf15
WDR54	C22orf15
PROM1	C22orf15
DNAH9	C22orf15
BAIAP3	C22orf15
DLEC1	C22orf15
GIPR	C22orf15
LRRC23	C22orf15
EFCAB1	C22orf15
C6	C22orf15
ATP12A	C22orf15
SPAG6	C22orf15
TP73	C22orf15
RABL2B	C22orf15
MOK	C22orf15
DZANK1	C22orf15
CFAP61	C22orf15
IL5RA	C22orf15
TEKT2	C22orf15
EFHC1	C22orf15
SEC14L3	C22orf15
RAB36	C22orf15
SPEF1	C22orf15
TSNAXIP1	C22orf15
CCDC113	C22orf15
RP1	C22orf15
EYA1	C22orf15
CCDC114	C22orf15
CAPS	C22orf15
DNAH11	C22orf15
TRPV4	C22orf15
RSPH4A	C22orf15
PACRG	C22orf15
C6orf118	C22orf15
NME5	C22orf15
SERPINI2	C22orf15
HHLA2	C22orf15
IQCG	C22orf15
NEK11	C22orf15
DNAH6	C22orf15
GRIN3B	C22orf15
MORN1	C22orf15
TSPAN1	C22orf15
CCDC181	C22orf15
CASC1	C22orf15
ADGB	C22orf15
MYB	C22orf15
ARMC2	C22orf15
DNAH7	C22orf15
BBOF1	C22orf15
CFAP58	C22orf15
CCDC170	C22orf15
DNAI1	C22orf15
C20orf85	C22orf15
TEKT3	C22orf15
BPIFB1	C22orf15
SIX1	C22orf15
RIBC2	C22orf15
CDHR3	C22orf15
LRRC6	C22orf15
FOXJ1	C22orf15
CACNG6	C22orf15
TTLL9	C22orf15
CNGA4	C22orf15
RGS22	C22orf15
STOML3	C22orf15
