A	B
PGAP2	STARD5
TMEM79	STARD5
ATG16L2	STARD5
LTBP1	CSDC2
DGKG	CSDC2
REEP1	CSDC2
ITGA8	CSDC2
IGSF9B	CSDC2
GRIK5	CSDC2
SGCA	CSDC2
SLC38A1	CSDC2
RBM24	CSDC2
CASQ2	CSDC2
KCNA5	CSDC2
CNN1	CSDC2
RAMP1	CSDC2
MYH11	CSDC2
HEY2	CSDC2
TMOD1	CSDC2
NTRK3	CSDC2
MYOCD	CSDC2
PRDM16	CSDC2
KCNMB1	CSDC2
SCUBE3	CSDC2
JPH2	CSDC2
AKAP6	CSDC2
ITIH3	CSDC2
LMOD1	CSDC2
SBSPON	CSDC2
NPNT	CSDC2
ARHGAP44	RCAN2
EPHA3	RCAN2
LTBP1	RCAN2
FOXC1	RCAN2
DGKG	RCAN2
GUCY1B1	RCAN2
REEP1	RCAN2
RPS6KA6	RCAN2
NOTCH3	RCAN2
PGR	RCAN2
DLG3	RCAN2
JAG1	RCAN2
RASL12	RCAN2
ISYNA1	RCAN2
PIP5K1B	RCAN2
INPP4B	RCAN2
ART4	RCAN2
FRK	RCAN2
RBM24	RCAN2
FHL5	RCAN2
PDE1A	RCAN2
KCNQ4	RCAN2
CALD1	RCAN2
RAB9B	RCAN2
ARHGEF9	RCAN2
LRRC4B	RCAN2
MYH11	RCAN2
B4GALNT1	RCAN2
SLC26A10	RCAN2
TMOD1	RCAN2
GARNL3	RCAN2
TTLL7	RCAN2
SLAIN1	RCAN2
PELI2	RCAN2
WTIP	RCAN2
PRDM16	RCAN2
CNTN4	RCAN2
CAND2	RCAN2
CSGALNACT1	RCAN2
CNNM2	RCAN2
TAGLN	RCAN2
ADGRL3	RCAN2
ITPR1	RCAN2
CACNA1C	RCAN2
AKAP6	RCAN2
EDNRA	RCAN2
SCN3A	RCAN2
LGI4	RCAN2
PDE1C	RCAN2
CSRP1	RCAN2
PRKAA2	RCAN2
NFASC	RCAN2
SLMAP	RCAN2
EDIL3	RCAN2
RNF180	RCAN2
SBSPON	RCAN2
SALL2	RCAN2
RRAD	RCAN2
FILIP1L	RCAN2
EMX2	RCAN2
DNAJC18	RCAN2
CARMIL1	IL16
GSN	IL16
NT5C	GNB2
SPHK2	MCRIP2
HAGH	MCRIP2
NDUFB2	MCRIP2
TECR	MCRIP2
DDT	MCRIP2
TSPO	MCRIP2
ACO2	MCRIP2
RAB5IF	MCRIP2
ECH1	MCRIP2
ETFB	MCRIP2
IMPDH1	MCRIP2
TESK1	MCRIP2
TMEM53	MCRIP2
POR	MCRIP2
ACP2	MCRIP2
SLC39A3	MCRIP2
RNPEPL1	MCRIP2
CCDC107	MCRIP2
CDK2AP2	MCRIP2
FTH1	MCRIP2
SAC3D1	MCRIP2
BSG	MCRIP2
KDM2B	C2CD2L
ARHGAP27	C2CD2L
KLHL13	SYNPO2
EPHA3	SYNPO2
GUCY1B1	SYNPO2
NOTCH3	SYNPO2
ATP8B1	SYNPO2
PGR	SYNPO2
HEPH	SYNPO2
MYH9	SYNPO2
PLCB4	SYNPO2
INPP4B	SYNPO2
PRRX1	SYNPO2
SYTL2	SYNPO2
SULF1	SYNPO2
TTLL7	SYNPO2
PELI2	SYNPO2
CNTN4	SYNPO2
CSGALNACT1	SYNPO2
ADGRL3	SYNPO2
EDNRA	SYNPO2
PRKAA2	SYNPO2
IGFBP7	SYNPO2
GUCY1A1	SYNPO2
EDIL3	SYNPO2
TMEM200A	SYNPO2
NPNT	SYNPO2
RCAN2	SYNPO2
WBP1L	CLP1
TM7SF2	TTC36
CST3	COPS9
TRADD	COPS9
NME3	COPS9
PFN1	COPS9
GIPC1	COPS9
DOHH	COPS9
ZNF414	COPS9
RTL8C	COPS9
FBXW5	COPS9
FMC1	COPS9
SMIM4	COPS9
TMEM223	COPS9
ZNF524	COPS9
TMEM98	IL17D
CD9	IL17D
DKK3	IL17D
PAK3	IL17D
FBLN1	IL17D
COL16A1	IL17D
FGF14	IL17D
P3H3	IL17D
MGP	IL17D
DBN1	IL17D
XG	IL17D
ISLR	IL17D
ITGA11	IL17D
WNT9A	IL17D
SLIT2	IL17D
C1QTNF2	IL17D
FEZ1	IL17D
MARVELD1	IL17D
MXRA8	IL17D
IGFBP6	IL17D
TBC1D1	TCEAL1
PDK3	TCEAL1
SMARCD3	TCEAL1
PACSIN2	TCEAL1
FZD3	TCEAL1
SLC38A1	TCEAL1
BAG2	TCEAL1
BVES	TCEAL1
MEF2D	TCEAL1
ARHGEF9	TCEAL1
RERG	TCEAL1
TMOD1	TCEAL1
GARNL3	TCEAL1
TTLL7	TCEAL1
ENTPD1	TCEAL1
GATA6	TCEAL1
AOPEP	TCEAL1
CAMK2G	TCEAL1
TAGLN	TCEAL1
PRKAA2	TCEAL1
SLMAP	TCEAL1
NPNT	TCEAL1
RCAN2	TCEAL1
IRAK3	MANEA
MAN1A1	MANEA
TMED5	MANEA
TMTC1	MANEA
HSD17B4	MANEA
MDM2	MANEA
PTPRG	MANEA
TACC1	MANEA
UHMK1	MANEA
DPH3	MANEA
AZI2	MANEA
E2F6	MANEA
ARL6IP1	MANEA
PTEN	MANEA
CERS6	MANEA
CAMSAP3	MAB21L4
GRHL2	MAB21L4
PLA2G3	MAB21L4
SLC5A1	MAB21L4
MT4	MAB21L4
RHOV	MAB21L4
KLC3	MAB21L4
SOX21	MAB21L4
DSG1	MAB21L4
DSC3	MAB21L4
DSC1	MAB21L4
IL36RN	MAB21L4
ZNF750	MAB21L4
CBLC	MAB21L4
ABCA12	MAB21L4
SYT8	MAB21L4
ADGRF4	MAB21L4
PLA2G2F	MAB21L4
HS3ST6	MAB21L4
LCE3D	MAB21L4
SPRR2D	MAB21L4
SERPINB12	MAB21L4
KRT80	MAB21L4
FAM83B	MAB21L4
PLA2G4F	MAB21L4
KLK7	MAB21L4
MUC15	MAB21L4
CFLAR	AFF1
FAM214A	AFF1
ARHGAP10	AFF1
JADE1	AFF1
SESN1	AFF1
JAK2	AFF1
STK24	AFF1
TNS2	AFF1
DSE	AFF1
MAN1A1	AFF1
LIFR	AFF1
KLHL24	AFF1
EPB41L5	AFF1
TMTC1	AFF1
MDM2	AFF1
FGD4	AFF1
RNF217	AFF1
RMND5A	AFF1
PCNA	FIBP
GMPPA	FIBP
B3GAT3	FIBP
TSPOAP1	CARNS1
NRIP2	CARNS1
PDZD4	CARNS1
SPEG	CARNS1
SUSD2	CARNS1
ISYNA1	CARNS1
RERGL	CARNS1
FRK	CARNS1
TBX2	CARNS1
LGR6	CARNS1
PRPH	CARNS1
B4GALNT1	CARNS1
SLC26A10	CARNS1
HEY2	CARNS1
PRDM16	CARNS1
GRIP2	CARNS1
CAND2	CARNS1
PGM5	CARNS1
SORBS2	CARNS1
NFASC	CARNS1
GUCY1A1	CARNS1
SBSPON	CARNS1
RCAN2	CARNS1
DTX2	BANP
RAB24	BANP
CCDC124	PPP1CA
NAGPA	PPP1CA
OAZ1	PPP1CA
SERF2	PPP1CA
GMPPA	PPP1CA
MED11	PPP1CA
S100A11	PPP1CA
STK32C	PPP1CA
DUS2	PPP1CA
ZDHHC8	HCFC1
GMEB2	HCFC1
ITGAL	CTSW
NKG7	CTSW
BARX2	MUCL1
ATP6V0A4	MUCL1
CWH43	MUCL1
SCGB2A2	MUCL1
SCGB1D2	MUCL1
KRT17	MUCL1
CA6	MUCL1
TNS4	MUCL1
DSG3	MUCL1
EHF	MUCL1
CLDN8	MUCL1
PIP	MUCL1
DCD	MUCL1
AQP5	MUCL1
PRR15L	MUCL1
FAM83B	MUCL1
KRT15	MUCL1
KLHL13	PDE3A
ARHGAP44	PDE3A
VCL	PDE3A
EPHA3	PDE3A
REEP1	PDE3A
NOTCH3	PDE3A
ATP8B1	PDE3A
PGR	PDE3A
GNAO1	PDE3A
MYH9	PDE3A
PLCB4	PDE3A
MYOM1	PDE3A
ISYNA1	PDE3A
INPP4B	PDE3A
FRK	PDE3A
RBM24	PDE3A
RAB23	PDE3A
PLCL1	PDE3A
KCNQ4	PDE3A
CASQ2	PDE3A
RAB9B	PDE3A
ACTN4	PDE3A
RERG	PDE3A
B4GALNT1	PDE3A
SLC26A10	PDE3A
HEY2	PDE3A
GARNL3	PDE3A
DNAJB5	PDE3A
SYTL2	PDE3A
SULF1	PDE3A
AMIGO2	PDE3A
SLAIN1	PDE3A
PELI2	PDE3A
GATA6	PDE3A
PRDM16	PDE3A
CNTN4	PDE3A
CAND2	PDE3A
CSGALNACT1	PDE3A
CNNM2	PDE3A
TAGLN	PDE3A
ADGRL3	PDE3A
CCDC3	PDE3A
ENAH	PDE3A
CSRP1	PDE3A
PRKAA2	PDE3A
NFASC	PDE3A
SERPINI1	PDE3A
SLMAP	PDE3A
EDIL3	PDE3A
RNF180	PDE3A
SBSPON	PDE3A
FILIP1L	PDE3A
NPNT	PDE3A
IL2RB	RASGRP1
NUP210	RASGRP1
BICDL1	RASGRP1
DUSP2	RASGRP1
RNASET2	KLHL6
SLC4A8	KLHL6
ADA2	KLHL6
DMXL2	KLHL6
LIPA	KLHL6
SLC15A3	KLHL6
KYNU	KLHL6
CXorf21	KLHL6
HCST	KLHL6
MPP1	KLHL6
PTPRE	KLHL6
NPL	KLHL6
TTYH3	KLHL6
LGALS9	KLHL6
GPR183	KLHL6
OSCAR	KLHL6
CHST11	KLHL6
PRDX4	CHCHD1
C12orf45	CHCHD1
TRAPPC1	MRPL52
CDCA7L	SMPDL3A
ZFP36	RND1
IL6	RND1
IER3	RND1
UGCG	RND1
ARMC7	RAD9A
ARHGAP27	RAD9A
WDR24	TMEM134
FKBP14	ZMAT3
BBS9	SLFN11
NMI	SLFN11
C9orf40	SLFN11
SP110	SLFN11
PAQR8	SLFN11
ZDHHC8	CORO1B
PPP1R37	CORO1B
PIH1D1	CORO1B
MED25	CORO1B
USF2	CORO1B
FKBP8	CORO1B
MFSD10	CORO1B
AIP	CORO1B
PKN1	CORO1B
NECAB3	CORO1B
METTL26	CORO1B
CAPN10	CORO1B
INTS1	CORO1B
HDGFL2	CORO1B
RFNG	CORO1B
CYB561	LRRC20
TTLL1	LRRC20
ASIC1	LRRC20
TRERF1	LRRC20
TRIM45	LRRC20
TCF19	LRRC20
HCN3	LRRC20
GPX8	LRRC20
PRPF40B	MUS81
PLCB3	MUS81
GDAP1	ZNF596
MAD2L2	CFL1
NCLN	CFL1
LSM7	CFL1
PSMG3	CFL1
NUP58	CBWD1
FLVCR1	CBWD1
MS4A2	RAB37
CPA3	RAB37
PPP1R35	RPL38
POP7	RPL38
MT4	OVOL1
FOXN1	OVOL1
SOX21	OVOL1
FAM83C	OVOL1
IL36RN	OVOL1
CXADR	OVOL1
PLA2G2F	OVOL1
HS3ST6	OVOL1
KRT74	OVOL1
CYB561	RARG
TMEM159	RARG
NTHL1	RARG
CACNB1	RARG
ROGDI	RARG
GLI2	RARG
DLG3	RARG
COL16A1	RARG
SLC22A17	RARG
ARVCF	RARG
PYCARD	RARG
CLIP2	RARG
ST8SIA1	RARG
RTKN	RARG
MAN1C1	RARG
ELOVL4	RARG
PPL	RARG
ISLR	RARG
PODNL1	RARG
TRIM47	RARG
TMCC2	RARG
TCF19	RARG
SHF	RARG
PRICKLE1	RARG
FRMD6	RARG
P3H4	RARG
AZIN2	RARG
IGSF3	RARG
IL17RD	RARG
ADAM33	RARG
FZD1	RARG
EDA	RARG
CDS1	RARG
CDCA7L	RARG
SALL2	RARG
ST5	RARG
FAM102A	RARG
TRPV3	RARG
EMX2	RARG
LRRC20	RARG
CABIN1	SSH3
LMF1	SSH3
HDAC5	SSH3
MIF4GD	SSH3
PRR12	SSH3
LLGL1	SSH3
FAM193B	SSH3
DEDD2	SSH3
ANKZF1	SSH3
CNNM3	SSH3
IRF2BP1	SSH3
GDE1	CES2
KIAA0100	CES2
B4GALT7	CES2
ELOVL1	CES2
STARD7	CES2
PIGS	CES2
MAVS	CES2
POLR2E	CES2
MIEF1	CES2
ACO2	CES2
DNAJC5	CES2
POFUT1	CES2
CD99L2	CES2
MEGF8	CES2
YKT6	CES2
PCCB	CES2
MECR	CES2
PDHA1	CES2
MFSD9	CES2
RMDN3	CES2
GUCD1	CES2
PSKH1	CES2
AGPAT3	CES2
ZDHHC3	CES2
BAG5	CES2
WBP1L	CES2
TK2	CES2
BLCAP	CES2
FAM234A	CES2
GCLC	PDP2
PRKAR2B	PDP2
ARSD	PDP2
AASS	PDP2
MGST1	PDP2
ST3GAL1	PDP2
ABHD5	PDP2
AIFM2	PDP2
RETSAT	PDP2
PTGER3	PDP2
HEBP2	PDP2
ATP9A	PDP2
CS	PDP2
HIPK2	PDP2
TRHDE	PDP2
TTC38	PDP2
ACACB	PDP2
MCCC1	PDP2
LIPE	PDP2
PGM1	PDP2
STRADB	PDP2
OXCT1	PDP2
CRLS1	PDP2
MAVS	PDP2
TYRO3	PDP2
EPB41L4B	PDP2
PSMD8	PDP2
MKNK2	PDP2
BCL2L13	PDP2
SLC25A1	PDP2
SUN2	PDP2
ACO2	PDP2
MTHFD1	PDP2
PCK2	PDP2
APMAP	PDP2
PGRMC1	PDP2
ABCD1	PDP2
SLC7A6	PDP2
MLYCD	PDP2
FAH	PDP2
ZNF106	PDP2
GYS1	PDP2
GCDH	PDP2
SNX8	PDP2
MMD	PDP2
CHKA	PDP2
MLEC	PDP2
ACSS3	PDP2
ALDH2	PDP2
LDHB	PDP2
GHR	PDP2
PDE8B	PDP2
CTH	PDP2
PRDX6	PDP2
STBD1	PDP2
HSDL2	PDP2
CAT	PDP2
PRXL2A	PDP2
SLC66A2	PDP2
ACO1	PDP2
CNTFR	PDP2
SLC25A16	PDP2
ACADS	PDP2
FAM199X	PDP2
ACVR1C	PDP2
STAT5A	PDP2
ECHS1	PDP2
MPST	PDP2
TST	PDP2
ASS1	PDP2
MCCC2	PDP2
C19orf12	PDP2
PPARG	PDP2
CLUH	PDP2
INPP5K	PDP2
RIDA	PDP2
ANKEF1	PDP2
ZBED3	PDP2
WASF3	PDP2
RTN3	PDP2
HSD17B4	PDP2
CTIF	PDP2
SORT1	PDP2
ECHDC3	PDP2
CABLES1	PDP2
CPM	PDP2
SLC19A3	PDP2
TEX2	PDP2
SEPTIN11	PDP2
HADH	PDP2
GUCD1	PDP2
PEX5	PDP2
CSAD	PDP2
ESYT1	PDP2
RNF157	PDP2
PGD	PDP2
PTPRF	PDP2
ANKRD53	PDP2
PTPRG	PDP2
ALDH1L1	PDP2
TNFAIP8	PDP2
SH3KBP1	PDP2
DOCK11	PDP2
EIF4EBP2	PDP2
TM7SF2	PDP2
FRMD4A	PDP2
ACSL1	PDP2
GPATCH11	PDP2
PDE3B	PDP2
UHMK1	PDP2
NMT2	PDP2
GPD1L	PDP2
BANK1	PDP2
SFXN2	PDP2
BAG4	PDP2
TIMP4	PDP2
TMEM164	PDP2
C2CD2	PDP2
MRAS	PDP2
FBXO27	PDP2
ACOX1	PDP2
PEX19	PDP2
COQ8A	PDP2
FZD5	PDP2
SUCLG1	PDP2
AQP7	PDP2
GPT2	PDP2
CLMP	PDP2
CYB5A	PDP2
LDHD	PDP2
PEX11A	PDP2
TBC1D16	PDP2
ACAA2	PDP2
ABHD15	PDP2
LETM1	PDP2
E2F6	PDP2
AR	PDP2
NPR1	PDP2
HEXD	PDP2
DCXR	PDP2
RAC3	PDP2
BTD	PDP2
SIK2	PDP2
PFKFB3	PDP2
INSR	PDP2
BCL2	PDP2
TLN2	PDP2
ORMDL3	PDP2
CERS6	PDP2
CASP14	KRT2
IL37	KRT2
DSG1	KRT2
DSC1	KRT2
FLG2	KRT2
FLG	KRT2
LCE2B	KRT2
SPRR2G	KRT2
HS3ST6	KRT2
LCE3D	KRT2
SERPINA12	KRT2
SERPINB12	KRT2
SRBD1	METAP1D
FARS2	METAP1D
EXTL2	METAP1D
EFCC1	EGFL7
KIF17	EGFL7
LAMA5	EGFL7
PDE9A	EGFL7
GABRE	LVRN
ACSS3	LVRN
CAT	LVRN
IDH1	LVRN
CSAD	LVRN
ZNF117	LVRN
PFKFB1	LVRN
AQP7	LVRN
SIK2	LVRN
ARHGAP44	NBEA
CC2D2A	NBEA
DLG3	NBEA
NDRG3	NBEA
TBX18	NBEA
KCNQ4	NBEA
KLF12	NBEA
SYT11	NBEA
RALGPS1	NBEA
GARNL3	NBEA
ENTPD1	NBEA
PELI2	NBEA
GPR161	NBEA
GULP1	NBEA
CAMK2G	NBEA
TMEM25	NBEA
ANKRD50	NBEA
EDA	NBEA
RAVER2	NBEA
MAPRE2	NBEA
EEF1AKMT1	RNASEH2C
CAPN1	ANKRD13D
SUFU	ANKRD13D
DNMT3A	ANKRD13D
ARMC7	ANKRD13D
LLGL1	ANKRD13D
ULK3	ANKRD13D
CNNM4	ANKRD13D
KLHL13	MRGPRF
TSPOAP1	MRGPRF
MTMR11	MRGPRF
DKK3	MRGPRF
NRIP2	MRGPRF
GLI2	MRGPRF
DLG3	MRGPRF
SLC22A17	MRGPRF
ARVCF	MRGPRF
HCFC1R1	MRGPRF
ISYNA1	MRGPRF
PRRX1	MRGPRF
CDK18	MRGPRF
MAN1C1	MRGPRF
ADGRE5	MRGPRF
LRRC4B	MRGPRF
TRIM47	MRGPRF
GARNL3	MRGPRF
IL33	MRGPRF
SYTL2	MRGPRF
PRICKLE1	MRGPRF
PRDM16	MRGPRF
C1QTNF2	MRGPRF
EDNRA	MRGPRF
NRGN	MRGPRF
SLC45A3	MRGPRF
OLFML2B	MRGPRF
NFASC	MRGPRF
PRRX2	MRGPRF
PRRT2	MRGPRF
FILIP1L	MRGPRF
LINGO1	MRGPRF
EMX2	MRGPRF
CTSZ	MYD88
GLA	MYD88
STX4	MYD88
CSK	MYD88
NPC2	MYD88
CLN6	MYD88
MPP1	MYD88
PI4K2A	MYD88
TTC26	LCLAT1
GNB4	LCLAT1
PHC2	SH3RF3
MRC2	GXYLT2
PRTFDC1	GXYLT2
IGDCC4	GXYLT2
OGN	GXYLT2
ASPN	GXYLT2
COL1A1	GXYLT2
GLT8D2	GXYLT2
PRRG3	GXYLT2
COL5A1	GXYLT2
C1QTNF6	GXYLT2
LUM	GXYLT2
FRMD6	GXYLT2
CDH11	GXYLT2
SFRP2	GXYLT2
CAPN5	GXYLT2
GPX8	GXYLT2
COL1A2	GXYLT2
SCARA3	GXYLT2
TMEM143	DCAKD
AFG3L2	TADA2B
WDR91	GRK2
DNAJC4	GRK2
POMT1	GRK2
KMT5C	GRK2
LRRC27	GRK2
DEDD2	GRK2
SPNS1	GRK2
LZTS2	RELA
WASF1	EVC2
PLXDC2	EVC2
PIWIL4	EVC2
PCNX2	EVC2
CALHM2	EVC2
FBLN5	EVC2
SLC43A1	EVC2
MMP14	EVC2
AXL	EVC2
NEGR1	EVC2
ALG6	ZNF680
SLF2	ZNF680
SENP7	ZNF680
TMEM98	BNC2
CRMP1	BNC2
CD276	BNC2
PDGFRB	BNC2
PRRX1	BNC2
MAN1C1	BNC2
GLT8D2	BNC2
RECK	BNC2
SSPN	BNC2
NT5E	BNC2
PCNX2	BNC2
PRICKLE1	BNC2
FRMD6	BNC2
ADD3	BNC2
PXYLP1	BNC2
FZD1	BNC2
MXRA8	BNC2
FAM102B	BNC2
GPX8	BNC2
SLC16A4	BNC2
PLEKHA2	BNC2
GPR137B	HPSE
VAMP8	HPSE
TEC	HPSE
SLC7A7	HPSE
WAS	HSPA6
RNASET2	HSPA6
NCF4	HSPA6
ARRB2	HSPA6
FCGR2A	HSPA6
EMD	TRMT112
NT5C	TRMT112
GUK1	TRMT112
PNPLA6	ADCK5
RNASEH2A	ADCK5
RABAC1	ADCK5
GALK1	ADCK5
SMPD2	ADCK5
PPCDC	ADCK5
XKR8	ADCK5
SHKBP1	ADCK5
MED11	ADCK5
SLC49A3	ADCK5
PUSL1	ADCK5
WDR13	MRPL57
TRADD	MRPL57
MPG	MRPL57
PLEKHJ1	MRPL57
RABAC1	MRPL57
ALKBH7	MRPL57
METTL26	MRPL57
RTL8C	MRPL57
MVB12A	MRPL57
FBXW5	MRPL57
SLC25A6	MRPL57
AMD1	NOC3L
WDR89	NOC3L
POGLUT1	NOC3L
B4GALT7	ESRRA
SLC66A1	ESRRA
CLPTM1L	ESRRA
RNF126	ESRRA
PSMA7	ESRRA
NFKBIB	ESRRA
FURIN	ESRRA
AKT1	ESRRA
NSMF	ESRRA
DUS1L	ESRRA
DMAC1	COMMD1
NBEAL1	RAPH1
PDE8B	ADCY5
ALPK3	ADCY5
REC8	PARP14
GBP3	PARP14
HERC6	PARP14
SLFN13	PARP14
ARHGAP25	PARP14
HDAC9	CYSLTR1
ARHGAP15	CYSLTR1
MEOX2	CYSLTR1
GIMAP2	CYSLTR1
BTN3A3	CYSLTR1
ATP8A1	CYSLTR1
RCBTB2	CYSLTR1
GIPC2	CYSLTR1
SLC40A1	CYSLTR1
FAM13C	CYSLTR1
NR3C2	CYSLTR1
ANKRD29	CYSLTR1
JAM2	CYSLTR1
TLR3	CYSLTR1
ALDH3B1	PARP15
TYROBP	PARP15
TACC3	PARP15
RNASET2	PARP15
MSR1	PARP15
SLC4A8	PARP15
CYBA	PARP15
KCNQ1	PARP15
TBXAS1	PARP15
SPI1	PARP15
OSBPL3	PARP15
CASS4	PARP15
GMIP	PARP15
LYZ	PARP15
NLRC4	PARP15
ADA2	PARP15
NCF4	PARP15
CTSZ	PARP15
RASSF2	PARP15
ACP5	PARP15
DMXL2	PARP15
LILRB1	PARP15
PLD3	PARP15
CD33	PARP15
PIK3CG	PARP15
TFEC	PARP15
CPVL	PARP15
TRIM14	PARP15
LIPA	PARP15
MANBA	PARP15
MS4A6A	PARP15
MS4A4A	PARP15
SLC15A3	PARP15
SELPLG	PARP15
PTPN6	PARP15
LY86	PARP15
CD86	PARP15
LOXL3	PARP15
CCDC88A	PARP15
KYNU	PARP15
PLEK	PARP15
NCF2	PARP15
CD48	PARP15
CXorf21	PARP15
KCNJ5	PARP15
ADCY7	PARP15
NCKAP1L	PARP15
SLC36A1	PARP15
HCST	PARP15
EVI2A	PARP15
RAC2	PARP15
IRF5	PARP15
THEMIS2	PARP15
MPP1	PARP15
NUP210	PARP15
PTPRE	PARP15
PTPN22	PARP15
HAVCR2	PARP15
P2RX4	PARP15
NPL	PARP15
LCP1	PARP15
AOAH	PARP15
MYO7A	PARP15
GLIPR1	PARP15
SLC38A6	PARP15
GPR65	PARP15
PSTPIP1	PARP15
IGSF6	PARP15
ARRB2	PARP15
PIK3R5	PARP15
VAV1	PARP15
NCEH1	PARP15
IQGAP2	PARP15
DOK3	PARP15
FGD2	PARP15
DOK2	PARP15
PTPRJ	PARP15
FERMT3	PARP15
PTPRO	PARP15
PARP8	PARP15
SLC7A7	PARP15
PIK3AP1	PARP15
UBXN11	PARP15
ITGB2	PARP15
CCR5	PARP15
SCIMP	PARP15
LAPTM5	PARP15
FBXO41	PARP15
CTSS	PARP15
SLC15A2	PARP15
SYK	PARP15
C2	PARP15
MS4A7	PARP15
DPEP2	PARP15
CD300A	PARP15
LGALS9	PARP15
ITGAM	PARP15
OSCAR	PARP15
RASGRP4	PARP15
MRPS33	CKS1B
CD81	CKS1B
TMEM14B	CKS1B
NDUFC2	CKS1B
ATP5PF	CKS1B
PRKAR2B	ABCD2
MLXIPL	ABCD2
ELOVL5	ABCD2
AIFM2	ABCD2
RETSAT	ABCD2
GYG2	ABCD2
SLC25A1	ABCD2
GRK3	ABCD2
FAH	ABCD2
ALDH2	ABCD2
LDHB	ABCD2
PDE8B	ABCD2
PECR	ABCD2
ELMOD3	ABCD2
GPAM	ABCD2
ACO1	ABCD2
KLHL31	ABCD2
C19orf12	ABCD2
PPARG	ABCD2
RIDA	ABCD2
LGALS12	ABCD2
CTIF	ABCD2
KLB	ABCD2
RBP4	ABCD2
IDH1	ABCD2
PTPRF	ABCD2
PDE3B	ABCD2
MRAS	ABCD2
PFKFB1	ABCD2
S100B	ABCD2
HEPACAM	ABCD2
CLMP	ABCD2
LDHD	ABCD2
PLIN1	ABCD2
GPD1	ABCD2
PLIN4	ABCD2
PLAAT5	ABCD2
ABHD15	ABCD2
AGPAT2	ABCD2
MRAP	ABCD2
TSPAN6	ABLIM3
USP13	ABLIM3
KIAA1217	ABLIM3
MCF2L	ABLIM3
KALRN	ABLIM3
BTNL9	ABLIM3
PXMP4	VANGL1
MEDAG	GLRX
PANX1	GLRX
LDHA	GLRX
CTSL	GLRX
PRSS8	LIPM
ATP2C2	LIPM
COL17A1	LIPM
TP63	LIPM
CAMSAP3	LIPM
GRHL2	LIPM
SULT2B1	LIPM
TMEM40	LIPM
LAMB4	LIPM
DSP	LIPM
PLA2G3	LIPM
SLC5A1	LIPM
PTK6	LIPM
MT4	LIPM
RHOV	LIPM
ESRP1	LIPM
KLC3	LIPM
EPHX3	LIPM
CASP14	LIPM
KRT23	LIPM
FOXN1	LIPM
CWH43	LIPM
SULT1E1	LIPM
TP53AIP1	LIPM
LYPD3	LIPM
SOX21	LIPM
IL37	LIPM
TGM3	LIPM
FAM83C	LIPM
SLURP1	LIPM
KLK8	LIPM
RAB25	LIPM
DSG1	LIPM
DSC3	LIPM
DSC1	LIPM
SCEL	LIPM
IL36RN	LIPM
TFAP2A	LIPM
POU2F3	LIPM
GPR87	LIPM
RDH12	LIPM
ZNF750	LIPM
CBLC	LIPM
FLG2	LIPM
FLG	LIPM
ABCA12	LIPM
GSDMC	LIPM
CDHR1	LIPM
SYT8	LIPM
ANKRD22	LIPM
ADGRF4	LIPM
CERS3	LIPM
GRHL3	LIPM
PLA2G2F	LIPM
LAD1	LIPM
PLA2G4D	LIPM
LCE2B	LIPM
SPRR2G	LIPM
PGLYRP3	LIPM
HS3ST6	LIPM
BNIPL	LIPM
LCE3D	LIPM
IVL	LIPM
SPRR2D	LIPM
INAVA	LIPM
SLC39A2	LIPM
SERPINA12	LIPM
SERPINB12	LIPM
LY6D	LIPM
GGT6	LIPM
KLK5	LIPM
KLK11	LIPM
KRT80	LIPM
KRT1	LIPM
ACER1	LIPM
EVPL	LIPM
FAM83B	LIPM
PLA2G4F	LIPM
KLK7	LIPM
CRCT1	LIPM
MUC15	LIPM
SDR9C7	LIPM
MAB21L4	LIPM
OVOL1	LIPM
KRT2	LIPM
PNKP	GPR137
POLD1	GPR137
RABGGTA	GPR137
METTL26	GPR137
NME4	SNCG
COX7A1	SNCG
TRIB2	MMRN2
MYH9	MMRN2
TNFRSF10A	MMRN2
TSPAN12	MMRN2
KIF17	MMRN2
MYO1B	MMRN2
NECTIN2	MMRN2
BST2	MMRN2
KL	MMRN2
GIPC2	MMRN2
PKP4	MMRN2
NXPE3	MMRN2
CEP112	MMRN2
PDE9A	MMRN2
SNRK	MMRN2
KIAA0355	MMRN2
HMG20B	MZT2A
PPP1R35	MZT2A
NAA16	TNKS
SLC4A7	ZBTB21
YBX3	ZBTB21
MAPK6	ZBTB21
JMJD6	ZBTB21
DUSP16	ZBTB21
TNFRSF10B	ZBTB21
CDK2	ZBTB21
BACH1	ZBTB21
B4GALT5	ZBTB21
VCL	PPP1R3B
PFKP	PPP1R3B
ATP8B1	PPP1R3B
PPP1R15A	PPP1R3B
MYH9	PPP1R3B
ENO2	PPP1R3B
BAG2	PPP1R3B
RAB23	PPP1R3B
TNFRSF10B	PPP1R3B
EGLN1	PPP1R3B
SINHCAF	PPP1R3B
OSBPL10	PPP1R3B
SLMAP	PPP1R3B
EDIL3	PPP1R3B
TMEM200A	PPP1R3B
TPM4	PPP1R3B
NXN	PPP1R3B
FILIP1L	PPP1R3B
SYNPO2	PPP1R3B
CC2D2A	STOX2
LAMA3	STOX2
NTHL1	STOX2
RUNX1T1	STOX2
DLG3	STOX2
CARD10	STOX2
CCM2L	STOX2
PLCB4	STOX2
FRK	STOX2
MLPH	STOX2
FAM117A	STOX2
