A	B
APBA1	ITGA2
GAB1	ITGA2
SOX6	ITGA2
PPFIBP1	ITGA2
C1orf198	ITGA2
RHOJ	ITGA2
TMOD2	ITGA2
TNS3	ITGA2
RALGPS1	ITGA2
FRMD6	ITGA2
ZNF711	ITGA2
ANK3	ITGA2
MAGI1	ITGA2
ANKRD50	ITGA2
DST	ITGA2
PDE1C	ITGA2
VANGL2	ITGA2
GPR155	ITGA2
KLHL13	EDIL3
ANOS1	EDIL3
EPHA3	EDIL3
CPED1	EDIL3
SSPN	EDIL3
NIBAN1	EDIL3
SERPINI1	EDIL3
SLC12A2	ELOVL7
NEXN	RANBP3L
LMOD1	RANBP3L
CRIM1	RNF180
FAM214A	ANKRD33B
ARHGAP10	ANKRD33B
YPEL1	ANKRD33B
PIK3IP1	ANKRD33B
HLF	ANKRD33B
USP44	ANKRD33B
PIK3R1	ANKRD33B
ADHFE1	ANKRD33B
NCAM1	ANKRD33B
ICA1L	ANKRD33B
PPM1K	ANKRD33B
NFIX	CMBL
FMO1	CMBL
ADGRA2	CMBL
BTN3A1	CMBL
CDON	CMBL
GLI2	CMBL
NTN4	CMBL
WSCD2	CMBL
SERTAD4	CMBL
GNAO1	CMBL
EFNB1	CMBL
PRTFDC1	CMBL
MMP11	CMBL
KDELR3	CMBL
HSF4	CMBL
ZNF423	CMBL
NCALD	CMBL
ISYNA1	CMBL
MEOX2	CMBL
ECM2	CMBL
DNM1	CMBL
CXCL12	CMBL
EBF3	CMBL
ASIC1	CMBL
BTN3A3	CMBL
CAP2	CMBL
RAB23	CMBL
SLC29A1	CMBL
CLIC5	CMBL
DPYSL3	CMBL
PDE1A	CMBL
KCNQ4	CMBL
PTCH2	CMBL
MAN1C1	CMBL
CCDC170	CMBL
TRIM6	CMBL
SARDH	CMBL
GLIS2	CMBL
CCDC136	CMBL
CGNL1	CMBL
ISLR	CMBL
EPHB2	CMBL
CABLES1	CMBL
MRAP2	CMBL
CCDC102A	CMBL
PLXNC1	CMBL
SLC40A1	CMBL
CDH24	CMBL
HCN3	CMBL
IL17RD	CMBL
C1QTNF2	CMBL
ADAM33	CMBL
CCDC102B	CMBL
ADAMTS12	CMBL
PLA2R1	CMBL
ANGPT1	CMBL
RAB6B	CMBL
MMP16	CMBL
FZD1	CMBL
ACE	CMBL
OLFML2B	CMBL
PBXIP1	CMBL
SERPINI1	CMBL
TM4SF18	CMBL
PRSS3	SPINK1
CPA1	SPINK1
CELA2A	SPINK1
CPB1	SPINK1
CTRC	SPINK1
RAB10	ARSK
HPS5	ARSK
GPN3	ARSK
TEX2	ARSK
FAM13B	RHOBTB3
SLC41A1	RHOBTB3
SPIRE1	RHOBTB3
ZNF189	RHOBTB3
SECISBP2L	RHOBTB3
ELMO1	RHOBTB3
EPDR1	GPX8
ARHGAP24	SERINC5
COL11A1	ENPP6
PPP1R12B	ENPP6
PAK3	ENPP6
SEMA5B	ENPP6
NOS1	ENPP6
FGF14	ENPP6
PDGFRL	ENPP6
OGN	ENPP6
ECM2	ENPP6
GLI1	ENPP6
CLIC5	ENPP6
PDE1A	ENPP6
LEPR	ENPP6
LTBP2	ENPP6
GLT8D2	ENPP6
PLG	ENPP6
OMD	ENPP6
FGL2	ENPP6
ISLR	ENPP6
MATN2	ENPP6
LMO7	ENPP6
PRICKLE1	ENPP6
WNT9A	ENPP6
SLC22A3	ENPP6
ALLC	ENPP6
SEMA3D	ENPP6
ABI3BP	ENPP6
ADAMTSL3	ENPP6
SLC6A1	ENPP6
FZD1	ENPP6
HHIP	ENPP6
CLIP4	RICTOR
SLC35A3	RICTOR
UBR3	RICTOR
LUC7L2	RICTOR
EHD2	EBF1
PLD1	EBF1
RNF125	EBF1
BMP5	EBF1
SOBP	EBF1
EEPD1	EBF1
SELENBP1	EBF1
THRB	EBF1
ZNF827	EBF1
DIPK1A	EBF1
SNRPA1	UTP15
KLHL13	TLR3
ETV1	TLR3
ADGRA2	TLR3
BTN3A1	TLR3
GUCY1B1	TLR3
EPB41L1	TLR3
PRTFDC1	TLR3
CPED1	TLR3
CXCL12	TLR3
BTN3A3	TLR3
PCYOX1	TLR3
KBTBD7	TLR3
GLT8D2	TLR3
TCF19	TLR3
PDE5A	TLR3
IL17RD	TLR3
NR3C2	TLR3
GBP4	TLR3
SERPINI1	TLR3
TM4SF18	TLR3
CMBL	TLR3
CD22	SHROOM1
ATP1A2	SHROOM1
PLEKHB1	SHROOM1
GRAMD1B	SHROOM1
LRRC7	SHROOM1
RTN4R	SHROOM1
NRIP2	SHROOM1
LAMA3	SHROOM1
IL17RB	SHROOM1
CAMK2B	SHROOM1
PTPRU	SHROOM1
LIMS2	SHROOM1
FSCN1	SHROOM1
SPAG5	SHROOM1
MYH7B	SHROOM1
KIF3C	SHROOM1
HSD17B14	SHROOM1
DOCK3	SHROOM1
PLEKHG2	SHROOM1
IZUMO4	SHROOM1
ZDHHC8	SHROOM1
SEPTIN3	SHROOM1
SNTA1	SHROOM1
PLLP	SHROOM1
FA2H	SHROOM1
SEC14L5	SHROOM1
QPRT	SHROOM1
SYT17	SHROOM1
PLEKHA4	SHROOM1
MAG	SHROOM1
MPP6	SHROOM1
ADAP1	SHROOM1
ABCA2	SHROOM1
LHPP	SHROOM1
LGI1	SHROOM1
USP46	SHROOM1
PEX5L	SHROOM1
RTKN	SHROOM1
MAPK8IP1	SHROOM1
GAMT	SHROOM1
PRRG3	SHROOM1
KIF1A	SHROOM1
CEP85	SHROOM1
TTLL9	SHROOM1
DUSP26	SHROOM1
PSRC1	SHROOM1
MYCN	SHROOM1
LPIN1	SHROOM1
CYP2J2	SHROOM1
ZFHX2	SHROOM1
NEK1	SHROOM1
FXYD6	SHROOM1
KIF23	SHROOM1
TTYH2	SHROOM1
CACNA1A	SHROOM1
SEMA6C	SHROOM1
STK11IP	SHROOM1
SLC25A48	SHROOM1
KLHL3	SHROOM1
NPFFR1	SHROOM1
DUSP15	SHROOM1
GOLGA7B	SHROOM1
FAM81A	SHROOM1
EXTL1	SHROOM1
PTPDC1	SHROOM1
SLC13A3	SHROOM1
PDE9A	SHROOM1
SPTBN4	SHROOM1
PAQR6	SHROOM1
ITIH3	SHROOM1
CADM3	SHROOM1
NFASC	SHROOM1
DCLK3	SHROOM1
RPL18	UQCRQ
RPL31	UQCRQ
RPS5	UQCRQ
C20orf27	UQCRQ
RPS16	UQCRQ
RPS19	UQCRQ
EEF1B2	UQCRQ
RPS15	UQCRQ
RPL23	UQCRQ
RPL36	UQCRQ
ARHGDIA	UQCRQ
RPS11	UQCRQ
RPL13A	UQCRQ
RPL32	UQCRQ
RPS3	UQCRQ
ANKZF1	LEAP2
ABCB4	GRIK2
RAP1GAP	GRIK2
TRPM3	GRIK2
POLR2F	GRIK2
COBL	GRIK2
RGS9	GRIK2
SOX6	GRIK2
SYT10	GRIK2
ADAM23	GRIK2
CIT	GRIK2
NDP	GRIK2
ATP1B2	GRIK2
MATN2	GRIK2
NREP	GRIK2
SCN2A	GRIK2
SEMA6D	GRIK2
HMGA2	GRIK2
FREM2	GRIK2
ANK3	GRIK2
GABRA2	GRIK2
SORCS3	GRIK2
PPP2R2B	GRIK2
ATP2B2	GRIK2
BRSK1	GRIK2
NTNG1	GRIK2
AVPI1	CITED2
ACKR2	CITED2
COL8A1	CITED2
PROSER2	CITED2
CDC14A	CREBRF
FAM13B	DCBLD1
PPP1R12B	TMEM200A
CAPN6	TMEM200A
NRP1	TMEM200A
KDELR3	TMEM200A
GALNT16	TMEM200A
DOK5	TMEM200A
TNFSF13B	TMEM200A
ATP8B4	TMEM200A
MEOX2	TMEM200A
CXCL12	TMEM200A
ST8SIA4	TMEM200A
DPYSL3	TMEM200A
PDE1A	TMEM200A
MAN1C1	TMEM200A
TGFB3	TMEM200A
GLT8D2	TMEM200A
ISLR	TMEM200A
SYTL2	TMEM200A
PRICKLE1	TMEM200A
LUM	TMEM200A
RGL1	TMEM200A
THSD7B	TMEM200A
IL17RD	TMEM200A
BOC	TMEM200A
EDNRA	TMEM200A
ADAMTSL3	TMEM200A
FZD1	TMEM200A
FAM102B	TMEM200A
OLFML2B	TMEM200A
BACH1	STK17A
ABCC8	HCN1
PLEKHB1	HCN1
LRRC7	HCN1
FUT8	HCN1
DEPDC1B	HCN1
GPM6B	HCN1
NRIP2	HCN1
CAMK2B	HCN1
PTPRU	HCN1
LIMCH1	HCN1
BCAS1	HCN1
CDH7	HCN1
TRPM3	HCN1
EFR3B	HCN1
FOLH1	HCN1
SEPTIN3	HCN1
SYNDIG1	HCN1
PCYT1B	HCN1
DRP2	HCN1
MMP15	HCN1
FA2H	HCN1
SEC14L5	HCN1
PRX	HCN1
PLEKHA4	HCN1
MAG	HCN1
MPP6	HCN1
SORCS1	HCN1
LGI1	HCN1
PMP22	HCN1
KIAA1211	HCN1
B3GAT1	HCN1
KIAA1549L	HCN1
SLC27A6	HCN1
FGF1	HCN1
PEX5L	HCN1
ST6GALNAC5	HCN1
GRIA2	HCN1
PLP1	HCN1
IL17B	HCN1
GAL3ST1	HCN1
PRRG3	HCN1
KIF1A	HCN1
TTLL9	HCN1
KANK4	HCN1
TTC9	HCN1
CYP2J2	HCN1
ITM2C	HCN1
LMO7	HCN1
SCRN1	HCN1
NEK1	HCN1
FXYD6	HCN1
SECISBP2L	HCN1
SHROOM3	HCN1
GAS2L3	HCN1
DHH	HCN1
CACNA1A	HCN1
ILDR2	HCN1
SLIT2	HCN1
PMP2	HCN1
GAS2	HCN1
DUSP15	HCN1
KIAA1755	HCN1
GPM6A	HCN1
PPP1R1C	HCN1
FRMD1	HCN1
AK5	HCN1
PRKCA	HCN1
PIEZO2	HCN1
FMN2	HCN1
HKDC1	HCN1
FAM81A	HCN1
PTPDC1	HCN1
SLC13A3	HCN1
PPP1R9A	HCN1
MPZ	HCN1
S100B	HCN1
SPTBN4	HCN1
PAQR6	HCN1
B3GALT2	HCN1
DCLK3	HCN1
CLDN19	HCN1
FMO1	MYOZ3
CDON	MYOZ3
WSCD2	MYOZ3
PPP1R12B	MYOZ3
CAPN6	MYOZ3
SERTAD4	MYOZ3
SEMA5B	MYOZ3
COL16A1	MYOZ3
NID2	MYOZ3
BLNK	MYOZ3
FGF14	MYOZ3
DBP	MYOZ3
ISYNA1	MYOZ3
MEOX2	MYOZ3
CD83	MYOZ3
CLIC5	MYOZ3
PTCH2	MYOZ3
FAAH	MYOZ3
DBH	MYOZ3
NRK	MYOZ3
ISLR	MYOZ3
MATN2	MYOZ3
PCDH8	MYOZ3
CRABP2	MYOZ3
WNT9A	MYOZ3
PLEKHA6	MYOZ3
IL17RD	MYOZ3
C1QTNF2	MYOZ3
SLC6A1	MYOZ3
FZD1	MYOZ3
ESYT3	MYOZ3
SPON2	MYOZ3
FNDC5	MYOZ3
CMBL	MYOZ3
PFKFB4	PTTG1
PDLIM4	PTTG1
HMGA1	PTTG1
ANGPT1	BMPER
CHADL	KCNK5
PLLP	KCNK5
MYH14	KCNK5
MLXIPL	SLC29A4
PTGER3	SLC29A4
NNAT	SLC29A4
GYG2	SLC29A4
LIPE	SLC29A4
GPAM	SLC29A4
KCNIP2	SLC29A4
LGALS12	SLC29A4
KLB	SLC29A4
RBP4	SLC29A4
THRSP	SLC29A4
PDE3B	SLC29A4
PFKFB1	SLC29A4
FAM20A	STEAP1
SLC16A7	STEAP1
CCR7	STEAP1
STEAP4	STEAP1
GCH1	STEAP1
IGFBP4	STEAP1
KCNJ15	STEAP1
PTGIR	STEAP1
CDON	CDCA7L
MAP2	CDCA7L
PRICKLE1	CDCA7L
IL17RD	CDCA7L
ZNF618	CDCA7L
CMBL	CDCA7L
CRIM1	KIAA1324L
NAALAD2	ZNF704
MAP2	ZNF704
EPB41L2	ZNF704
EPB41L1	ZNF704
GLCCI1	ZNF704
APBA1	ZNF704
MAPK10	ZNF704
RAB9B	ZNF704
ARHGEF6	ZNF704
SOX5	ZNF704
N4BP2L1	ZNF704
ASXL3	ZNF704
DIXDC1	ZNF704
MAGI1	ZNF704
CTSC	FABP5
IRAK2	FABP5
ABRACL	FABP5
ITGB8	SHH
SORCS1	SHH
ST6GALNAC5	SHH
RASGEF1C	SHH
RASSF2	TAGAP
OGN	TAGAP
CRISPLD1	TAGAP
MATN2	TAGAP
NFIX	COL1A2
FMO1	COL1A2
CAPN6	COL1A2
RASSF2	COL1A2
SFRP1	COL1A2
OGN	COL1A2
DNM1	COL1A2
BST1	COL1A2
MAN1C1	COL1A2
LTBP2	COL1A2
CCDC170	COL1A2
CRISPLD1	COL1A2
PLBD1	COL1A2
BHLHE41	COL1A2
SOX4	COL1A2
F10	COL1A2
GLIS2	COL1A2
LSP1	COL1A2
PTGFRN	COL1A2
NREP	COL1A2
ANGPTL2	COL1A2
SYTL2	COL1A2
HMCN1	COL1A2
RGL1	COL1A2
CCDC102B	COL1A2
COLEC12	COL1A2
ACE	COL1A2
NRIP2	FNDC1
LIMCH1	FNDC1
PMP22	FNDC1
PRRG3	FNDC1
TTC9	FNDC1
ITM2C	FNDC1
FXYD6	FNDC1
PMP2	FNDC1
MPZ	FNDC1
GDPD3	SLC13A4
ZNF780B	SLC13A4
QRICH2	SLC13A4
CCNA2	SLC13A4
RIN3	CTSB
PTPN6	CTSB
PGD	CTSB
S100A11	CTSB
FGF7	TNFRSF11B
SOX8	SBSPON
GAS7	SBSPON
PLEKHB1	SBSPON
NRXN3	SBSPON
FUT8	SBSPON
GPM6B	SBSPON
ERBB3	SBSPON
ST6GALNAC2	SBSPON
ARHGAP15	SBSPON
KIF3C	SBSPON
SLC22A17	SBSPON
PCYT1B	SBSPON
PLLP	SBSPON
FA2H	SBSPON
APLP1	SBSPON
MEGF9	SBSPON
SORCS1	SBSPON
PMP22	SBSPON
PEX5L	SBSPON
BMP8B	SBSPON
ST6GALNAC5	SBSPON
STMN1	SBSPON
PLP1	SBSPON
GAL3ST1	SBSPON
KIF1A	SBSPON
POPDC3	SBSPON
SYT11	SBSPON
SCRN1	SBSPON
NEK1	SBSPON
PCDH10	SBSPON
SHROOM3	SBSPON
GAS2L3	SBSPON
DHH	SBSPON
TTYH2	SBSPON
PRDM16	SBSPON
IGSF11	SBSPON
SLIT2	SBSPON
SNCA	SBSPON
NCAM1	SBSPON
PPP1R1C	SBSPON
ANK3	SBSPON
AK5	SBSPON
PRKCA	SBSPON
FMN2	SBSPON
ARSE	SBSPON
FAM81A	SBSPON
PPP1R9A	SBSPON
S100B	SBSPON
PAQR6	SBSPON
CADM3	SBSPON
SGCB	SBSPON
HCN1	SBSPON
SLC7A2	OSGIN2
ADIPOR2	OSGIN2
BIRC3	OSGIN2
FAM214A	OSGIN2
FSTL3	OSGIN2
ARHGAP10	OSGIN2
JADE1	OSGIN2
SESN1	OSGIN2
TBX15	OSGIN2
NFKBIA	OSGIN2
SAMHD1	OSGIN2
ZFAND5	OSGIN2
NEDD9	OSGIN2
LIFR	OSGIN2
CBLB	OSGIN2
C1orf21	OSGIN2
NID1	OSGIN2
FOXO3	OSGIN2
KLF9	OSGIN2
OGFRL1	OSGIN2
MOB3B	OSGIN2
CALCOCO2	OSGIN2
SSH2	OSGIN2
RHOB	OSGIN2
USP53	OSGIN2
PIK3R1	OSGIN2
SYBU	OSGIN2
FOXO1	OSGIN2
BTG2	OSGIN2
ZBTB8A	OSGIN2
FUT8	OXR1
SLC25A40	OXR1
TPD52	OXR1
GPR137B	OXR1
SYDE2	OXR1
RPS6KA5	OXR1
ZDHHC2	OXR1
MPDZ	OXR1
TRIM2	OXR1
ALDH5A1	OXR1
KRAS	OXR1
RAP1GDS1	OXR1
ALAD	OXR1
PTPN14	OXR1
SGCB	OXR1
PITPNC1	NOS3
ADAMTS9	NOS3
SEMA3B	MICALL2
PDZD4	MICALL2
RGS11	MICALL2
TCF7	MICALL2
COL9A3	MICALL2
ARVCF	MICALL2
POLR2F	MICALL2
REC8	MICALL2
HAGHL	MICALL2
METRN	MICALL2
SORCS1	MICALL2
CNTNAP1	MICALL2
PLCH1	MICALL2
SLC4A3	MICALL2
MYRF	MICALL2
HSD17B3	MICALL2
B4GALNT1	MICALL2
LIMD2	MICALL2
PRDM16	MICALL2
RASGEF1C	MICALL2
CAPN5	MICALL2
LGI4	MICALL2
KIF5A	MICALL2
BRSK1	MICALL2
CCDC78	MICALL2
ACP6	MICALL2
LYL1	CDK5
CCDC61	CDK5
MMACHC	CDK5
UQCC2	CDK5
SAMD1	CDK5
SERP2	CDK5
TONSL	CDK5
THAP8	CDK5
CSK	SLC4A2
ISOC2	TMUB1
KCTD17	TMUB1
LIN7B	TMUB1
CCDC61	TMUB1
HDHD3	TMUB1
LRFN3	TMUB1
LSM7	TMUB1
PLCB3	TMUB1
DUSP23	TMUB1
PMM1	FMC1
TFDP2	ALDH7A1
SLC44A2	ALDH7A1
BCAS3	ALDH7A1
CALM2	ALDH7A1
SLC66A3	ALDH7A1
NENF	COX6C
SESN1	OSR2
SUN2	OSR2
SAMHD1	OSR2
GCDH	OSR2
ARRDC2	OSR2
RASSF4	OSR2
ACADL	OSR2
NID1	OSR2
TCEAL4	OSR2
SORT1	OSR2
ALDH1L1	OSR2
SYBU	OSR2
FOXO1	OSR2
APCDD1	OSR2
PRKCH	FZD6
CCN5	CTHRC1
CCDC80	CTHRC1
ASPN	CTHRC1
LTBP2	CTHRC1
FMOD	CTHRC1
GPNMB	CTHRC1
ANGPTL2	CTHRC1
SFRP2	CTHRC1
TIMM8A	DCAF13
AKAP9	TP53INP1
POU2F1	TP53INP1
KLHL13	FREM1
ETV1	FREM1
FMO1	FREM1
ANOS1	FREM1
ADGRA2	FREM1
BTN3A1	FREM1
HDAC9	FREM1
HHAT	FREM1
CDON	FREM1
PPP1R12B	FREM1
CAPN6	FREM1
MAP2	FREM1
MOXD1	FREM1
PGR	FREM1
SERTAD4	FREM1
COL16A1	FREM1
NID2	FREM1
EPB41L1	FREM1
P2RX7	FREM1
SLC26A4	FREM1
MMP11	FREM1
GALNT16	FREM1
RASSF2	FREM1
BMF	FREM1
DBP	FREM1
ISYNA1	FREM1
CPED1	FREM1
MEOX2	FREM1
CXCL12	FREM1
COL1A1	FREM1
GAB1	FREM1
SOX6	FREM1
DPYSL3	FREM1
PTCH2	FREM1
MAN1C1	FREM1
IFIT3	FREM1
IFIT2	FREM1
CCDC170	FREM1
CRISPLD1	FREM1
BHLHE41	FREM1
SARDH	FREM1
NRK	FREM1
SOX4	FREM1
LRRC4	FREM1
LSP1	FREM1
TRIM45	FREM1
NREP	FREM1
ADAM19	FREM1
SYTL2	FREM1
SORL1	FREM1
PDE5A	FREM1
PRICKLE1	FREM1
LUM	FREM1
HMCN1	FREM1
RGL1	FREM1
IL17RD	FREM1
C1QTNF2	FREM1
SCUBE3	FREM1
CREB5	FREM1
CCDC102B	FREM1
PPP1R1C	FREM1
SEMA3D	FREM1
SLC6A1	FREM1
FZD1	FREM1
ZNF618	FREM1
SPON2	FREM1
GBP4	FREM1
OLFML2B	FREM1
HHIP	FREM1
CMBL	FREM1
COL1A2	FREM1
HGF	GEM
TGFB3	GEM
UGCG	GEM
RPS6KA2	MYORG
PLXNA2	MYORG
PRXL2A	MYORG
WASF3	MYORG
SLC39A11	MYORG
SORT1	MYORG
HLTF	TMEM65
GLCE	TMEM65
ABCC8	CCDC171
FUT8	CCDC171
NRIP2	CCDC171
TARBP1	CCDC171
PTPRU	CCDC171
NAV3	CCDC171
CRMP1	CCDC171
EVC	CCDC171
NAALAD2	CCDC171
MAP2	CCDC171
TRPM3	CCDC171
DNMT3B	CCDC171
PLEKHG2	CCDC171
SEMA4G	CCDC171
ARVCF	CCDC171
MMP15	CCDC171
MYEF2	CCDC171
ALDH5A1	CCDC171
GRIA2	CCDC171
DEPDC7	CCDC171
PRRG3	CCDC171
TTLL9	CCDC171
KANK4	CCDC171
TRIM45	CCDC171
DTNA	CCDC171
FHOD3	CCDC171
DOCK10	CCDC171
FLNB	CCDC171
SCRN1	CCDC171
NEK1	CCDC171
UACA	CCDC171
GAS2L3	CCDC171
SLIT2	CCDC171
GAS2	CCDC171
KIAA1755	CCDC171
PPP1R1C	CCDC171
MAGI1	CCDC171
AK5	CCDC171
PIEZO2	CCDC171
CFAP70	CCDC171
FAM81A	CCDC171
PTPDC1	CCDC171
SLC13A3	CCDC171
PPP1R9A	CCDC171
PAQR6	CCDC171
TUBB4A	DIRAS2
MLIP	DIRAS2
TGFA	DIRAS2
LRMP	SYK
FCHO1	SYK
PTPRO	SYK
TSPAN33	SYK
ARHGAP25	SYK
ADAM22	NIPSNAP3B
FHL1	NIPSNAP3B
PREX2	NIPSNAP3B
LIMA1	NIPSNAP3B
MEF2C	NIPSNAP3B
LRRC17	NIPSNAP3B
PDE5A	NIPSNAP3B
SPAG4	NFIL3
SBNO2	NFIL3
MTHFD2	NFIL3
ATP1B3	NFIL3
B4GALT1	NFIL3
ITPKC	NFIL3
SLC39A14	NFIL3
PPIF	NFIL3
PDE4D	NFIL3
GADD45A	NFIL3
UAP1	NFIL3
PHC2	NFIL3
OSMR	NFIL3
SLC25A25	NFIL3
PITPNC1	NFIL3
ADAMTS1	NFIL3
SPRY1	NFIL3
BTN3A1	TMEM71
ASPA	TMEM71
CREB5	TMEM71
PDE1C	TMEM71
RPS6KA2	MAMDC2
CARMIL1	MAMDC2
ACADL	MAMDC2
WASF3	MAMDC2
ETNK2	MAMDC2
USP53	MAMDC2
SPOCK1	MAMDC2
CNTN1	ALDH1A1
GPM6B	ALDH1A1
ST6GALNAC2	ALDH1A1
GPC4	ALDH1A1
EPB41L2	ALDH1A1
SLC22A17	ALDH1A1
TSPAN15	ALDH1A1
PIK3IP1	ALDH1A1
PCYT1B	ALDH1A1
CAB39L	ALDH1A1
CDH6	ALDH1A1
C1orf198	ALDH1A1
DEPDC7	ALDH1A1
PLP1	ALDH1A1
TSPAN8	ALDH1A1
TMOD2	ALDH1A1
SYT11	ALDH1A1
SCRN1	ALDH1A1
SLIT2	ALDH1A1
SNCA	ALDH1A1
ADGRL3	ALDH1A1
ANK3	ALDH1A1
NPAS3	ALDH1A1
PRKCA	ALDH1A1
CYP2U1	ALDH1A1
PPP2R2B	ALDH1A1
RFTN2	ALDH1A1
SBSPON	ALDH1A1
CASP2	HGSNAT
CD46	HGSNAT
AGO4	HGSNAT
PTPRZ1	RASEF
FGF5	RASEF
DRAXIN	RASEF
NTNG1	RASEF
N6AMT1	GKAP1
OTULINL	FBP1
NEO1	TMEM246
TNFRSF11A	CYBB
PTPRO	CYBB
SPHK2	MID1IP1
PSME4	PIGA
HIPK3	PIGA
MOGS	CARD19
EML3	CARD19
RTN4R	WNK2
PTPRU	WNK2
SEMA4G	WNK2
PLLP	WNK2
FA2H	WNK2
MYH14	WNK2
EXPH5	WNK2
GRIA2	WNK2
TTC9	WNK2
CYP2J2	WNK2
ITM2C	WNK2
FXYD6	WNK2
B4GALNT3	WNK2
CELSR2	WNK2
PIEZO2	WNK2
FAM81A	WNK2
SLC13A3	WNK2
NFASC	WNK2
SLC7A2	ZNF367
ADIPOR2	ZNF367
WIPI1	ZNF367
RPS6KA2	ZNF367
SUN2	ZNF367
SAMHD1	ZNF367
CHPT1	ZNF367
NID1	ZNF367
FOXO3	ZNF367
KLF9	ZNF367
PDZD2	ZNF367
SORT1	ZNF367
TACC1	ZNF367
SYBU	ZNF367
FOXO1	ZNF367
NCAM2	ZNF367
OSGIN2	ZNF367
HDAC7	NOL6
ELL	NOL6
MAPKAPK2	NOL6
PIGL	BRWD3
SEPSECS	BRWD3
ATG14	BRWD3
PARP2	BRWD3
ATP13A3	BRWD3
CNTN1	SLITRK5
NRXN3	SLITRK5
ENTPD2	SLITRK5
ERBB3	SLITRK5
PDZD4	SLITRK5
ST6GALNAC2	SLITRK5
ARHGAP15	SLITRK5
RGS11	SLITRK5
NAALAD2	SLITRK5
MYH7B	SLITRK5
TRPM3	SLITRK5
SLC22A17	SLITRK5
COL9A3	SLITRK5
ARVCF	SLITRK5
PAPLN	SLITRK5
BMP7	SLITRK5
PCYT1B	SLITRK5
MYEF2	SLITRK5
COBL	SLITRK5
ABCA2	SLITRK5
LGI1	SLITRK5
RGS9	SLITRK5
DTX4	SLITRK5
SOX6	SLITRK5
SYT10	SLITRK5
PLCH1	SLITRK5
ADAM23	SLITRK5
ST6GALNAC5	SLITRK5
DEPDC7	SLITRK5
CIT	SLITRK5
PLP1	SLITRK5
ATP8A1	SLITRK5
NDP	SLITRK5
COL21A1	SLITRK5
TSPAN8	SLITRK5
ATP1B2	SLITRK5
HSD17B3	SLITRK5
TTLL9	SLITRK5
KANK4	SLITRK5
TRIM45	SLITRK5
ADGRB3	SLITRK5
B4GALNT1	SLITRK5
SCN7A	SLITRK5
SEMA6D	SLITRK5
TET1	SLITRK5
PCDH10	SLITRK5
GAS2L3	SLITRK5
ASXL3	SLITRK5
PRDM16	SLITRK5
RXRG	SLITRK5
IGSF11	SLITRK5
EPHA5	SLITRK5
RASGEF1C	SLITRK5
GAS2	SLITRK5
NCAM1	SLITRK5
KIAA1755	SLITRK5
HMGA2	SLITRK5
PPP1R1C	SLITRK5
FREM2	SLITRK5
ANK3	SLITRK5
GABRA2	SLITRK5
AK5	SLITRK5
PDE1C	SLITRK5
PIEZO2	SLITRK5
KIF5A	SLITRK5
CFAP70	SLITRK5
SORCS3	SLITRK5
PPP2R2B	SLITRK5
ARSE	SLITRK5
PPP1R9A	SLITRK5
PAQR6	SLITRK5
RFTN2	SLITRK5
GRIK3	SLITRK5
SBSPON	SLITRK5
FGF14	FAT3
MEOX2	FAT3
ASPN	FAT3
ECM2	FAT3
DPYSL3	FAT3
PTCH2	FAT3
C1QTNF2	FAT3
SCUBE3	FAT3
RASA1	HECTD2
ALG9	INTS6L
ANKRD10	INTS6L
CCDC93	INTS6L
GAS7	LRFN5
CNTN1	LRFN5
PLEKHB1	LRFN5
NRXN3	LRFN5
GPM6B	LRFN5
ERBB3	LRFN5
ST6GALNAC2	LRFN5
BMP7	LRFN5
PCYT1B	LRFN5
PLLP	LRFN5
FA2H	LRFN5
MPP6	LRFN5
MEGF9	LRFN5
ABCA2	LRFN5
CUBN	LRFN5
SORCS1	LRFN5
LGI1	LRFN5
PMP22	LRFN5
KIAA1549L	LRFN5
SEMA5A	LRFN5
PEX5L	LRFN5
ST6GALNAC5	LRFN5
PLP1	LRFN5
TSPAN8	LRFN5
KANK4	LRFN5
CYP2J2	LRFN5
FHOD3	LRFN5
SCRN1	LRFN5
SECISBP2L	LRFN5
PCDH10	LRFN5
SHROOM3	LRFN5
GAS2L3	LRFN5
TTYH2	LRFN5
IGSF11	LRFN5
SLIT2	LRFN5
SNCA	LRFN5
NCAM1	LRFN5
PPP1R1C	LRFN5
FREM2	LRFN5
ANK3	LRFN5
AK5	LRFN5
PRKCA	LRFN5
FMN2	LRFN5
SORCS3	LRFN5
PPP2R2B	LRFN5
FAM81A	LRFN5
PPP1R9A	LRFN5
PAQR6	LRFN5
CADM3	LRFN5
HCN1	LRFN5
SBSPON	LRFN5
ALDH1A1	LRFN5
SLITRK5	LRFN5
CD59	SPTSSA
EIF3J	SPTSSA
CCDC47	SPTSSA
GRPEL1	SPTSSA
GPN3	SPTSSA
HSPA9	SPTSSA
MRPL3	SPTSSA
TMED5	SPTSSA
PSME3	SPTSSA
RAN	SPTSSA
POMP	SPTSSA
EIF2S1	SPTSSA
TIMM17A	SPTSSA
BZW2	SPTSSA
CCT6A	SPTSSA
AGPAT5	SPTSSA
NIFK	SPTSSA
RPN1	SPTSSA
SNRPA1	WRN
ATP13A3	WRN
ZDHHC2	CFL2
CDKN1B	CFL2
ITGB8	PGM2L1
GLIS3	PGM2L1
RDH10	PGM2L1
ASRGL1	PGM2L1
ACP5	FOLR2
CYP27A1	CRYL1
