A	B
NTPCR	NDUFS2
MRPL44	NDUFS2
MRPS9	NDUFS2
SUCLA2	NDUFS2
TACO1	NDUFS2
MRPL47	NDUFS2
DMAC1	NDUFS2
GRHPR	NDUFS2
HINT2	NDUFS2
LRPPRC	NDUFS2
PTGR2	NDUFS2
GCSH	NDUFS2
SIRT3	NDUFS2
PARP1	NDUFS2
NDUFS6	NDUFS2
HIGD2A	NDUFS2
NIPSNAP2	NDUFS2
NDUFB11	NDUFS2
MRPS28	NDUFS2
AUH	NDUFS2
PTGES2	NDUFS2
MSRB2	NDUFS2
DLAT	NDUFS2
OXSM	NDUFS2
NDUFC2	NDUFS2
NUBPL	NDUFS2
ACAD8	NDUFS2
QDPR	NDUFS2
SLC25A4	NDUFS2
GUF1	NDUFS2
OXA1L	NDUFS2
PINK1	NDUFS2
MGST1	FCER1G
TRIM14	FCER1G
HCCS	TOMM40L
IBTK	TOMM40L
NDUFS1	TOMM40L
CS	TOMM40L
TIMM21	TOMM40L
DNM1L	TOMM40L
COQ9	TOMM40L
MUL1	TOMM40L
TXN2	TOMM40L
UQCC1	TOMM40L
BCKDK	TOMM40L
DECR1	TOMM40L
CHCHD3	TOMM40L
PDHX	TOMM40L
TPI1	TOMM40L
MRPS30	TOMM40L
FAM162A	TOMM40L
SLC25A12	TOMM40L
ATP5PB	TOMM40L
MTFR1L	TOMM40L
NDUFB3	TOMM40L
PTPA	TOMM40L
GOT1	TOMM40L
ATPAF1	TOMM40L
SIRT5	TOMM40L
MRS2	TOMM40L
GOT2	TOMM40L
AP5S1	TOMM40L
MKKS	TOMM40L
MTX2	TOMM40L
RTN4IP1	TOMM40L
COX7B	TOMM40L
PDHA1	TOMM40L
MRPL35	TOMM40L
COQ3	TOMM40L
PCBD2	TOMM40L
SUCLA2	TOMM40L
TACO1	TOMM40L
NDUFB5	TOMM40L
NDUFA9	TOMM40L
UQCRC2	TOMM40L
SDHC	TOMM40L
PDSS1	TOMM40L
DLAT	TOMM40L
OXSM	TOMM40L
SLC25A4	TOMM40L
ATP5PF	TOMM40L
SLC16A1	TOMM40L
NDUFS2	TOMM40L
CDH19	MPZ
NUB1	CCAR2
ABCF2	CCAR2
FAM160A2	CCAR2
SFSWAP	CCAR2
AP1M1	CCAR2
LRCH4	CCAR2
TOLLIP	CCAR2
XRCC5	CCAR2
PSEN1	CCAR2
WDR70	CCAR2
MCOLN1	CCAR2
SNAP29	CCAR2
CABIN1	CCAR2
SF3A1	CCAR2
RNF215	CCAR2
AP1B1	CCAR2
EIF3D	CCAR2
PHF5A	CCAR2
SNW1	CCAR2
SLC35A2	CCAR2
CLCN7	CCAR2
VRK3	CCAR2
EDRF1	CCAR2
CASC3	CCAR2
GOSR2	CCAR2
IK	CCAR2
AUP1	CCAR2
FKBP15	CCAR2
YLPM1	CCAR2
EIF2B2	CCAR2
TMEM214	CCAR2
COPA	CCAR2
PIGT	CCAR2
RNF113A	CCAR2
GGA3	CCAR2
MIF4GD	CCAR2
TBC1D20	CCAR2
PSMG2	CCAR2
AAR2	CCAR2
IGHMBP2	CCAR2
CTNNBL1	CCAR2
RBMX2	CCAR2
OS9	CCAR2
NMT1	CCAR2
IMP4	CCAR2
CDK9	CCAR2
C9orf78	CCAR2
TOR1A	CCAR2
USP20	CCAR2
SCAMP2	CCAR2
PARN	CCAR2
VPS53	CCAR2
FIP1L1	CCAR2
EIF3M	CCAR2
RPP38	CCAR2
BUB3	CCAR2
FBXL3	CDC42SE2
KDM7A	CDC42SE2
RANBP9	CDC42SE2
SPRTN	CDC42SE2
YAF2	CDC42SE2
PIAS1	CDC42SE2
NCKAP1	CDC42SE2
GOLGA5	CDC42SE2
UFD1	CDC42SE2
SEL1L	CDC42SE2
DLG1	CDC42SE2
TUT7	CDC42SE2
BRAP	CDC42SE2
HIRA	CDC42SE2
CCDC6	CDC42SE2
ATP6V0E1	CDC42SE2
NEK4	CDC42SE2
STRN	CDC42SE2
RAP1A	CDC42SE2
TSNAX	CDC42SE2
AREL1	CDC42SE2
VAMP7	CDC42SE2
C16orf70	CDC42SE2
ZBTB1	CDC42SE2
MKLN1	CDC42SE2
TAOK3	CDC42SE2
SAP130	CDC42SE2
STAM	CDC42SE2
VPS33A	CDC42SE2
ZSCAN29	CDC42SE2
RMC1	CDC42SE2
TTC13	CDC42SE2
FAM160B1	CDC42SE2
UHMK1	CDC42SE2
CDYL	CDC42SE2
TBRG1	CDC42SE2
CDK19	CDC42SE2
KCTD18	CDC42SE2
LAS1L	RAPGEF6
RBM5	RAPGEF6
PIK3C2A	RAPGEF6
PI4K2B	RAPGEF6
ATXN3	RAPGEF6
PDE8A	RAPGEF6
TRPM7	RAPGEF6
PSMD5	RAPGEF6
BTAF1	RAPGEF6
PNN	RAPGEF6
ERI1	RAPGEF6
KLHDC4	RAPGEF6
RBM28	RAPGEF6
PIGL	RAPGEF6
DDX55	RAPGEF6
CAND1	RAPGEF6
NKTR	RAPGEF6
SFPQ	RAPGEF6
SRSF11	RAPGEF6
ANKRD13C	RAPGEF6
MSANTD2	RAPGEF6
SERP1	RAPGEF6
NUP85	RAPGEF6
MSTO1	RAPGEF6
POT1	RAPGEF6
ANKHD1	RAPGEF6
GPALPP1	RAPGEF6
ARGLU1	RAPGEF6
HNRNPA1	RAPGEF6
STX6	RAPGEF6
MDC1	RAPGEF6
CNOT6L	RAPGEF6
TMEM168	RAPGEF6
TAF1	RAPGEF6
CBWD5	RAPGEF6
TMEM138	RAPGEF6
ASAP1	RAPGEF6
SREK1	RAPGEF6
FAM122B	RAPGEF6
FCHO2	RAPGEF6
GATAD1	RAPGEF6
ALS2	EPB41
KIAA0100	EPB41
CSDE1	EPB41
RABEP1	EPB41
KMT2C	EPB41
SMG6	EPB41
MPP5	EPB41
PCM1	EPB41
NFE2L1	EPB41
ATRX	EPB41
RBM41	EPB41
TXNL1	EPB41
SRRD	EPB41
MTHFD1	EPB41
PCNX1	EPB41
KPNA3	EPB41
CUL2	EPB41
MSH3	EPB41
PRKAR2A	EPB41
CHMP3	EPB41
HDLBP	EPB41
IDE	EPB41
SNX19	EPB41
CLCC1	EPB41
BECN1	EPB41
UBE4B	EPB41
RPA1	EPB41
TBC1D14	EPB41
RDX	EPB41
USO1	EPB41
CUL4A	EPB41
FTO	EPB41
NPEPPS	EPB41
DYM	EPB41
WDTC1	EPB41
UBR3	EPB41
SHPRH	EPB41
NBAS	EPB41
RMND5A	EPB41
USP25	EPB41
ST7L	ALG8
GLT8D1	ALG8
SLC39A9	ALG8
GEMIN8	ALG8
ADAT1	ALG8
DNAJC10	ALG8
NLK	ALG8
SCFD1	ALG8
AP1B1	ALG8
ALG13	ALG8
SLC35A2	ALG8
NUP93	ALG8
XPNPEP1	ALG8
RARS1	ALG8
NCBP2	ALG8
SNX17	ALG8
WDR75	ALG8
TXNDC9	ALG8
COX7A2L	ALG8
ZNHIT6	ALG8
BLZF1	ALG8
CPSF3	ALG8
BCL2L2	ALG8
PPHLN1	ALG8
DHX9	ALG8
DDX56	ALG8
APTX	ALG8
ATG3	ALG8
YIPF5	ALG8
ATP6V1B2	ALG8
CDC123	ALG8
TMEM267	ALG8
TSEN2	ALG8
RBM45	ALG8
ODR4	ALG8
FUZ	FBXW5
DNASE1L1	FBXW5
SNRPA	FBXW5
EXOSC5	FBXW5
GRAMD1A	FBXW5
DHPS	FBXW5
EMD	FBXW5
TSTA3	FBXW5
PTOV1	FBXW5
C19orf53	FBXW5
CDC37	FBXW5
POLD2	FBXW5
EDF1	FBXW5
SYNGR2	FBXW5
SLC41A3	FBXW5
RPS15	FBXW5
SRM	FBXW5
NECAB3	FBXW5
TRAF2	FBXW5
SSBP4	FBXW5
CHMP2A	FBXW5
PELP1	FBXW5
CEP131	FBXW5
PYCR2	FBXW5
NTMT1	FBXW5
LYPLA2	CFAP298
TRAPPC3	CFAP298
COASY	CFAP298
SDF4	CFAP298
NUDC	CFAP298
COMT	CFAP298
L3MBTL2	CFAP298
PRPF31	CFAP298
DDX49	CFAP298
TAF6	CFAP298
ZNHIT1	CFAP298
CUL9	CFAP298
PPP1R7	CFAP298
TAF12	CFAP298
CLTA	CFAP298
RNF113A	CFAP298
GTF2F1	CFAP298
UXT	CFAP298
PRKCSH	CFAP298
UCK1	CFAP298
CHMP1A	CFAP298
RABEPK	CFAP298
YIPF3	CFAP298
RRNAD1	CFAP298
RMND5B	CFAP298
CFDP1	CFAP298
RER1	CFAP298
SCYL3	SYNJ1
FBXL3	SYNJ1
SPAG9	SYNJ1
BAZ1B	SYNJ1
AGPS	SYNJ1
CLEC16A	SYNJ1
ZFR	SYNJ1
NDC1	SYNJ1
NCKAP1	SYNJ1
WAPL	SYNJ1
INTS13	SYNJ1
DDX20	SYNJ1
CYB5R4	SYNJ1
GOLGA5	SYNJ1
EVI5	SYNJ1
DHX29	SYNJ1
DHX8	SYNJ1
EXOC5	SYNJ1
SEL1L	SYNJ1
DLG1	SYNJ1
ITCH	SYNJ1
OSTM1	SYNJ1
C5orf22	SYNJ1
ERC1	SYNJ1
ATG16L1	SYNJ1
ZW10	SYNJ1
KIF16B	SYNJ1
BRAP	SYNJ1
DHX32	SYNJ1
RCOR1	SYNJ1
SEC22C	SYNJ1
DEPDC5	SYNJ1
TCF20	SYNJ1
ARHGAP5	SYNJ1
CHD8	SYNJ1
ADNP	SYNJ1
KIF3B	SYNJ1
TTI1	SYNJ1
STAG2	SYNJ1
TANGO6	SYNJ1
RBL2	SYNJ1
AVL9	SYNJ1
MTPN	SYNJ1
PHF14	SYNJ1
RGP1	SYNJ1
SMC3	SYNJ1
SHOC2	SYNJ1
CCDC6	SYNJ1
KPNB1	SYNJ1
PPP6R3	SYNJ1
ZBTB24	SYNJ1
ACTR8	SYNJ1
NEK4	SYNJ1
CEP104	SYNJ1
RAP1A	SYNJ1
ABCD3	SYNJ1
RAB3GAP2	SYNJ1
WDR35	SYNJ1
ABITRAM	SYNJ1
VPS4B	SYNJ1
DNAL1	SYNJ1
AREL1	SYNJ1
SMNDC1	SYNJ1
TENT4B	SYNJ1
PDS5A	SYNJ1
RPAP2	SYNJ1
ARFGEF2	SYNJ1
VAMP7	SYNJ1
CNOT1	SYNJ1
TTF1	SYNJ1
GTF3C4	SYNJ1
MED1	SYNJ1
ZBTB1	SYNJ1
NUP214	SYNJ1
CANX	SYNJ1
RNF6	SYNJ1
MKLN1	SYNJ1
EIF2AK4	SYNJ1
RBSN	SYNJ1
SPART	SYNJ1
FAM104A	SYNJ1
CLOCK	SYNJ1
UBQLN1	SYNJ1
NAA35	SYNJ1
TAOK3	SYNJ1
DNAJC14	SYNJ1
TTLL4	SYNJ1
GCC2	SYNJ1
SCYL2	SYNJ1
IREB2	SYNJ1
CALCOCO2	SYNJ1
NMT1	SYNJ1
SAP130	SYNJ1
ECPAS	SYNJ1
TOR1B	SYNJ1
PLAA	SYNJ1
USP8	SYNJ1
MTMR6	SYNJ1
SBNO1	SYNJ1
ZSCAN29	SYNJ1
CLTC	SYNJ1
ESCO1	SYNJ1
RMC1	SYNJ1
XPR1	SYNJ1
C1orf131	SYNJ1
TTC13	SYNJ1
SHQ1	SYNJ1
TMF1	SYNJ1
DCAF1	SYNJ1
MARCHF6	SYNJ1
TMEM181	SYNJ1
TMEM209	SYNJ1
MCPH1	SYNJ1
INCENP	SYNJ1
UPF2	SYNJ1
FAM168B	SYNJ1
GPATCH11	SYNJ1
OBI1	SYNJ1
TGOLN2	SYNJ1
UHMK1	SYNJ1
SLC30A6	SYNJ1
CDYL	SYNJ1
SMARCA5	SYNJ1
TRAPPC8	SYNJ1
TRIP12	SYNJ1
RNF20	SYNJ1
PCGF6	SYNJ1
CDC42SE2	SYNJ1
ZNF195	PAXBP1
UTP18	PAXBP1
AQR	PAXBP1
SNX1	PAXBP1
NUP160	PAXBP1
MED17	PAXBP1
PUM2	PAXBP1
ATP11B	PAXBP1
POLD3	PAXBP1
ITCH	PAXBP1
SENP1	PAXBP1
CLDND1	PAXBP1
ZNF510	PAXBP1
MYNN	PAXBP1
WDFY1	PAXBP1
SPTLC1	PAXBP1
PAPOLA	PAXBP1
RBM27	PAXBP1
SUPT16H	PAXBP1
NUP50	PAXBP1
WAC	PAXBP1
HMGXB4	PAXBP1
ACIN1	PAXBP1
STK4	PAXBP1
ACTR5	PAXBP1
ATP11C	PAXBP1
DDX50	PAXBP1
SMC3	PAXBP1
CASC3	PAXBP1
UTP6	PAXBP1
DHX15	PAXBP1
BRD8	PAXBP1
FAF2	PAXBP1
PIKFYVE	PAXBP1
DCAF17	PAXBP1
MSH6	PAXBP1
RO60	PAXBP1
RLF	PAXBP1
AFTPH	PAXBP1
PDS5A	PAXBP1
DDX27	PAXBP1
XPO5	PAXBP1
FAM193A	PAXBP1
DDX31	PAXBP1
RAP1B	PAXBP1
CCNT1	PAXBP1
TAF4	PAXBP1
RRP8	PAXBP1
VHL	PAXBP1
EDEM1	PAXBP1
RNF138	PAXBP1
KLHL36	PAXBP1
DYNC1LI2	PAXBP1
ACTL6A	PAXBP1
TRA2B	PAXBP1
BUD13	PAXBP1
ADAM10	PAXBP1
SCAF11	PAXBP1
TCF12	PAXBP1
MBTPS1	PAXBP1
MCL1	PAXBP1
CERS2	PAXBP1
LYST	PAXBP1
TRIM4	PAXBP1
TAF1	PAXBP1
ZCCHC7	PAXBP1
CWF19L2	PAXBP1
AHCTF1	PAXBP1
NUP205	PAXBP1
MFSD14A	PAXBP1
SLC37A3	PAXBP1
TSPAN9	IFNAR2
PREX2	IFNAR2
ATP2B4	IFNAR2
SLC23A2	IFNAR2
SEL1L3	IFNAR2
SEMA6A	IFNAR2
NRP1	IFNAR2
CAV2	IFNAR2
CXCL12	IFNAR2
ELF2	IFNAR2
STIM2	IFNAR2
LAMA4	IFNAR2
ARHGEF2	IFNAR2
LRRFIP1	IFNAR2
SEPTIN6	IFNAR2
RHOJ	IFNAR2
MYO1B	IFNAR2
LOXL2	IFNAR2
ETS1	IFNAR2
ARHGAP29	IFNAR2
LPAR6	IFNAR2
NLRC5	IFNAR2
OSBPL10	IFNAR2
MAGI1	IFNAR2
FLI1	IFNAR2
TAGLN2	IFNAR2
ARF5	MRPL10
ELAC2	MRPL10
PPP5C	MRPL10
HEBP1	MRPL10
GABARAPL2	MRPL10
NFYC	MRPL10
EIF2B3	MRPL10
ATP6AP1	MRPL10
FAM3A	MRPL10
CLNS1A	MRPL10
ARAF	MRPL10
DELE1	MRPL10
MRPL22	MRPL10
PPIE	MRPL10
ANAPC5	MRPL10
ZC3HC1	MRPL10
MARCHF2	MRPL10
SNRPD3	MRPL10
GGA1	MRPL10
RBX1	MRPL10
L3MBTL2	MRPL10
RABGGTA	MRPL10
CDK5RAP1	MRPL10
WDR13	MRPL10
CCDC22	MRPL10
EMD	MRPL10
EMC2	MRPL10
SGTA	MRPL10
PDCD5	MRPL10
TIMM50	MRPL10
TMEM205	MRPL10
SUGP1	MRPL10
PMPCB	MRPL10
ZNHIT1	MRPL10
BLVRA	MRPL10
PTPMT1	MRPL10
PSMD9	MRPL10
LTA4H	MRPL10
COPZ1	MRPL10
MRPL51	MRPL10
CRBN	MRPL10
NIT2	MRPL10
RNF7	MRPL10
ACTR1B	MRPL10
MTERF4	MRPL10
MRM2	MRPL10
GIPC1	MRPL10
DTD1	MRPL10
CAPNS1	MRPL10
PDCD2L	MRPL10
PPCS	MRPL10
ERMARD	MRPL10
NSUN5	MRPL10
TUBGCP2	MRPL10
SARAF	MRPL10
DNAJB2	MRPL10
ATP6V1G1	MRPL10
CMTR1	MRPL10
TMEM14B	MRPL10
FRS3	MRPL10
MMAB	MRPL10
COMMD4	MRPL10
WDR61	MRPL10
PELP1	MRPL10
KIAA0319L	MRPL10
EIF2D	MRPL10
SCCPDH	MRPL10
ACP1	MRPL10
CETN2	MRPL10
COMMD3	MRPL10
CWC15	MRPL10
SAP18	MRPL10
ACAD8	MRPL10
NDUFAF6	MRPL10
MALSU1	MRPL10
RPUSD3	MRPL10
SLC23A2	IFNGR2
SMS	IFNGR2
ZC3HAV1	IFNGR2
ELF2	IFNGR2
TJP2	IFNGR2
PLBD1	IFNGR2
MYO1B	IFNGR2
PXYLP1	IFNGR2
ERP44	GART
SLK	GART
TCOF1	GART
NLE1	GART
PTPN23	GART
ITCH	GART
HUWE1	GART
UIMC1	GART
TOX4	GART
TINF2	GART
RANGAP1	GART
RPRD1B	GART
AHCY	GART
RIOK3	GART
SETD6	GART
TANGO6	GART
MTMR9	GART
AVL9	GART
DDX50	GART
XPNPEP1	GART
CPD	GART
SUPT6H	GART
NFKB1	GART
UBE2D3	GART
GTF2H1	GART
NAA25	GART
CHD4	GART
RAB35	GART
RAD50	GART
CSNK1A1	GART
C1orf109	GART
DCAF4	GART
UBIAD1	GART
USP45	GART
ZNFX1	GART
MPHOSPH10	GART
DDX31	GART
CANX	GART
PPAT	GART
INO80	GART
SPCS3	GART
BCL2L2	GART
EIF2S3	GART
TRAF7	GART
BTF3L4	GART
GNS	GART
NMT1	GART
TEX10	GART
SELENOI	GART
SEC31A	GART
SURF6	GART
EIF3M	GART
MMAA	GART
ZNF207	SON
UBR7	SON
ZMYND11	SON
BCLAF1	SON
ZZZ3	SON
NSUN2	SON
CCAR1	SON
MON2	SON
APPBP2	SON
PKN2	SON
SLK	SON
CDK13	SON
DIP2B	SON
ATG2B	SON
FBXW11	SON
TM9SF3	SON
ITCH	SON
CNOT4	SON
MYNN	SON
WDFY1	SON
ESF1	SON
RCOR1	SON
GPATCH2L	SON
CCNK	SON
RBM27	SON
CRKL	SON
PPP4R3A	SON
SMCHD1	SON
ZKSCAN1	SON
SHOC2	SON
CASC3	SON
RPS6KB1	SON
C11orf58	SON
RSRC2	SON
CNOT2	SON
HCFC2	SON
ZNF451	SON
SENP6	SON
NUP155	SON
SMAD5	SON
ARMC8	SON
INO80D	SON
SMG7	SON
RO60	SON
PRRC2C	SON
RBM25	SON
ATAD2B	SON
PSPC1	SON
POLK	SON
ZNF644	SON
FAM199X	SON
CCNT1	SON
RBSN	SON
TERF2	SON
CDC73	SON
RINT1	SON
EPC2	SON
COG3	SON
KAT7	SON
MARCHF7	SON
PRPF4	SON
NUP54	SON
RNF185	SON
NUP58	SON
TMBIM6	SON
TCF12	SON
SMAD4	SON
UBAP2L	SON
FBXO28	SON
G3BP1	SON
NSD3	SON
SEC16A	SON
TADA1	SON
AHCTF1	SON
GABPA	SON
RNF111	SON
BRAF	SON
PGM3	DONSON
WWTR1	DONSON
HDAC7	DONSON
RAB27A	DONSON
TRIB2	DONSON
ACER3	DONSON
SLC8B1	DONSON
CMTM6	DONSON
TRPM7	DONSON
VCPKMT	DONSON
DGKH	DONSON
INTS10	DONSON
ZC3HAV1	DONSON
CASP2	DONSON
ELF2	DONSON
CAMKK2	DONSON
DDX55	DONSON
S100PBP	DONSON
LGALS8	DONSON
PTBP3	DONSON
CDK2	DONSON
SRSF6	DONSON
NUP85	DONSON
PTPN12	DONSON
MYO1B	DONSON
RAB2B	DONSON
FKBP11	DONSON
DDB2	DONSON
TMEM243	DONSON
STX6	DONSON
CDR2	DONSON
CNOT9	DONSON
PLPP5	DONSON
LIN7C	DONSON
ZNF773	DONSON
TMEM87B	DONSON
HSPB6	TNNI1
ACTN2	TNNI1
MYH7B	TNNI1
MYOM1	TNNI1
LDB3	TNNI1
PEBP4	TNNI1
FITM1	TNNI1
TPM3	TNNI1
PPM1J	TNNI1
ADGRA2	CSRP1
TIMP2	CSRP1
DKK3	CSRP1
NRIP2	CSRP1
FOXC1	CSRP1
CNN2	CSRP1
NTN1	CSRP1
FAM107B	CSRP1
NOTCH3	CSRP1
NTN4	CSRP1
ATP8B1	CSRP1
COBLL1	CSRP1
TRAF5	CSRP1
FAT1	CSRP1
JAG1	CSRP1
PLS3	CSRP1
MYEF2	CSRP1
CAV2	CSRP1
SOD3	CSRP1
CDH6	CSRP1
CLU	CSRP1
DOCK10	CSRP1
FLNB	CSRP1
MYOF	CSRP1
PELI2	CSRP1
NTRK3	CSRP1
WTIP	CSRP1
ADGRL3	CSRP1
EDNRA	CSRP1
RGL1	C1QC
HCCS	ATP5MC1
NDUFS1	ATP5MC1
PHPT1	ATP5MC1
MPC1	ATP5MC1
CS	ATP5MC1
SIRT2	ATP5MC1
HDHD5	ATP5MC1
ACADVL	ATP5MC1
SDHA	ATP5MC1
SLC25A3	ATP5MC1
VDAC3	ATP5MC1
MRPS33	ATP5MC1
DLD	ATP5MC1
SPAG7	ATP5MC1
CRAT	ATP5MC1
FKBP3	ATP5MC1
UQCC1	ATP5MC1
IDH3B	ATP5MC1
BCKDK	ATP5MC1
DECR1	ATP5MC1
ECH1	ATP5MC1
CHCHD3	ATP5MC1
PDHX	ATP5MC1
COQ5	ATP5MC1
NNT	ATP5MC1
FAM162A	ATP5MC1
SLC25A12	ATP5MC1
MFN2	ATP5MC1
ACADM	ATP5MC1
MTFR1L	ATP5MC1
PTPA	ATP5MC1
ACOT2	ATP5MC1
COQ6	ATP5MC1
CISD1	ATP5MC1
ACADS	ATP5MC1
ATPAF1	ATP5MC1
PLA2G12A	ATP5MC1
SIRT5	ATP5MC1
MRS2	ATP5MC1
ALKBH7	ATP5MC1
COX7C	ATP5MC1
NDUFA5	ATP5MC1
RTN4IP1	ATP5MC1
NDUFA10	ATP5MC1
CKMT2	ATP5MC1
PTCD3	ATP5MC1
MRPL35	ATP5MC1
SUCLA2	ATP5MC1
NDUFB5	ATP5MC1
ETFA	ATP5MC1
SIRT3	ATP5MC1
SDHC	ATP5MC1
HIGD2A	ATP5MC1
MSRB2	ATP5MC1
DLAT	ATP5MC1
NDUFC2	ATP5MC1
UQCRB	ATP5MC1
NDUFS2	ATP5MC1
CALU	RCAN1
M6PR	UBE2Z
LIG3	UBE2Z
PUM2	UBE2Z
GDI2	UBE2Z
DERL2	UBE2Z
AP1M1	UBE2Z
FRYL	UBE2Z
SUPT16H	UBE2Z
EIF3D	UBE2Z
ZC3H14	UBE2Z
RAB11A	UBE2Z
CYTH2	UBE2Z
PLOD3	UBE2Z
DDX50	UBE2Z
MOGS	UBE2Z
TXNDC12	UBE2Z
SET	UBE2Z
PSMG2	UBE2Z
CNDP2	UBE2Z
NUMB	UBE2Z
OS9	UBE2Z
KDELR2	UBE2Z
DDX56	UBE2Z
ACTL6A	UBE2Z
ABI1	UBE2Z
SSB	UBE2Z
RNF185	UBE2Z
SF3B4	UBE2Z
SETDB1	UBE2Z
ILF2	UBE2Z
ATG3	UBE2Z
CCT6A	UBE2Z
CCT5	UBE2Z
LYPLA2	SNF8
HEBP2	SNF8
TBC1D22A	SNF8
FAM50A	SNF8
FAM3A	SNF8
HSCB	SNF8
RABGGTA	SNF8
PDCD5	SNF8
USF2	SNF8
SUGP1	SNF8
CCNY	SNF8
RWDD1	SNF8
TMEM14C	SNF8
SPCS1	SNF8
WDR77	SNF8
MAD2L2	SNF8
WASHC3	SNF8
PEPD	SNF8
NT5C	SNF8
SERGEF	SNF8
CHMP1A	SNF8
PEMT	SNF8
TIMM10	SNF8
BLOC1S1	SNF8
COX17	SNF8
SOD1	SNF8
RRNAD1	SNF8
GUK1	SNF8
SLC25A26	SNF8
TRIM41	SNF8
CETN2	SNF8
PTS	SNF8
RPUSD3	SNF8
SLC35B2	SNF8
MRPL17	SNF8
GADD45A	RUNX1
FRMD8	RUNX1
UCK2	RUNX1
FAM136A	CBR1
TARBP2	CBR1
XKR8	CBR1
GCLC	MORC3
RPAP3	MORC3
BAZ1B	MORC3
BTBD7	MORC3
ATP2C1	MORC3
SPAST	MORC3
RABEP1	MORC3
KMT2C	MORC3
WAPL	MORC3
ARFGEF1	MORC3
EVI5	MORC3
FBXW11	MORC3
SEPHS1	MORC3
CRKL	MORC3
TCF20	MORC3
ST13	MORC3
EP300	MORC3
PPM1A	MORC3
YY1	MORC3
TRIP11	MORC3
ADNP	MORC3
N4BP1	MORC3
CTCF	MORC3
SNX16	MORC3
UBR5	MORC3
MTMR9	MORC3
SMC3	MORC3
KMT5B	MORC3
EIF4G2	MORC3
RAB3GAP1	MORC3
MSH6	MORC3
CEP104	MORC3
STAG1	MORC3
MLH3	MORC3
PANK3	MORC3
KDM3B	MORC3
DESI2	MORC3
ZMYM2	MORC3
ZNF639	MORC3
UBL3	MORC3
CSE1L	MORC3
NUP153	MORC3
DEK	MORC3
CNOT1	MORC3
TAF4	MORC3
RAF1	MORC3
BTBD3	MORC3
SPART	MORC3
DYNC1LI2	MORC3
TSTD2	MORC3
RNF38	MORC3
SLTM	MORC3
LNX2	MORC3
SBNO1	MORC3
NAA30	MORC3
SNX27	MORC3
PIP5K1A	MORC3
ASXL2	MORC3
MARCHF6	MORC3
G3BP1	MORC3
CASK	MORC3
NCAPD3	MORC3
USP12	MORC3
SMARCA5	MORC3
AHCTF1	MORC3
PPP2R5E	MORC3
PAXIP1	MORC3
CROT	HLCS
IBTK	HLCS
SLC30A9	HLCS
AGA	HLCS
STAU2	HLCS
PTCD2	HLCS
MAPK9	HLCS
IARS2	HLCS
NUCKS1	HLCS
MPP5	HLCS
DPP8	HLCS
MLH1	HLCS
RAB10	HLCS
WDR47	HLCS
L2HGDH	HLCS
PTPN4	HLCS
ERMP1	HLCS
SAMM50	HLCS
HTATSF1	HLCS
PHKB	HLCS
HERC1	HLCS
CBX1	HLCS
C17orf75	HLCS
ELP4	HLCS
GNPTAB	HLCS
ASF1A	HLCS
HINT3	HLCS
NUDT12	HLCS
HMGCS1	HLCS
LANCL1	HLCS
SCP2	HLCS
NSL1	HLCS
RNF170	HLCS
IKZF4	HLCS
METTL25	HLCS
ITFG1	HLCS
EXOC4	HLCS
GRSF1	HLCS
PCBD2	HLCS
COG6	HLCS
CAB39	HLCS
NARS2	HLCS
NEK1	HLCS
KIAA1109	HLCS
DENR	HLCS
HMG20A	HLCS
DET1	HLCS
ALDH9A1	HLCS
FBXL17	HLCS
CDKAL1	HLCS
ZMYM4	HLCS
ARMT1	HLCS
ZNF41	HLCS
DCUN1D2	HLCS
NUBPL	HLCS
RAD17	HLCS
FAM161B	HLCS
DCK	HLCS
KAT6B	HLCS
AHCYL2	HLCS
PLXND1	ARHGAP27
ARSD	ARHGAP27
FYN	ARHGAP27
MAN2B2	ARHGAP27
ARHGAP31	ARHGAP27
PARP12	ARHGAP27
HDAC7	ARHGAP27
CASP8	ARHGAP27
TRAM2	ARHGAP27
TTC7A	ARHGAP27
RBMS2	ARHGAP27
TRIP6	ARHGAP27
KLHL42	ARHGAP27
DOCK9	ARHGAP27
FXYD5	ARHGAP27
NLRP1	ARHGAP27
HPS4	ARHGAP27
NFATC4	ARHGAP27
PABPC1L	ARHGAP27
CDC25B	ARHGAP27
TAF1C	ARHGAP27
PIEZO1	ARHGAP27
SYDE1	ARHGAP27
PRKD2	ARHGAP27
IMPDH1	ARHGAP27
CLDN15	ARHGAP27
NPDC1	ARHGAP27
SFXN3	ARHGAP27
RAB34	ARHGAP27
GALNT7	ARHGAP27
ARHGEF17	ARHGAP27
TCIRG1	ARHGAP27
MANSC1	ARHGAP27
ARHGDIB	ARHGAP27
COX6A1	ARHGAP27
CCND3	ARHGAP27
PDGFRB	ARHGAP27
DNAH1	ARHGAP27
ECE1	ARHGAP27
P3H1	ARHGAP27
ARAP3	ARHGAP27
SH3TC1	ARHGAP27
XRCC3	ARHGAP27
APOL3	ARHGAP27
PLD2	ARHGAP27
ADCY4	ARHGAP27
PGLS	ARHGAP27
ARPC1B	ARHGAP27
SLC35D2	ARHGAP27
C1orf159	ARHGAP27
LGALS3	ARHGAP27
HSPA12B	ARHGAP27
P2RX4	ARHGAP27
TMEM243	ARHGAP27
THSD1	ARHGAP27
NIBAN2	ARHGAP27
NRM	ARHGAP27
CALHM2	ARHGAP27
