A	B
SPATA6L	CFAP221
JHY	CFAP221
RSPH4A	CFAP221
PACRG	CFAP221
CNTN3	CFAP221
IQCG	CFAP221
NEK11	CFAP221
DNAH6	CFAP221
MORN1	CFAP221
CASC1	CFAP221
BBOF1	CFAP221
ZC2HC1C	CFAP221
CFAP58	CFAP221
DNAI1	CFAP221
DAW1	CFAP221
CDHR3	CFAP221
LRRC6	CFAP221
TTLL9	CFAP221
CCDC146	CFAP221
TSGA10	CFAP221
MYCBPAP	CFAP221
SPAG8	CFAP221
MDH1B	CFAP221
CCDC65	CFAP221
MORN3	CFAP221
AK7	CFAP221
WDR93	CFAP221
CCDC40	CFAP221
FBXO15	CFAP221
CFAP74	CFAP221
BEST4	CFAP221
NPHP1	CFAP221
DCDC2	CFAP221
TCTE1	CFAP221
CETN2	CFAP221
DOC2A	CFAP221
SPATA4	CFAP221
PIH1D2	CFAP221
TEX9	CFAP221
CCDC74B	CFAP221
SPEF2	CFAP221
WDR78	CFAP221
FBXO36	CFAP221
DNAAF1	CFAP221
CFAP70	CFAP221
HYDIN	CFAP221
ZNF19	CFAP221
LCA5L	CFAP221
WDR66	CFAP221
LRRC43	CFAP221
DRC7	CFAP221
RSPH1	CFAP221
C21orf58	CFAP221
C9orf116	CFAP221
PPP1R32	CFAP221
SLC9C2	CFAP221
SPATA17	CFAP221
PAX6	INHBB
MGST1	INHBB
CHDH	INHBB
ATP1A2	INHBB
PREX2	INHBB
PHF21B	INHBB
PHKA1	INHBB
FGFR3	INHBB
ABCC9	INHBB
TGFBR3	INHBB
CYBRD1	INHBB
MRVI1	INHBB
MGLL	INHBB
GPC4	INHBB
FBLN1	INHBB
ADCY2	INHBB
SLC1A3	INHBB
ITGB5	INHBB
SH3BP2	INHBB
RFX2	INHBB
ASAP3	INHBB
HEPH	INHBB
EZR	INHBB
TGFB2	INHBB
MLC1	INHBB
PAPLN	INHBB
PLTP	INHBB
BMP7	INHBB
CDH20	INHBB
LAMA1	INHBB
MID1	INHBB
ZNF423	INHBB
ACSBG1	INHBB
PON2	INHBB
GLI3	INHBB
SLC9A3R1	INHBB
CPT1A	INHBB
ACSS3	INHBB
ALDH2	INHBB
RFX4	INHBB
NR2E1	INHBB
ARHGEF26	INHBB
EFEMP1	INHBB
WLS	INHBB
F3	INHBB
PRDX6	INHBB
HSDL2	INHBB
CLU	INHBB
FKBP9	INHBB
SDC4	INHBB
RREB1	INHBB
SOX21	INHBB
SOX9	INHBB
AMOT	INHBB
RHOJ	INHBB
FGFRL1	INHBB
SMO	INHBB
CGNL1	INHBB
PALLD	INHBB
BBOX1	INHBB
ATP1B2	INHBB
RHPN2	INHBB
BHMT2	INHBB
NOTCH2	INHBB
LRP4	INHBB
FADS2	INHBB
FAM189A2	INHBB
MSI1	INHBB
NHSL1	INHBB
AGT	INHBB
TLR4	INHBB
YAP1	INHBB
BCAR3	INHBB
FGF2	INHBB
BMPR1B	INHBB
SLCO1C1	INHBB
STON2	INHBB
CYP11A1	INHBB
IMPA2	INHBB
TP53	INHBB
ERBB2	INHBB
FKBP10	INHBB
PRDM16	INHBB
SLC44A3	INHBB
SELENBP1	INHBB
TP53BP2	INHBB
ITPKB	INHBB
SFXN5	INHBB
ACKR3	INHBB
GASK1A	INHBB
IL17RD	INHBB
LRIG1	INHBB
ALDH1L1	INHBB
MYO10	INHBB
PSD2	INHBB
NFIB	INHBB
STOM	INHBB
PAMR1	INHBB
SLC7A11	INHBB
SPARCL1	INHBB
GJA1	INHBB
PLOD2	INHBB
ADGRA3	INHBB
C16orf89	INHBB
LGI4	INHBB
DDAH1	INHBB
FAM167A	INHBB
ACSS1	INHBB
GRAMD2B	INHBB
TNFSF13	INHBB
LRP5	INHBB
ACOT11	INHBB
PLPP3	INHBB
NFIA	INHBB
TSPAN6	PDLIM5
ANOS1	PDLIM5
PIK3C2A	PDLIM5
CHDH	PDLIM5
ARHGAP31	PDLIM5
PI4K2B	PDLIM5
CC2D2A	PDLIM5
PPP2R5A	PDLIM5
MAST4	PDLIM5
PTPN21	PDLIM5
CYBRD1	PDLIM5
EVC	PDLIM5
SRI	PDLIM5
UNG	PDLIM5
GPR137B	PDLIM5
NEBL	PDLIM5
ADCYAP1R1	PDLIM5
SLC1A3	PDLIM5
CDC14A	PDLIM5
OPHN1	PDLIM5
CARMIL1	PDLIM5
PGM1	PDLIM5
FAT1	PDLIM5
CPNE3	PDLIM5
SNX5	PDLIM5
EZR	PDLIM5
TGFB2	PDLIM5
MID1	PDLIM5
NXT2	PDLIM5
ZNF423	PDLIM5
SYT17	PDLIM5
TRPS1	PDLIM5
PON2	PDLIM5
ITGB8	PDLIM5
PTPRZ1	PDLIM5
CPE	PDLIM5
CPT1A	PDLIM5
SOX6	PDLIM5
CHPT1	PDLIM5
RFX4	PDLIM5
SASH1	PDLIM5
LIFR	PDLIM5
DPYSL3	PDLIM5
EHHADH	PDLIM5
KAT2B	PDLIM5
PLSCR4	PDLIM5
ARHGEF26	PDLIM5
EPB41L5	PDLIM5
PRKD3	PDLIM5
NFE2L2	PDLIM5
PARD3B	PDLIM5
PRRX1	PDLIM5
WLS	PDLIM5
FBXO30	PDLIM5
TGIF2	PDLIM5
KLF12	PDLIM5
NEK6	PDLIM5
HSDL2	PDLIM5
ALDH6A1	PDLIM5
GNA13	PDLIM5
EPHX2	PDLIM5
CAT	PDLIM5
RASSF8	PDLIM5
SSPN	PDLIM5
ITPR2	PDLIM5
MGME1	PDLIM5
AMOT	PDLIM5
ATP13A4	PDLIM5
MKLN1	PDLIM5
CGNL1	PDLIM5
HEATR5A	PDLIM5
ARHGEF6	PDLIM5
STK33	PDLIM5
RGN	PDLIM5
RIN2	PDLIM5
PPP1R3D	PDLIM5
WASF3	PDLIM5
NOTCH2	PDLIM5
SOX5	PDLIM5
PSAT1	PDLIM5
MDFIC	PDLIM5
NHSL1	PDLIM5
GLUL	PDLIM5
SERPINE2	PDLIM5
APPL2	PDLIM5
SPRY2	PDLIM5
IL33	PDLIM5
RAB30	PDLIM5
HADHB	PDLIM5
SLC40A1	PDLIM5
SLC49A4	PDLIM5
SPPL2A	PDLIM5
HERC5	PDLIM5
FGF2	PDLIM5
BMPR1B	PDLIM5
PRDM5	PDLIM5
TMBIM6	PDLIM5
TMX1	PDLIM5
ALDH9A1	PDLIM5
TOR1AIP1	PDLIM5
TP53BP2	PDLIM5
KCNN3	PDLIM5
IL17RD	PDLIM5
LRIG1	PDLIM5
USP53	PDLIM5
PDGFC	PDLIM5
LIX1	PDLIM5
SLC18B1	PDLIM5
GNA12	PDLIM5
EGFR	PDLIM5
CSGALNACT1	PDLIM5
ERLIN2	PDLIM5
AK3	PDLIM5
NFIB	PDLIM5
NTRK2	PDLIM5
GLUD1	PDLIM5
ADD3	PDLIM5
EIF4EBP2	PDLIM5
TCF7L2	PDLIM5
SLC7A11	PDLIM5
NPAS3	PDLIM5
EPS8	PDLIM5
NADK2	PDLIM5
PLOD2	PDLIM5
ADGRA3	PDLIM5
DDAH1	PDLIM5
MSI2	PDLIM5
TNIK	PDLIM5
PDLIM3	PDLIM5
GRAMD2B	PDLIM5
ABHD3	PDLIM5
AHCYL2	PDLIM5
PLPP3	PDLIM5
AK4	PDLIM5
NFIA	PDLIM5
PEA15	PDLIM5
VANGL2	PDLIM5
ITGAL	CTSS
TYMP	CTSS
SP100	CTSS
ST6GAL1	CTSS
PTGS1	CTSS
RASAL3	CTSS
SLC1A5	CTSS
ABI3	CTSS
STEAP3	CTSS
CYTIP	CTSS
CSF3R	CTSS
ADCY7	CTSS
TMIGD3	CTSS
ABCC4	CTSS
C3	CTSS
FGL2	CTSS
RHBDF2	CTSS
IL13RA1	CTSS
TRIM22	CTSS
CASP1	CTSS
LPAR6	CTSS
SIGLEC10	CTSS
SLC2A5	CTSS
RGS10	CTSS
FCGR1A	CTSS
HK2	CTSS
OLFML2B	CTSS
CHD1L	IWS1
TNFRSF12A	S100A11
STAB1	S100A11
PLAUR	S100A11
WAS	S100A11
SLC11A1	S100A11
CD74	S100A11
TNFRSF1B	S100A11
MSR1	S100A11
LCP2	S100A11
YBX3	S100A11
SBNO2	S100A11
SPI1	S100A11
SP100	S100A11
BCL3	S100A11
B4GALT1	S100A11
HMOX1	S100A11
APOL1	S100A11
NCF4	S100A11
RIN3	S100A11
HCK	S100A11
EHD4	S100A11
SLC1A5	S100A11
TGFB1	S100A11
PLEKHA4	S100A11
NAMPT	S100A11
PDLIM1	S100A11
ABI3	S100A11
SLC15A3	S100A11
CLEC2B	S100A11
LTBR	S100A11
PTPN6	S100A11
STEAP3	S100A11
IL1R1	S100A11
GBP1	S100A11
TNFRSF10B	S100A11
SASH3	S100A11
SRGN	S100A11
CDK2	S100A11
NMI	S100A11
SH3TC1	S100A11
TRIP10	S100A11
CD93	S100A11
STAT5A	S100A11
ADGRE2	S100A11
A4GALT	S100A11
APOL2	S100A11
RAC2	S100A11
SIGLEC9	S100A11
RHBDF2	S100A11
PDLIM4	S100A11
IL13RA1	S100A11
TRIM5	S100A11
TRIM22	S100A11
ALOX5AP	S100A11
PLAAT4	S100A11
IL15RA	S100A11
COL4A2	S100A11
NIBAN1	S100A11
LCP1	S100A11
MYO1G	S100A11
GYPC	S100A11
MYC	S100A11
PIM1	S100A11
TLR2	S100A11
CASP1	S100A11
MYOF	S100A11
RAB20	S100A11
BCL2A1	S100A11
NLRC5	S100A11
SECTM1	S100A11
MYO1F	S100A11
CD53	S100A11
FCGR2A	S100A11
ADPRH	S100A11
OSMR	S100A11
ITPRIP	S100A11
SERPING1	S100A11
SEC24D	S100A11
SLC7A7	S100A11
PIK3AP1	S100A11
MMP14	S100A11
C1QC	S100A11
C1R	S100A11
IL6R	S100A11
LMNA	S100A11
ITGA5	S100A11
LAPTM5	S100A11
GBP2	S100A11
MAPKAPK2	S100A11
CTSS	S100A11
CD4	ARHGAP25
TYROBP	ARHGAP25
ALOX5	ARHGAP25
TNFRSF1B	ARHGAP25
SP100	ARHGAP25
ST6GAL1	ARHGAP25
MFNG	ARHGAP25
LYL1	ARHGAP25
LILRB1	ARHGAP25
CTSC	ARHGAP25
TCIRG1	ARHGAP25
TRIM38	ARHGAP25
CD86	ARHGAP25
VAMP8	ARHGAP25
NCKAP1L	ARHGAP25
IRF5	ARHGAP25
RHBDF2	ARHGAP25
ARPC1B	ARHGAP25
IL13RA1	ARHGAP25
CARD6	ARHGAP25
GIMAP4	ARHGAP25
HAVCR2	ARHGAP25
LMO2	ARHGAP25
SLCO2B1	ARHGAP25
CASP1	ARHGAP25
PIK3R5	ARHGAP25
ADPRH	ARHGAP25
DAB2	ARHGAP25
SLC7A7	ARHGAP25
PIK3AP1	ARHGAP25
CXCL16	ARHGAP25
LAPTM5	ARHGAP25
CTSS	ARHGAP25
BCL2A1	S100A9
IL1R2	S100A12
NIPAL3	TGFA
SLC25A13	TGFA
LAMP2	TGFA
MYLIP	TGFA
CLDN11	TGFA
STMN4	TGFA
PHLDB1	TGFA
FUT8	TGFA
TMCC3	TGFA
LIMCH1	TGFA
ST3GAL6	TGFA
SLC12A2	TGFA
PACC1	TGFA
PRKCQ	TGFA
DIP2B	TGFA
ELOVL1	TGFA
FGFR2	TGFA
SLC44A1	TGFA
TESK2	TGFA
PDE8A	TGFA
FRYL	TGFA
PLD1	TGFA
MYH7B	TGFA
LIPE	TGFA
CLDND1	TGFA
FOLH1	TGFA
PCBP4	TGFA
TF	TGFA
SEMA6A	TGFA
CAPN3	TGFA
TSPAN15	TGFA
POLR2F	TGFA
EFS	TGFA
SYNDIG1	TGFA
RNF125	TGFA
KLHL4	TGFA
PLLP	TGFA
SEC14L5	TGFA
CPPED1	TGFA
CCP110	TGFA
SFRP1	TGFA
MAG	TGFA
HPN	TGFA
CDK6	TGFA
ABCA2	TGFA
ABHD17B	TGFA
UNC5B	TGFA
LIPA	TGFA
TBC1D12	TGFA
ASPA	TGFA
SH3D19	TGFA
NECTIN1	TGFA
ICK	TGFA
MAN2A1	TGFA
BCHE	TGFA
FRMD4B	TGFA
PEX5L	TGFA
RTKN	TGFA
PLCL1	TGFA
WIPF1	TGFA
RHOU	TGFA
CDK18	TGFA
PROX1	TGFA
CA14	TGFA
ATP10B	TGFA
GTDC1	TGFA
LDB3	TGFA
PLP1	TGFA
TP53TG5	TGFA
MYRF	TGFA
TMTC4	TGFA
ATG4C	TGFA
HSPA2	TGFA
PLEKHG3	TGFA
EVI2A	TGFA
HIP1	TGFA
RNASE1	TGFA
CDKN1C	TGFA
FCHO1	TGFA
PRRG1	TGFA
BTBD3	TGFA
RAB33A	TGFA
TMEM165	TGFA
AGTPBP1	TGFA
PRR5L	TGFA
DOCK10	TGFA
NEK3	TGFA
ENPP2	TGFA
TJAP1	TGFA
TTLL7	TGFA
SECISBP2L	TGFA
LGR5	TGFA
FAM222A	TGFA
SLAIN1	TGFA
PCSK6	TGFA
SH3GL3	TGFA
CDH13	TGFA
ABCA8	TGFA
OSBPL1A	TGFA
TTYH2	TGFA
ANXA9	TGFA
CREB5	TGFA
DOCK5	TGFA
ST18	TGFA
GOLGA7	TGFA
SNX30	TGFA
FAM13C	TGFA
FAM124A	TGFA
PIP4K2A	TGFA
ANO4	TGFA
SPOCK1	TGFA
CNTNAP4	TGFA
PTPRD	TGFA
C10orf90	TGFA
C21orf91	TGFA
PDE1C	TGFA
CDK19	TGFA
DEPTOR	TGFA
FBXO32	TGFA
SLC45A3	TGFA
PAQR4	TGFA
FNDC3B	FZD5
TSPAN6	GABRG1
PAX6	GABRG1
MGST1	GABRG1
PIK3C2A	GABRG1
CHDH	GABRG1
IL20RA	GABRG1
HSD17B6	GABRG1
EYA2	GABRG1
ZMYND12	GABRG1
PHKA1	GABRG1
FGFR3	GABRG1
CYBRD1	GABRG1
FERMT2	GABRG1
SRI	GABRG1
UNG	GABRG1
GPR137B	GABRG1
ADCY2	GABRG1
ADCYAP1R1	GABRG1
SLC1A3	GABRG1
CARMIL1	GABRG1
SLC4A4	GABRG1
STK17B	GABRG1
HEPH	GABRG1
EZR	GABRG1
MLC1	GABRG1
BMP7	GABRG1
CDH20	GABRG1
MID1	GABRG1
ZNF423	GABRG1
TRPS1	GABRG1
PON2	GABRG1
PTPRZ1	GABRG1
ALDOC	GABRG1
CPE	GABRG1
CPT1A	GABRG1
SLC1A2	GABRG1
ACSS3	GABRG1
ALDH2	GABRG1
RFX4	GABRG1
NR2E1	GABRG1
LIFR	GABRG1
PLSCR4	GABRG1
ARHGEF26	GABRG1
EFEMP1	GABRG1
SLC1A4	GABRG1
WLS	GABRG1
DNAH7	GABRG1
HSDL2	GABRG1
ALDH6A1	GABRG1
GPAM	GABRG1
EPHX2	GABRG1
GJB6	GABRG1
SSPN	GABRG1
SARDH	GABRG1
SDC4	GABRG1
NDP	GABRG1
SOX21	GABRG1
SOX9	GABRG1
AMOT	GABRG1
ATP13A4	GABRG1
SMO	GABRG1
PALLD	GABRG1
BBOX1	GABRG1
STK33	GABRG1
RGN	GABRG1
RIDA	GABRG1
PPP1R3D	GABRG1
MRO	GABRG1
CRB1	GABRG1
CABLES1	GABRG1
SOX5	GABRG1
FADS2	GABRG1
MDFIC	GABRG1
NHSL1	GABRG1
SERPINE2	GABRG1
EDNRB	GABRG1
TLR4	GABRG1
IL33	GABRG1
TTPA	GABRG1
YAP1	GABRG1
BCAR3	GABRG1
HADHB	GABRG1
FGF2	GABRG1
BMPR1B	GABRG1
SLCO1C1	GABRG1
STON2	GABRG1
ERBB2	GABRG1
PRDM16	GABRG1
TP53BP2	GABRG1
IL17RD	GABRG1
LIX1	GABRG1
SLC18B1	GABRG1
CSGALNACT1	GABRG1
ADHFE1	GABRG1
NFIB	GABRG1
NTRK2	GABRG1
STOM	GABRG1
GLUD1	GABRG1
ADD3	GABRG1
PAMR1	GABRG1
SLC7A11	GABRG1
NPAS3	GABRG1
SPARCL1	GABRG1
NADK2	GABRG1
GJA1	GABRG1
ADGRA3	GABRG1
DDAH1	GABRG1
ANKFN1	GABRG1
MSI2	GABRG1
FAM167A	GABRG1
PDLIM3	GABRG1
GRAMD2B	GABRG1
ADCY8	GABRG1
TNFSF13	GABRG1
PLPP3	GABRG1
NFIA	GABRG1
INHBB	GABRG1
PDLIM5	GABRG1
PIK3C2A	GABRB1
SLC1A3	GABRB1
OPHN1	GABRB1
CARMIL1	GABRB1
SLC4A4	GABRB1
FAT1	GABRB1
CPE	GABRB1
SLC1A4	GABRB1
GPR75	GABRB1
ATP13A4	GABRB1
NOTCH2	GABRB1
BMPR1B	GABRB1
ARMH4	GABRB1
KCNN3	GABRB1
NTRK2	GABRB1
GABRA2	GABRB1
SPARCL1	GABRB1
TNIK	GABRB1
PLPP3	GABRB1
AK4	GABRB1
LTBP1	ANTXR2
CDC14A	ANTXR2
TCF7	ANTXR2
ITGB5	ANTXR2
REST	ANTXR2
ITGA6	ANTXR2
CARD8	ANTXR2
ECM2	ANTXR2
EXPH5	ANTXR2
ACSS3	ANTXR2
PHACTR2	ANTXR2
SATB2	ANTXR2
BICC1	ANTXR2
RREB1	ANTXR2
AJUBA	ANTXR2
MDFIC	ANTXR2
PLCE1	ANTXR2
LRIG3	ANTXR2
FRMD6	ANTXR2
BOC	ANTXR2
TMEM123	ANTXR2
GRAMD2B	ANTXR2
CD109	ANTXR2
MMP14	ANTXR2
KLHL13	GPR155
PRKAR2B	GPR155
LRRC7	GPR155
SLC9A7	GPR155
DGKH	GPR155
ELMOD1	GPR155
ADAM23	GPR155
SSX2IP	GPR155
CHN1	GPR155
GPR12	GPR155
EPHA7	GPR155
SCN2A	GPR155
NCEH1	GPR155
DIAPH2	GPR155
CNKSR2	GPR155
NR1H3	PMVK
RPL18	PMVK
SRI	PMVK
UNG	PMVK
RPS5	PMVK
MT3	PMVK
GCAT	PMVK
CYB5R3	PMVK
ZFYVE21	PMVK
GPR143	PMVK
NME4	PMVK
FAH	PMVK
ECH1	PMVK
RPS16	PMVK
RPS19	PMVK
RPL18A	PMVK
RPL28	PMVK
ALDOC	PMVK
RAB34	PMVK
CD81	PMVK
ALDH2	PMVK
RPS15	PMVK
IFI27L2	PMVK
TMEM54	PMVK
RPL21	PMVK
RPS10	PMVK
RPL36	PMVK
RAMP1	PMVK
RIDA	PMVK
PEMT	PMVK
ITM2C	PMVK
CIB2	PMVK
ST6GALNAC4	PMVK
RPL35	PMVK
RPLP1	PMVK
PCTP	PMVK
RPL13A	PMVK
GNA12	PMVK
C7orf50	PMVK
LRMDA	PMVK
RPL8	PMVK
SDC3	PMVK
PEA15	PMVK
TMEM176A	PBXIP1
PAX6	PBXIP1
MGST1	PBXIP1
CHDH	PBXIP1
ATP1A2	PBXIP1
HSD17B6	PBXIP1
PHF21B	PBXIP1
IL17RB	PBXIP1
EYA2	PBXIP1
PHKA1	PBXIP1
FGFR3	PBXIP1
CYBRD1	PBXIP1
MRVI1	PBXIP1
FERMT2	PBXIP1
GLI2	PBXIP1
UNG	PBXIP1
GPR137B	PBXIP1
ADCY2	PBXIP1
ADCYAP1R1	PBXIP1
SLC1A3	PBXIP1
CARMIL1	PBXIP1
SLC4A4	PBXIP1
STK17B	PBXIP1
TRIP6	PBXIP1
MT3	PBXIP1
RFX2	PBXIP1
ASAP3	PBXIP1
SMOX	PBXIP1
PHGDH	PBXIP1
EZR	PBXIP1
SEC14L2	PBXIP1
MLC1	PBXIP1
ABHD4	PBXIP1
PAPLN	PBXIP1
PLTP	PBXIP1
BMP7	PBXIP1
CDH20	PBXIP1
GPR143	PBXIP1
MID1	PBXIP1
ZNF423	PBXIP1
ACSBG1	PBXIP1
FAH	PBXIP1
FCGRT	PBXIP1
PON2	PBXIP1
LFNG	PBXIP1
TMEM176B	PBXIP1
VSIR	PBXIP1
ALDOC	PBXIP1
RAB34	PBXIP1
CPE	PBXIP1
CPT1A	PBXIP1
ACSS3	PBXIP1
RFX4	PBXIP1
GMNN	PBXIP1
NR2E1	PBXIP1
PLSCR4	PBXIP1
ARHGEF26	PBXIP1
EFEMP1	PBXIP1
SLC1A4	PBXIP1
WLS	PBXIP1
CTH	PBXIP1
HSDL2	PBXIP1
ALDH6A1	PBXIP1
GPAM	PBXIP1
CLU	PBXIP1
SORBS3	PBXIP1
EPHX2	PBXIP1
GJB6	PBXIP1
CNTFR	PBXIP1
ACADS	PBXIP1
SARDH	PBXIP1
SDC4	PBXIP1
NDP	PBXIP1
SOX9	PBXIP1
C1orf61	PBXIP1
PSD4	PBXIP1
AMOT	PBXIP1
RHOJ	PBXIP1
ATP13A4	PBXIP1
FGFRL1	PBXIP1
SMO	PBXIP1
CGNL1	PBXIP1
PALLD	PBXIP1
BBOX1	PBXIP1
ATP1B2	PBXIP1
SLC44A2	PBXIP1
EGLN3	PBXIP1
GDPD2	PBXIP1
APOE	PBXIP1
RGN	PBXIP1
NFATC1	PBXIP1
RIDA	PBXIP1
BCAN	PBXIP1
PPP1R3D	PBXIP1
BHMT2	PBXIP1
MRO	PBXIP1
NOTCH2	PBXIP1
CABLES1	PBXIP1
SOX5	PBXIP1
CYP2J2	PBXIP1
FADS2	PBXIP1
CLDN10	PBXIP1
FAM189A2	PBXIP1
MSI1	PBXIP1
NHSL1	PBXIP1
AGT	PBXIP1
GLUL	PBXIP1
SERPINE2	PBXIP1
LRRC8A	PBXIP1
TLR4	PBXIP1
IL33	PBXIP1
TUBB2B	PBXIP1
YAP1	PBXIP1
BCAR3	PBXIP1
FGF2	PBXIP1
BMPR1B	PBXIP1
STON2	PBXIP1
CYP11A1	PBXIP1
PCTP	PBXIP1
IMPA2	PBXIP1
ERBB2	PBXIP1
FKBP10	PBXIP1
PRDM16	PBXIP1
SLC44A3	PBXIP1
SELENBP1	PBXIP1
TP53BP2	PBXIP1
ITPKB	PBXIP1
SFXN5	PBXIP1
ACKR3	PBXIP1
GASK1A	PBXIP1
IL17RD	PBXIP1
ALDH1L1	PBXIP1
LIX1	PBXIP1
GNA12	PBXIP1
CHST7	PBXIP1
CSGALNACT1	PBXIP1
ADHFE1	PBXIP1
NTRK2	PBXIP1
STOM	PBXIP1
NACC2	PBXIP1
GLUD1	PBXIP1
TCF7L2	PBXIP1
PAMR1	PBXIP1
SLC7A11	PBXIP1
NPAS3	PBXIP1
SPARCL1	PBXIP1
GJA1	PBXIP1
ADGRA3	PBXIP1
C16orf89	PBXIP1
KCTD15	PBXIP1
LGI4	PBXIP1
DDAH1	PBXIP1
MSI2	PBXIP1
ROBO3	PBXIP1
FAM167A	PBXIP1
PDLIM3	PBXIP1
ACSS1	PBXIP1
GRAMD2B	PBXIP1
ADCY8	PBXIP1
GNA14	PBXIP1
CPT2	PBXIP1
ALDH4A1	PBXIP1
TMPRSS3	PBXIP1
TLCD1	PBXIP1
TNFSF13	PBXIP1
PLPP3	PBXIP1
DHRS3	PBXIP1
SDC3	PBXIP1
NFIA	PBXIP1
VANGL2	PBXIP1
INHBB	PBXIP1
GABRG1	PBXIP1
PMVK	PBXIP1
MPDZ	HIPK1
NEK4	HIPK1
LCA5	HIPK1
C8orf37	HIPK1
SCML1	EOGT
NIPAL3	SLC22A15
ENPP4	SLC22A15
SLC25A13	SLC22A15
AGPAT4	SLC22A15
FUT8	SLC22A15
ZFYVE16	SLC22A15
PACC1	SLC22A15
DIP2B	SLC22A15
IFT80	SLC22A15
NUAK1	SLC22A15
FRYL	SLC22A15
DLG1	SLC22A15
PSEN1	SLC22A15
CPOX	SLC22A15
EPB41L3	SLC22A15
RNF13	SLC22A15
MTMR2	SLC22A15
ERMP1	SLC22A15
SOS2	SLC22A15
SPTLC2	SLC22A15
CCP110	SLC22A15
PRUNE2	SLC22A15
ABHD17B	SLC22A15
ARHGAP21	SLC22A15
TBC1D12	SLC22A15
TRIM2	SLC22A15
SH3D19	SLC22A15
HBS1L	SLC22A15
STRN	SLC22A15
ATG4C	SLC22A15
GNAI1	SLC22A15
MOSPD2	SLC22A15
BTBD3	SLC22A15
PIK3C2B	SLC22A15
SORT1	SLC22A15
AGTPBP1	SLC22A15
MAP7	SLC22A15
DOCK10	SLC22A15
RCBTB1	SLC22A15
RAPGEF5	SLC22A15
TTLL7	SLC22A15
SECISBP2L	SLC22A15
NXPE3	SLC22A15
MARCHF1	SLC22A15
SNX30	SLC22A15
FAM13C	SLC22A15
DIXDC1	SLC22A15
MFSD6	SLC22A15
PTPRD	SLC22A15
RETREG1	SLC22A15
ACTN1	ATP1A1
GLS	ATP1A1
GOT1	ATP1A1
MICAL2	ATP1A1
BZW2	ATP1A1
TMOD1	ATP1A1
GABARAPL1	ATP1A1
CDR2	ATP1A1
BTBD10	ATP1A1
TOMM70	ATP1A1
NMNAT2	ATP1A1
DYNC1I1	ATP1A1
CALM3	ATP1A1
PAX6	SLC15A2
ANOS1	SLC15A2
PIK3C2A	SLC15A2
CHDH	SLC15A2
ATP1A2	SLC15A2
HSD17B6	SLC15A2
EYA2	SLC15A2
PHKA1	SLC15A2
FGFR3	SLC15A2
CYBRD1	SLC15A2
GPR137B	SLC15A2
ADCYAP1R1	SLC15A2
SLC1A3	SLC15A2
CARMIL1	SLC15A2
SLC4A4	SLC15A2
FAT1	SLC15A2
HEPH	SLC15A2
SEL1L3	SLC15A2
EZR	SLC15A2
MLC1	SLC15A2
PAPLN	SLC15A2
BMP7	SLC15A2
CDH20	SLC15A2
MID1	SLC15A2
ZNF423	SLC15A2
ACSBG1	SLC15A2
PON2	SLC15A2
TSPAN12	SLC15A2
PTPRZ1	SLC15A2
ALDOC	SLC15A2
CPE	SLC15A2
CPT1A	SLC15A2
SLC1A2	SLC15A2
ALDH2	SLC15A2
NR2E1	SLC15A2
LIFR	SLC15A2
CSPG5	SLC15A2
ARHGEF26	SLC15A2
EFEMP1	SLC15A2
SLC1A4	SLC15A2
DNAH7	SLC15A2
HSDL2	SLC15A2
ALDH6A1	SLC15A2
GPR75	SLC15A2
GPAM	SLC15A2
GJB6	SLC15A2
SSPN	SLC15A2
ITPR2	SLC15A2
NDP	SLC15A2
SOX21	SLC15A2
SOX9	SLC15A2
AMOT	SLC15A2
ATP13A4	SLC15A2
BBOX1	SLC15A2
SLC7A10	SLC15A2
MRO	SLC15A2
NOTCH2	SLC15A2
CRB1	SLC15A2
CABLES1	SLC15A2
SOX5	SLC15A2
LRP4	SLC15A2
NT5E	SLC15A2
NHSL1	SLC15A2
THSD1	SLC15A2
EDNRB	SLC15A2
MMD2	SLC15A2
IL33	SLC15A2
TTPA	SLC15A2
BMPR1B	SLC15A2
SLCO1C1	SLC15A2
SLC13A5	SLC15A2
PRDM16	SLC15A2
SELENBP1	SLC15A2
TP53BP2	SLC15A2
KCNN3	SLC15A2
SFXN5	SLC15A2
FAM171B	SLC15A2
IL17RD	SLC15A2
MYO10	SLC15A2
PSD2	SLC15A2
EGFR	SLC15A2
CSGALNACT1	SLC15A2
ADHFE1	SLC15A2
NTRK2	SLC15A2
GLUD1	SLC15A2
SLC7A11	SLC15A2
GABRA2	SLC15A2
SPARCL1	SLC15A2
GJA1	SLC15A2
ADGRA3	SLC15A2
DDAH1	SLC15A2
TNIK	SLC15A2
FAM167A	SLC15A2
ACSS1	SLC15A2
FZD7	SLC15A2
ADCY8	SLC15A2
WIF1	SLC15A2
GAREM2	SLC15A2
AHCYL2	SLC15A2
GRIN2C	SLC15A2
TNFSF13	SLC15A2
PLPP3	SLC15A2
AK4	SLC15A2
GABRG1	SLC15A2
GABRB1	SLC15A2
PBXIP1	SLC15A2
AP1AR	EIF4E3
TEAD3	FSTL1
ST3GAL1	FSTL1
MVP	FSTL1
SERPINB1	FSTL1
HEBP2	FSTL1
YBX3	FSTL1
SBNO2	FSTL1
SP100	FSTL1
KLF6	FSTL1
TNFRSF1A	FSTL1
TEAD2	FSTL1
RBMS2	FSTL1
NFKB2	FSTL1
