A	B
DOT1L	PROSER3
CCDC9	PROSER3
ELL	PROSER3
MOGS	PROSER3
MAPK8IP3	PROSER3
MAN2C1	PROSER3
PRDM15	PROSER3
BIN3	PROSER3
DHX37	PROSER3
CPSF4	PROSER3
U2AF1L4	PROSER3
NOL6	PROSER3
KMT2D	PROSER3
MNT	AXL
FOXK2	AXL
NFIC	AXL
SSBP3	AXL
DEF6	NFKBID
LPAR2	NFKBID
KCNAB2	NFKBID
OSBPL3	NFKBID
ACAP1	NFKBID
GMIP	NFKBID
ARHGAP4	NFKBID
NLRP1	NFKBID
HDAC10	NFKBID
REC8	NFKBID
CD37	NFKBID
CYTH1	NFKBID
PASK	NFKBID
KYNU	NFKBID
TNFRSF10B	NFKBID
PSD4	NFKBID
IDUA	NFKBID
SLC37A2	NFKBID
CD72	NFKBID
ARRB2	NFKBID
ADAM8	NFKBID
UBXN11	NFKBID
CXCL16	NFKBID
TRAF3IP3	LAIR1
TACC3	LAIR1
CD74	LAIR1
ADAM28	LAIR1
PRDM1	LAIR1
OSBPL3	LAIR1
SNX10	LAIR1
LYZ	LAIR1
ADA2	LAIR1
MAP4K1	LAIR1
CPVL	LAIR1
ITGA4	LAIR1
KYNU	LAIR1
IGSF21	LAIR1
PSD4	LAIR1
PTPN22	LAIR1
DSC2	LAIR1
LIMD2	LAIR1
OTULINL	LAIR1
ARHGAP18	LAIR1
ST14	LAIR1
CACNA2D4	LAIR1
TSPAN33	LAIR1
CDCP1	LAIR1
FBP1	LAIR1
MASP2	LENG8
TRAF1	LENG8
GSDMB	LENG8
MYO15A	LENG8
CAPN3	LENG8
GABRE	LENG8
CUBN	LENG8
CDCA3	LENG8
PLAGL1	LENG8
SLC26A10	LENG8
FANCC	LENG8
ADAMTS13	LENG8
CCDC78	LENG8
ZMAT1	LENG8
TRIM66	LENG8
MCUB	CDC42EP5
WDR54	CDC42EP5
CD74	CDC42EP5
HOMER3	CDC42EP5
CYBA	CDC42EP5
DGKA	CDC42EP5
FSCN1	CDC42EP5
FXYD5	CDC42EP5
CTSZ	CDC42EP5
CST3	CDC42EP5
EHD4	CDC42EP5
FCGRT	CDC42EP5
TGFB1	CDC42EP5
CLEC11A	CDC42EP5
GALK1	CDC42EP5
LGALS3BP	CDC42EP5
P3H3	CDC42EP5
ARHGDIB	CDC42EP5
IFI27L2	CDC42EP5
NPC2	CDC42EP5
TMEM54	CDC42EP5
IDUA	CDC42EP5
GNG11	CDC42EP5
NECTIN2	CDC42EP5
ARPC1B	CDC42EP5
EMP3	CDC42EP5
RCN3	CDC42EP5
ECM1	CDC42EP5
OCIAD2	CDC42EP5
NFKBIE	CDC42EP5
TPBG	CDC42EP5
PAXX	CDC42EP5
RGS10	CDC42EP5
UBXN11	CDC42EP5
TAGLN2	CDC42EP5
DUSP23	CDC42EP5
IFNGR2	CDC42EP5
ZDHHC1	CDC42EP5
LY6E	CDC42EP5
MXRA8	CDC42EP5
UBTD1	CDC42EP5
HTRA1	CDC42EP5
B2M	CDC42EP5
CERCAM	CDC42EP5
BCORL1	ZNF526
DTX2	ZNF526
C19orf44	ZNF526
PIAS4	ZNF526
MAP4	TRAPPC9
WDR1	TRAPPC9
ANXA11	TRAPPC9
ST3GAL3	TRAPPC9
ZC4H2	TRAPPC9
ECHS1	TRAPPC9
TLN1	TRAPPC9
ESYT1	TRAPPC9
MSRB2	TRAPPC9
PFKM	TRAPPC9
ANO10	TRAPPC9
ADCY9	TRAPPC9
RNF123	TRAPPC9
HNRNPK	ZNF146
NFYA	ZNF283
RUFY3	ZNF283
TUBE1	ZNF283
ELK4	ZNF283
TBXA2R	PPP1R14A
ACTB	PPP1R14A
MAP1LC3A	PPP1R14A
HSPB1	PPP1R14A
PFN1	PPP1R14A
GMDS	PPP1R14A
FBXW5	PPP1R14A
PTMS	PPP1R14A
FAM207A	PPP1R14A
BEX3	PPP1R14A
WDR54	YIF1B
MVP	YIF1B
DNASE1L1	YIF1B
GRN	YIF1B
TMSB10	YIF1B
PNKP	YIF1B
HOMER3	YIF1B
CYBA	YIF1B
IFI35	YIF1B
PLOD1	YIF1B
AKR1B1	YIF1B
BAX	YIF1B
FXYD5	YIF1B
NAT14	YIF1B
TBC1D2	YIF1B
TSPO	YIF1B
HDAC10	YIF1B
CTSZ	YIF1B
C20orf27	YIF1B
PLA2G15	YIF1B
PYCARD	YIF1B
CSK	YIF1B
CD276	YIF1B
EHD4	YIF1B
GSDMD	YIF1B
FCGRT	YIF1B
ARHGDIB	YIF1B
CYB561D2	YIF1B
LOXL3	YIF1B
FBXO6	YIF1B
GALE	YIF1B
CTSD	YIF1B
IFI27L2	YIF1B
NPC2	YIF1B
CHPF	YIF1B
AP5S1	YIF1B
TPST2	YIF1B
MPDU1	YIF1B
THEM6	YIF1B
SCO2	YIF1B
SSBP4	YIF1B
PODNL1	YIF1B
PCED1A	YIF1B
PEMT	YIF1B
CYP27A1	YIF1B
VILL	YIF1B
CHST12	YIF1B
PRCP	YIF1B
GALNS	YIF1B
FKBP10	YIF1B
RCN3	YIF1B
ABRACL	YIF1B
RGS10	YIF1B
VOPP1	YIF1B
PDIA4	YIF1B
UBXN11	YIF1B
TAGLN2	YIF1B
GPSM1	YIF1B
MGAT4B	YIF1B
FLYWCH2	YIF1B
GPX8	YIF1B
CTSB	YIF1B
STK32C	YIF1B
DPCD	YIF1B
CERCAM	YIF1B
MVD	YIF1B
TP53I13	YIF1B
PKD1	DAPK3
ARHGEF10L	DAPK3
FGFR1	DAPK3
TRIP6	DAPK3
MYO9B	DAPK3
CYB5R3	DAPK3
MYH9	DAPK3
USP11	DAPK3
SGCA	DAPK3
ACTR1B	DAPK3
MPRIP	DAPK3
COL6A2	DAPK3
ESAM	DAPK3
XAB2	EEF2
RPS20	UBXN6
SIRT6	UBXN6
BLVRB	UBXN6
TMED1	UBXN6
PSMD8	UBXN6
PSMB5	UBXN6
PSMA7	UBXN6
DNTTIP1	UBXN6
TIMM50	UBXN6
YJU2	UBXN6
NAPA	UBXN6
CYTH2	UBXN6
DDX49	UBXN6
CHCHD2	UBXN6
SYNGR2	UBXN6
RAB34	UBXN6
COMMD9	UBXN6
SCAMP3	UBXN6
SDHB	UBXN6
CCDC92	UBXN6
CLTA	UBXN6
PIGT	UBXN6
PEPD	UBXN6
SNRPC	UBXN6
RNF113A	UBXN6
RPL23	UBXN6
SNRPB	UBXN6
PNKD	UBXN6
MRPS12	UBXN6
ABHD17A	UBXN6
RPL27	UBXN6
VPS25	UBXN6
NABP2	UBXN6
JTB	UBXN6
MDH2	UBXN6
NUDT22	UBXN6
PPP4C	UBXN6
DEDD2	UBXN6
CCDC12	UBXN6
ZFPL1	UBXN6
SCNM1	UBXN6
STOML2	UBXN6
RPL27A	UBXN6
KEAP1	HDGFL2
DTX2	HDGFL2
TRADD	HDGFL2
TMEM109	HDGFL2
ADCK2	HDGFL2
TMEM63B	HDGFL2
RNF44	HDGFL2
TYSND1	HDGFL2
RNF123	HDGFL2
ICA1	SEMA6B
CASP10	SEMA6B
THSD7A	SEMA6B
TMEM132A	SEMA6B
BAIAP2L1	SEMA6B
CD79B	SEMA6B
SEMA3G	SEMA6B
CCDC88C	SEMA6B
TYMP	SEMA6B
PRKCH	SEMA6B
ARHGAP31	SEMA6B
FLT4	SEMA6B
TLL1	SEMA6B
LZTS1	SEMA6B
TLE2	SEMA6B
HYAL2	SEMA6B
STK10	SEMA6B
SH3BP2	SEMA6B
CARD10	SEMA6B
PDGFB	SEMA6B
CSF2RB	SEMA6B
PIEZO1	SEMA6B
CTSH	SEMA6B
TNFRSF10A	SEMA6B
RASAL3	SEMA6B
RASIP1	SEMA6B
LHX6	SEMA6B
ENG	SEMA6B
ICAM2	SEMA6B
ABI3	SEMA6B
VWF	SEMA6B
CLEC2B	SEMA6B
ELK3	SEMA6B
RASGRF2	SEMA6B
PCDH12	SEMA6B
NR5A2	SEMA6B
PLEKHG1	SEMA6B
MYCT1	SEMA6B
ARAP3	SEMA6B
PRXL2A	SEMA6B
ARL4A	SEMA6B
RAMP3	SEMA6B
SH3TC1	SEMA6B
RHOJ	SEMA6B
MGAT3	SEMA6B
DOCK4	SEMA6B
MYO5C	SEMA6B
RIPK3	SEMA6B
ADCY4	SEMA6B
RHBDF2	SEMA6B
STARD8	SEMA6B
PLVAP	SEMA6B
ZBTB46	SEMA6B
GMFG	SEMA6B
PTPRE	SEMA6B
GIMAP4	SEMA6B
IL15RA	SEMA6B
ARRB1	SEMA6B
FNBP1L	SEMA6B
CLSTN3	SEMA6B
DUSP6	SEMA6B
TMC6	SEMA6B
SECTM1	SEMA6B
ADAM15	SEMA6B
DIPK2B	SEMA6B
CLEC1A	SEMA6B
RASGRP3	SEMA6B
HHEX	SEMA6B
CMTM7	SEMA6B
FGD5	SEMA6B
ELMO1	SEMA6B
RHPN1	SEMA6B
F11R	SEMA6B
ABCG1	SEMA6B
PDE9A	SEMA6B
PKN3	SEMA6B
CYGB	SEMA6B
ASRGL1	SEMA6B
DENND2D	SEMA6B
SNED1	SEMA6B
ARHGEF3	SEMA6B
GPR146	SEMA6B
CYYR1	SEMA6B
TOLLIP	ZNF444
PMM1	ZNF444
MAZ	ZNF444
LENG1	ZNF444
SORBS3	ZNF444
ZFAND2B	ZNF444
SQSTM1	ZNF444
ZNF653	ZNF444
PLAUR	TLCD3A
MVP	TLCD3A
ARNTL2	TLCD3A
METTL1	TLCD3A
RRP12	TLCD3A
MSANTD3	TLCD3A
IL4R	TLCD3A
BAX	TLCD3A
SMOX	TLCD3A
NANS	TLCD3A
PGK1	TLCD3A
RELB	TLCD3A
PLIN3	TLCD3A
IMPDH1	TLCD3A
NPM3	TLCD3A
PITPNM1	TLCD3A
GAPDH	TLCD3A
NOP2	TLCD3A
TPI1	TLCD3A
BYSL	TLCD3A
FNDC4	TLCD3A
GALE	TLCD3A
B4GALT2	TLCD3A
RRBP1	TLCD3A
MPDU1	TLCD3A
KLF16	TLCD3A
ARPC1B	TLCD3A
TRAF3	TLCD3A
CHSY1	TLCD3A
FKBP11	TLCD3A
YARS1	TLCD3A
KIFC3	TLCD3A
FKBP10	TLCD3A
RCN3	TLCD3A
UCK2	TLCD3A
SERPINH1	TLCD3A
GJA1	TLCD3A
PDIA4	TLCD3A
AUTS2	TLCD3A
TAGLN2	TLCD3A
GPSM1	TLCD3A
IKBIP	TLCD3A
PRRX2	TLCD3A
PEX3	GLOD4
ERLEC1	GLOD4
IFT52	GLOD4
PSMD10	GLOD4
TTC8	GLOD4
POLD1	MFSD3
ADCK1	MFSD3
C20orf27	MFSD3
TRADD	MFSD3
CCDC61	MFSD3
GALK1	MFSD3
LRFN3	MFSD3
SSBP4	MFSD3
ACAP3	MFSD3
UQCC2	MFSD3
PAXX	MFSD3
PLEKHH3	KIFC2
EBF4	KIFC2
TCIRG1	KIFC2
INTS11	KIFC2
ADAMTS10	KIFC2
FAM193B	KIFC2
RECQL4	KIFC2
FUZ	RILP
GRN	RILP
HOMER3	RILP
HMG20B	RILP
AKR1B1	RILP
C20orf27	RILP
CST3	RILP
MAN2B1	RILP
TLE5	RILP
UNC93B1	RILP
CYB561D2	RILP
NPC2	RILP
PRDX5	RILP
ABHD8	RILP
PLD2	RILP
PGLS	RILP
P2RX4	RILP
CHST12	RILP
CALHM2	RILP
TARBP2	RILP
JDP2	RILP
ADAM15	RILP
NMRAL1	RILP
DUSP23	RILP
RNF166	RILP
ZDHHC1	RILP
TOR2A	RILP
MGAT4B	RILP
ALDH16A1	RILP
AMDHD2	RILP
MXRA8	RILP
TEX264	RILP
STK32C	RILP
CD38	SERPINF2
GGT5	SERPINF2
NADK	WDR81
TTC38	WDR81
SESN1	WDR81
PCK2	WDR81
SLC7A6	WDR81
PTPRS	WDR81
TSPAN14	WDR81
ATG2A	WDR81
TNS2	WDR81
ADCY3	WDR81
SSH2	WDR81
MAP3K6	WDR81
POLD3	TSR1
CD99	CYB5D2
KIF22	CYB5D2
PLD3	CYB5D2
ETFB	CYB5D2
CD81	CYB5D2
HMGN3	CYB5D2
ALKBH7	CYB5D2
TMEM175	CYB5D2
LYPLAL1	CYB5D2
IDNK	CYB5D2
CBR3	CYB5D2
RHBDD2	C19orf48
ALG1	C19orf48
SIRT6	C19orf48
JMJD4	C19orf48
RHBDD3	C19orf48
AIMP2	C19orf48
PEX16	C19orf48
G6PC3	C19orf48
PTRH2	C19orf48
EBP	C19orf48
NUDT22	C19orf48
RPL8	C19orf48
RPL22L1	C19orf48
PRSS3	KLK1
SLC4A7	ZNF83
SCML1	ZNF83
LIMA1	ZNF83
CAPN3	ZNF83
BTAF1	ZNF83
PNN	ZNF83
GABRE	ZNF83
CPSF6	ZNF83
MTERF2	ZNF83
ANKHD1	ZNF83
ANKRD36	ZNF83
UACA	ZNF83
INTS3	ZNF83
AGBL3	ZNF83
ZNF117	ZNF83
FUBP1	ZNF83
ACP6	ZNF83
CCDC171	ZNF83
LETM2	ZNF83
DSC1	KRT1
SERPINA12	KRT1
RTRAF	OTUB1
RTCB	OTUB1
ERH	OTUB1
BCKDK	OTUB1
BLVRA	OTUB1
RAB34	OTUB1
ATP5F1B	OTUB1
TMEM14C	OTUB1
PFDN1	OTUB1
SDHB	OTUB1
PIGT	OTUB1
RPL27	OTUB1
EMC7	OTUB1
ATRAID	OTUB1
SLC25A26	OTUB1
RRAGA	OTUB1
MALSU1	OTUB1
MRPL16	OTUB1
ATP5MG	OTUB1
SBNO2	ANGPTL4
BCL3	ANGPTL4
HILPDA	ANGPTL4
HOMER3	CD320
ISOC2	CD320
SLC9A3R2	CD320
WDR18	CD320
EXOSC5	CD320
OCEL1	CD320
TSPO	CD320
KCTD17	CD320
C20orf27	CD320
ANTKMT	CD320
METRN	CD320
GSDMD	CD320
NUDT1	CD320
IMPDH1	CD320
RPL28	CD320
GALK1	CD320
SPR	CD320
WDR34	CD320
PRDX5	CD320
ARPC1B	CD320
SSBP4	CD320
METTL26	CD320
PEMT	CD320
UQCC2	CD320
SLC39A3	CD320
MVB12A	CD320
DUSP23	CD320
FLYWCH2	CD320
STK32C	CD320
YIF1B	CD320
GPC4	SPRYD3
ITGB5	SPRYD3
HDAC5	SPRYD3
HABP4	SPRYD3
FOXP4	SPRYD3
ERBB2	SPRYD3
ADCY9	SPRYD3
HDAC11	SPRYD3
INTS1	SPRYD3
NPEPPS	ZNF558
UHRF2	ZNF558
NUDT5	ZNF558
ASCC2	NDUFV1
MTG2	NDUFV1
SGTA	NDUFV1
KXD1	NDUFV1
PSMD3	NDUFV1
GNAI2	NDUFV1
SLC66A2	NDUFV1
RBCK1	NDUFV1
DBNL	NDUFV1
USF1	NDUFV1
TBXA2R	CDK2AP2
SPHK2	CDK2AP2
ACOT7	CDK2AP2
SLC25A1	CDK2AP2
EMC9	CDK2AP2
SNAPC2	CDK2AP2
BCAT2	CDK2AP2
GCDH	CDK2AP2
HSPB1	CDK2AP2
ID3	CDK2AP2
STMN1	CDK2AP2
KIF1C	CDK2AP2
UBALD1	CDK2AP2
CCDC107	CDK2AP2
TMUB1	CDK2AP2
PPP1R14A	CDK2AP2
BAD	PRDX2
POLR2J	PRDX2
MPND	PRDX2
PHPT1	PRDX2
EIF2B3	PRDX2
DYNLL1	PRDX2
PSME1	PRDX2
OCEL1	PRDX2
BCL7C	PRDX2
MARCHF2	PRDX2
NUTF2	PRDX2
NME4	PRDX2
METRN	PRDX2
SYDE1	PRDX2
TBCB	PRDX2
POLR2I	PRDX2
RABAC1	PRDX2
FKBP8	PRDX2
LHPP	PRDX2
PFN1	PRDX2
DCPS	PRDX2
CDK2AP1	PRDX2
MRPL18	PRDX2
POLE4	PRDX2
PTPA	PRDX2
PKN1	PRDX2
PEPD	PRDX2
DGCR6L	PRDX2
CDC42EP1	PRDX2
LSM7	PRDX2
METTL26	PRDX2
LRP3	PRDX2
ZNF428	PRDX2
PEMT	PRDX2
MACROD1	PRDX2
CAMK1	PRDX2
COX17	PRDX2
SERF2	PRDX2
TGFB1I1	PRDX2
SLC39A3	PRDX2
MVB12A	PRDX2
PAXX	PRDX2
FEZ1	PRDX2
TMEM25	PRDX2
DBI	PRDX2
CHCHD6	PRDX2
NR2F6	PRDX2
MED11	PRDX2
MON1A	PRDX2
PCBD1	PRDX2
TMED3	PRDX2
VKORC1	PRDX2
TRAF3IP3	CD300A
STAB1	CD300A
CD74	CD300A
KCNQ1	CD300A
PRDM1	CD300A
STXBP2	CD300A
SNX10	CD300A
TRIM14	CD300A
SLC15A3	CD300A
KYNU	CD300A
CXCR4	CD300A
PSD4	CD300A
FAM78A	CD300A
IRF5	CD300A
SLC37A2	CD300A
NPL	CD300A
SLCO2B1	CD300A
CASP1	CD300A
IL2RG	CD300A
ST14	CD300A
FCGR1A	CD300A
CACNA2D4	CD300A
VENTX	CD300A
TSPAN33	CD300A
C1QC	CD300A
NLRP3	CD300A
RBM47	CD300A
C2	CD300A
CASP10	HID1
SEMA3G	HID1
CCDC88C	HID1
PRKCH	HID1
ARHGAP31	HID1
FLT4	HID1
DSG2	HID1
ANO2	HID1
TMCC3	HID1
HYAL2	HID1
ADGRF5	HID1
SCARF1	HID1
CELSR1	HID1
MECOM	HID1
ABCB1	HID1
EFNB1	HID1
ITGA6	HID1
ABLIM1	HID1
PALMD	HID1
PALM	HID1
MFNG	HID1
PDGFB	HID1
PAPLN	HID1
PPP1R16B	HID1
ZNF516	HID1
RNF125	HID1
CTSH	HID1
TNFRSF10A	HID1
IL27RA	HID1
RASIP1	HID1
SCN1B	HID1
MET	HID1
LFNG	HID1
GIMAP2	HID1
ICAM2	HID1
ABI3	HID1
VWF	HID1
ELK3	HID1
PTK7	HID1
RASGRF2	HID1
PCDH12	HID1
HYAL1	HID1
NR5A2	HID1
ABCG2	HID1
HOXB3	HID1
TEK	HID1
PLEKHG1	HID1
MYCT1	HID1
KIAA1217	HID1
TNFSF10	HID1
PRXL2A	HID1
ARL4A	HID1
RAMP3	HID1
RHOJ	HID1
AVPR2	HID1
PTPRB	HID1
APOL3	HID1
DOCK4	HID1
PODXL	HID1
RIPK3	HID1
SHC2	HID1
STARD8	HID1
PLVAP	HID1
GMFG	HID1
RAMP2	HID1
HSPA12B	HID1
KL	HID1
GIMAP6	HID1
GIMAP4	HID1
THSD1	HID1
ARRB1	HID1
FNBP1L	HID1
GIPC2	HID1
MMRN1	HID1
CMTM3	HID1
TMC6	HID1
KCNN3	HID1
MALL	HID1
DIPK2B	HID1
CLEC1A	HID1
FLI1	HID1
HHEX	HID1
CMIP	HID1
ANKRD29	HID1
ROBO4	HID1
CNTNAP3B	HID1
JAM2	HID1
FGD5	HID1
ELMO1	HID1
CLIC2	HID1
TSPAN7	HID1
TNFRSF14	HID1
RHPN1	HID1
F11R	HID1
ARHGAP27	HID1
PKN3	HID1
CYGB	HID1
BCL6B	HID1
TAL1	HID1
ADGRL4	HID1
ARHGAP25	HID1
TDRD10	HID1
EMCN	HID1
PCDH19	HID1
DIPK1B	HID1
IFI27	HID1
CYYR1	HID1
GPRC5B	HID1
ARF5	MRPL58
DYRK4	MRPL58
NUBP2	MRPL58
MANBAL	MRPL58
BCKDK	MRPL58
TSTA3	MRPL58
TBCB	MRPL58
BABAM1	MRPL58
WDR83OS	MRPL58
COPE	MRPL58
EDF1	MRPL58
CUTA	MRPL58
DGUOK	MRPL58
MYL12B	MRPL58
EEF1E1	MRPL58
DTD1	MRPL58
PIN1	MRPL58
ATP5IF1	MRPL58
ERG28	MRPL58
RABEPK	MRPL58
TMEM14B	MRPL58
HIGD2A	MRPL58
NSDHL	MRPL58
CCDC12	MRPL58
VPS28	MRPL58
SEC11C	MRPL58
POP5	MRPL58
RPS20	ATP5PD
TINF2	ATP5PD
MANBAL	ATP5PD
BCKDK	ATP5PD
PDCD5	ATP5PD
KXD1	ATP5PD
RPA3	ATP5PD
PSMA2	ATP5PD
CREB3	ATP5PD
RPS12	ATP5PD
TUSC2	ATP5PD
RPS25	ATP5PD
SERPINB6	ATP5PD
EEF1E1	ATP5PD
RPL23	ATP5PD
RAN	ATP5PD
SQOR	ATP5PD
RPLP1	ATP5PD
PFDN2	ATP5PD
JTB	ATP5PD
RPS27A	ATP5PD
NSDHL	ATP5PD
RPL7A	ATP5PD
PEF1	ATP5PD
RPL27A	ATP5PD
SEC11C	ATP5PD
CD79B	TMEM88
SEMA3G	TMEM88
PRKCH	TMEM88
FLT4	TMEM88
TLL1	TMEM88
TIE1	TMEM88
ADGRF5	TMEM88
ABCB1	TMEM88
SH2D3C	TMEM88
CARD10	TMEM88
CCM2L	TMEM88
RASIP1	TMEM88
LHX6	TMEM88
ICAM2	TMEM88
ABI3	TMEM88
MLPH	TMEM88
NR5A2	TMEM88
MYCT1	TMEM88
RAMP3	TMEM88
AVPR2	TMEM88
MYO5C	TMEM88
ADCY4	TMEM88
PLVAP	TMEM88
GMFG	TMEM88
KL	TMEM88
GIMAP4	TMEM88
CD36	TMEM88
ENPEP	TMEM88
DIPK2B	TMEM88
CLEC1A	TMEM88
TSPAN7	TMEM88
PDE9A	TMEM88
CYGB	TMEM88
RBP7	TMEM88
ADGRL4	TMEM88
NOSTRIN	TMEM88
EMCN	TMEM88
ELOVL7	TMEM88
FABP5	TMEM88
BTNL9	TMEM88
IFI27	TMEM88
CYYR1	TMEM88
DLST	SRP68
YY1AP1	SRP68
CASP10	TMC8
ALOX5	TMC8
TNFRSF1B	TMC8
ARAP2	TMC8
KCNQ1	TMC8
PRDM1	TMC8
PARP12	TMC8
FCGR2B	TMC8
SCARF1	TMC8
GRAMD4	TMC8
STXBP2	TMC8
EPB41L3	TMC8
SH3BP2	TMC8
P2RX7	TMC8
NLRP1	TMC8
HDAC10	TMC8
REC8	TMC8
RASSF2	TMC8
HCK	TMC8
CTSH	TMC8
ATP8B4	TMC8
TFEC	TMC8
CPVL	TMC8
MS4A6A	TMC8
CRYBG1	TMC8
KYNU	TMC8
RPS6KA1	TMC8
SH3TC1	TMC8
DOCK4	TMC8
PTPRE	TMC8
AMPD3	TMC8
VAV3	TMC8
NPL	TMC8
PLXNC1	TMC8
CD72	TMC8
IFI44	TMC8
CLSTN3	TMC8
ZMYND15	TMC8
FCGR2A	TMC8
DOK3	TMC8
SLC18B1	TMC8
SH3KBP1	TMC8
CACNA2D4	TMC8
VENTX	TMC8
ADAM8	TMC8
FLI1	TMC8
PIK3AP1	TMC8
TNFRSF14	TMC8
UBXN11	TMC8
TSPAN33	TMC8
SLAMF8	TMC8
ICOSLG	TMC8
CXCL16	TMC8
DISC1	TMC8
CTSS	TMC8
NUAK2	TMC8
RBM47	TMC8
C2	TMC8
MS4A7	TMC8
DPEP2	TMC8
NFKBID	TMC8
BIVM	TMEM68
SETDB2	TMEM68
FUZ	TMEM99
LRRC23	TMEM99
MGST2	TMEM99
OCEL1	TMEM99
RNASEH2A	TMEM99
WDR34	TMEM99
PRDX5	TMEM99
CYP27A1	TMEM99
MVB12A	TMEM99
TMEM140	TMEM99
ABHD6	TMEM99
CDK5	TMEM99
STK32C	TMEM99
YIF1B	TMEM99
DNASE1L1	GHDC
GRN	GHDC
ARHGEF1	GHDC
AKR1B1	GHDC
MGST2	GHDC
TBC1D2	GHDC
FAH	GHDC
MAN2B1	GHDC
NAGLU	GHDC
VAT1	GHDC
UNC93B1	GHDC
MANSC1	GHDC
CTSD	GHDC
PRDX5	GHDC
RIN2	GHDC
VILL	GHDC
NAAA	GHDC
CREB3L4	GHDC
RNF166	GHDC
ALKBH4	GHDC
UQCRC1	FAM234A
CAPN1	FAM234A
RNH1	FAM234A
COMT	FAM234A
VAC14	FAM234A
BCKDK	FAM234A
DMAC2	FAM234A
RNF167	FAM234A
COPS7A	FAM234A
KIAA2013	FAM234A
MAP7D1	FAM234A
ANXA11	FAM234A
PIGT	FAM234A
DYNLRB1	FAM234A
ECHS1	FAM234A
UBL7	FAM234A
NDUFB10	FAM234A
EVI5L	FAM234A
MDH2	FAM234A
SIGMAR1	FAM234A
ATP6V0D1	FAM234A
NLRX1	FAM234A
ANO10	FAM234A
AP2M1	FAM234A
NAXE	FAM234A
ELP6	FAM234A
TRAPPC9	FAM234A
EPN1	ZNF598
MBD3	ZNF598
LRCH4	ZNF598
PGS1	ZNF598
NOP14	ZNF598
GNA11	ZNF598
TOM1	ZNF598
SLC35A2	ZNF598
PPP6R1	ZNF598
MGAT1	ZNF598
EIF5A	ZNF598
SLC2A8	ZNF598
SURF4	ZNF598
NUDT22	ZNF598
PI4K2A	ZNF598
BRPF1	ZNF598
CFAP410	ZNF598
RAVER1	ZNF598
BAD	MLST8
CTSA	MLST8
SIRT6	MLST8
PSME1	MLST8
TECR	MLST8
C20orf27	MLST8
TSTA3	MLST8
TMEM205	MLST8
NUDT1	MLST8
NENF	MLST8
PEPD	MLST8
PNKD	MLST8
ATP6V1F	MLST8
ABHD17A	MLST8
PEMT	MLST8
TMEM258	MLST8
CDK4	MLST8
CNPY3	MLST8
EBP	MLST8
PAXX	MLST8
INO80C	MLST8
RPL8	MLST8
SMPD1	MLST8
EPN1	E4F1
SLC66A2	E4F1
AAMP	E4F1
DDA1	E4F1
PEX14	E4F1
RPS20	ECI1
HEBP1	ECI1
RPL18	ECI1
RPL31	ECI1
SNRPA	ECI1
NUDC	ECI1
PSMA7	ECI1
ACD	ECI1
CDIPT	ECI1
EEF1D	ECI1
PIH1D1	ECI1
OAZ1	ECI1
RPS16	ECI1
YJU2	ECI1
TBCB	ECI1
NOP53	ECI1
LENG1	ECI1
RPL18A	ECI1
FKBP8	ECI1
CHCHD2	ECI1
RPL19	ECI1
SYNGR2	ECI1
RPL34	ECI1
FBRSL1	ECI1
MIIP	ECI1
STK11	ECI1
ZBTB45	ECI1
SLIRP	ECI1
CLTA	ECI1
PFDN5	ECI1
MIF4GD	ECI1
RPL23	ECI1
SNRPD2	ECI1
TMEM115	ECI1
SLC10A3	ECI1
FAM98C	ECI1
RPL36	ECI1
ADRM1	ECI1
ATP5IF1	ECI1
RPL27	ECI1
RPL35	ECI1
RPLP1	ECI1
NABP2	ECI1
NT5C3B	ECI1
RPS11	ECI1
RPL13A	ECI1
RPL11	ECI1
RPS8	ECI1
RPL32	ECI1
RPL7A	ECI1
RPS3	ECI1
VPS28	ECI1
JOSD2	ECI1
UBXN1	ECI1
SCNM1	ECI1
RPS14	ECI1
BRI3	ECI1
RPL27A	ECI1
NFIX	ABCA3
ZFP64	ABCA3
EHD2	ABCA3
NEO1	ABCA3
ABCD1	ABCA3
CLIP2	ABCA3
KANK1	ABCA3
ZBTB47	ABCA3
KCNC4	ABCA3
KCNQ4	ABCA3
AHNAK	ABCA3
SLC25A23	ABCA3
EML2	ABCA3
ERBB2	ABCA3
ABR	ABCA3
SLC66A1	KCTD5
KEAP1	KCTD5
MINPP1	KCTD5
COMMD9	KCTD5
SCAMP3	KCTD5
MRPS2	KCTD5
CYREN	KCTD5
DDX54	KCTD5
TSFM	KCTD5
TBRG4	KCTD5
TACO1	KCTD5
DNAJB12	KCTD5
RPP38	KCTD5
CFLAR	SRRM2
LUC7L	SRRM2
ANGEL1	SRRM2
SEC61A2	SRRM2
SEC31B	SRRM2
KAT6A	SRRM2
TNRC6B	SRRM2
NFAT5	SRRM2
CEP164	SRRM2
ATN1	SRRM2
NKTR	SRRM2
ECHDC2	SRRM2
WDFY2	SRRM2
CELF1	SRRM2
INCENP	SRRM2
DLG5	SRRM2
UBN2	SRRM2
FANCC	SRRM2
STARD9	SRRM2
RGS12	SRRM2
ZNF200	ZNF597
ZNF14	ZNF597
ZNF304	ZNF597
ZNF773	ZNF597
ZNF230	ZNF597
RHBDD2	SDHAF2
RPS20	SDHAF2
RPL31	SDHAF2
SIRT6	SDHAF2
RPS5	SDHAF2
PSMD8	SDHAF2
ABHD12	SDHAF2
