A	B
PAFAH1B3	LRRC20
TMEM14A	LRRC20
TTLL1	LRRC20
NDRG3	LRRC20
SNPH	LRRC20
RNASEH2A	LRRC20
PPM1H	LRRC20
EPHX2	LRRC20
AMOT	LRRC20
GAMT	LRRC20
THEM6	LRRC20
RBBP8NL	LRRC20
CPLANE2	LRRC20
ARHGEF19	LRRC20
GALM	LRRC20
PRXL2B	LRRC20
LRRC45	LRRC20
SNRPA	MUS81
MKNK1	MUS81
CDC34	MUS81
STX4	MUS81
IKBKB	MUS81
SAFB2	MUS81
MAPK8IP3	MUS81
MINK1	MUS81
GUK1	MUS81
ZFYVE27	MUS81
ARHGAP27	MUS81
TSC22D4	MUS81
ZNF598	MUS81
ZNF85	ZNF596
ENOSF1	ZNF596
NUDT6	ZNF596
ZIK1	ZNF596
GPC1	CFL1
GLA	CFL1
BLVRA	CFL1
LIMK1	CFL1
SLC10A3	CFL1
SLC35B2	CFL1
MTMR3	NAA16
CHORDC1	NAA16
CLK4	NAA16
PROSER1	NAA16
CEPT1	NAA16
ZCCHC2	NAA16
ANKRD49	NAA16
PPID	NAA16
DNAH6	EFCAB12
EPHX2	EFCAB12
SPAG8	EFCAB12
SPEF2	EFCAB12
SPAG9	CBWD1
ALG9	CBWD1
FUS	CBWD1
DDX24	CBWD1
OSGEP	CBWD1
NFAT5	CBWD1
SETD6	CBWD1
PBLD	CBWD1
SLC11A2	CBWD1
CLINT1	CBWD1
NIT2	CBWD1
TANC1	CBWD1
CLIP4	CBWD1
PTBP2	CBWD1
RCOR3	CBWD1
L3HYPDH	CBWD1
PHF20L1	CBWD1
DCAF8	CBWD1
DYNC1LI2	CBWD1
TSTD2	CBWD1
MDC1	CBWD1
CREBZF	CBWD1
POU2F1	CBWD1
LUC7L2	CBWD1
FAM160B1	CBWD1
TBCEL	CBWD1
EXOG	CBWD1
CCNYL1	CBWD1
RAD54L2	CBWD1
UTP15	CBWD1
GAPVD1	CBWD1
PROSER3	CBWD1
ITGAL	RAB37
MATK	RAB37
CD79B	RAB37
TRAF3IP3	RAB37
IFFO1	RAB37
BTK	RAB37
CD6	RAB37
CCDC88C	RAB37
WAS	RAB37
RUNX3	RAB37
DEF6	RAB37
SLAMF7	RAB37
BTN3A1	RAB37
POU2F2	RAB37
STAP1	RAB37
ADAM28	RAB37
TSPAN32	RAB37
DGKA	RAB37
ANKRD44	RAB37
RASGRP2	RAB37
KCNAB2	RAB37
CLEC2D	RAB37
DAPP1	RAB37
ACAP1	RAB37
SIDT1	RAB37
ARHGAP15	RAB37
CST7	RAB37
P2RY10	RAB37
SP140	RAB37
PTPRC	RAB37
FYB1	RAB37
TRAF5	RAB37
SIRPG	RAB37
P2RX7	RAB37
ARHGAP4	RAB37
IL12RB1	RAB37
GRAP2	RAB37
IL2RB	RAB37
PIM2	RAB37
CORO1A	RAB37
IL21R	RAB37
KCNN4	RAB37
MAP4K1	RAB37
CD37	RAB37
FCER2	RAB37
RASAL3	RAB37
AKNA	RAB37
DOCK8	RAB37
IL10RA	RAB37
CD5	RAB37
C11orf21	RAB37
POU2AF1	RAB37
BIN2	RAB37
PTPN6	RAB37
BTN3A3	RAB37
ITK	RAB37
ZAP70	RAB37
CYTIP	RAB37
ITGA4	RAB37
CD2	RAB37
KIF21B	RAB37
CD48	RAB37
PTK2B	RAB37
TMEM156	RAB37
CXCR4	RAB37
SASH3	RAB37
LAX1	RAB37
LY9	RAB37
ARHGAP9	RAB37
ZNF831	RAB37
ZBP1	RAB37
SEPTIN6	RAB37
FGD3	RAB37
RAC2	RAB37
WDFY4	RAB37
ARHGEF6	RAB37
FCHO1	RAB37
FCRLA	RAB37
FCRL2	RAB37
PTPN22	RAB37
DOCK2	RAB37
TESPA1	RAB37
PLXNC1	RAB37
LIMD2	RAB37
BLK	RAB37
PLCB2	RAB37
STAMBPL1	RAB37
STAT4	RAB37
PARVG	RAB37
CD27	RAB37
ITGB7	RAB37
PSTPIP1	RAB37
NLRC5	RAB37
SKAP1	RAB37
MYO1F	RAB37
PTPN7	RAB37
GZMA	RAB37
PCYOX1L	RAB37
SCML4	RAB37
GPR174	RAB37
IL2RG	RAB37
CD96	RAB37
GBP5	RAB37
MS4A1	RAB37
SUSD3	RAB37
NCF1	RAB37
ADGRG5	RAB37
CARMIL2	RAB37
TNFRSF13C	RAB37
UBASH3A	RAB37
JAML	RAB37
CD3G	RAB37
FCRL3	RAB37
GFI1	RAB37
ARHGAP25	RAB37
EOMES	RAB37
FCRL1	RAB37
PYHIN1	RAB37
AIM2	RAB37
ICOS	RAB37
TAGAP	RAB37
MEI1	RAB37
SNX20	RAB37
DPEP2	RAB37
CD3D	RAB37
NIBAN3	RAB37
TMC8	RAB37
NLRC3	RAB37
CCDC88B	RAB37
RHOH	RAB37
CD52	RAB37
TMEM154	RAB37
RASGRP1	RAB37
KLHL6	RAB37
THEMIS	RAB37
INPP4A	DCP2
ANAPC4	DCP2
MGAT4A	DCP2
RFX3	DCP2
OSBPL8	DCP2
ATP11C	DCP2
COA1	DCP2
HECA	DCP2
CLK4	DCP2
TIA1	DCP2
TMPO	DCP2
TRMT13	DCP2
USP45	DCP2
AGO4	DCP2
HAUS6	DCP2
C21orf91	DCP2
NEU3	DCP2
RNF149	DCP2
CASP3	DCP2
PCF11	DCP2
ZNF283	DCP2
ZNF787	RPL38
ZNF581	RPL38
SPATA20	RARG
PCBP4	RARG
HCFC1R1	RARG
MFSD10	RARG
ARHGEF2	RARG
SORBS3	RARG
FRS3	RARG
ANKS3	RARG
TCEA2	RARG
AKAP8L	SSH3
OGFR	SSH3
METTL22	SSH3
PTPN23	SSH3
STXBP2	SSH3
MAP2K7	SSH3
CIC	SSH3
MAPRE3	SSH3
DHPS	SSH3
CEP170B	SSH3
PPP6R2	SSH3
TRMU	SSH3
PABPN1	SSH3
GMEB2	SSH3
WDR13	SSH3
CLASRP	SSH3
DVL1	SSH3
DPH1	SSH3
NAT9	SSH3
ATG2A	SSH3
ARHGEF17	SSH3
FBRSL1	SSH3
MOGS	SSH3
ZBTB17	SSH3
SLC12A4	SSH3
INTS11	SSH3
WBP2	SSH3
MARCHF9	SSH3
SMARCC2	SSH3
COMMD4	SSH3
GAS8	SSH3
AKT1	SSH3
GIGYF1	SSH3
PHKG2	SSH3
FAM160B2	SSH3
DVL3	SSH3
ZNF653	SSH3
WDR90	SSH3
MRPL55	SSH3
SLC39A13	SSH3
NCKAP5L	SSH3
E4F1	SSH3
ATG4B	SSH3
TMEM150A	SSH3
DUS1L	SSH3
EFEMP2	SSH3
RHBDD2	CES2
MAN2B2	CES2
CIC	CES2
TMED1	CES2
USP11	CES2
BEX4	CES2
CD81	CES2
TMEM9	CES2
SMARCA4	CES2
DCTD	CES2
FLNB	CES2
VAV2	CES2
BORCS7	CES2
C19orf48	CES2
SYDE2	PDP2
ZC3HAV1L	PDP2
USP49	PDP2
TTC8	PDP2
IFT88	DMXL1
NDFIP2	DMXL1
FASTKD2	DMXL1
ARMCX5	DMXL1
FZD6	DMXL1
CLPX	DMXL1
IFFO1	METAP1D
CC2D2A	METAP1D
TRAF1	METAP1D
CRMP1	METAP1D
FMO4	METAP1D
NIPAL2	METAP1D
C5	METAP1D
EBF3	METAP1D
APBB3	METAP1D
ABCC5	METAP1D
PHF19	METAP1D
ZNF341	METAP1D
VILL	METAP1D
GARNL3	METAP1D
MAP3K12	METAP1D
FAHD2B	METAP1D
TMEM44	METAP1D
SRD5A1	METAP1D
ASTN2	METAP1D
MARVELD1	METAP1D
NPR2	METAP1D
CYB5A	METAP1D
CNPY4	METAP1D
TRANK1	METAP1D
DFFB	METAP1D
NOM1	ZNF621
C1orf52	ZNF621
PCF11	ZNF621
TEAD2	EGFL7
GRB10	EGFL7
CDR2L	EGFL7
A4GALT	EGFL7
CDC42EP1	EGFL7
NOTCH1	EGFL7
SEMA4C	EGFL7
VAMP5	EGFL7
RBM6	NADSYN1
PKD1	NADSYN1
MAST2	NADSYN1
ORC6	NADSYN1
MYO9B	NADSYN1
ALG13	NADSYN1
GSDMD	NADSYN1
TBC1D17	NADSYN1
EZH1	NADSYN1
BTN2A1	NADSYN1
P3H1	NADSYN1
MAX	NADSYN1
IGHMBP2	NADSYN1
ARGLU1	NADSYN1
NARF	NADSYN1
INPP5E	NADSYN1
MITD1	NADSYN1
DONSON	NADSYN1
ARHGAP27	NADSYN1
RGS12	NADSYN1
MFSD12	NADSYN1
TSC22D4	NADSYN1
TP53I13	NADSYN1
CYB561	DHCR7
ISOC2	DHCR7
GAPDH	DHCR7
GMDS	DHCR7
SIL1	DHCR7
ALDOA	DHCR7
ATP5MC3	DHCR7
DBI	DHCR7
PPIB	DHCR7
PDIA3	DHCR7
HDHD5	RNASEH2C
CAD	RNASEH2C
DTX2	RNASEH2C
PIAS4	RNASEH2C
CACTIN	RNASEH2C
TMCO6	RNASEH2C
ABCC10	RNASEH2C
LLGL1	RNASEH2C
CHST12	RNASEH2C
SLC12A9	RNASEH2C
TOR2A	RNASEH2C
LRWD1	RNASEH2C
ZMYND19	RNASEH2C
BANP	RNASEH2C
CASP10	ANKRD13D
TRAF1	ANKRD13D
PARP12	ANKRD13D
SEC31B	ANKRD13D
ITGAE	ANKRD13D
MAST3	ANKRD13D
MYO9B	ANKRD13D
CAPN15	ANKRD13D
KLHDC4	ANKRD13D
CARD8	ANKRD13D
IMPDH1	ANKRD13D
EZH2	ANKRD13D
STK38	ANKRD13D
BTN2A2	ANKRD13D
RHBDF2	ANKRD13D
LSM7	ANKRD13D
RBM38	ANKRD13D
VAMP1	ANKRD13D
SAMD1	ANKRD13D
PRDM15	ANKRD13D
RNPEPL1	ANKRD13D
TTC13	ANKRD13D
PRSS53	ANKRD13D
ADAM8	ANKRD13D
GAB3	ANKRD13D
ENGASE	ANKRD13D
HOXA3	MRGPRF
VSIR	MRGPRF
MFGE8	MRGPRF
EBF1	MRGPRF
NOP16	MYD88
MCM6	MYD88
SH3BP2	MYD88
POP1	MYD88
CTSC	MYD88
BYSL	MYD88
ARSB	MYD88
SRM	MYD88
STAT5A	MYD88
FLOT2	MYD88
C1RL	MYD88
C1orf216	MYD88
ROM1	MYD88
HEATR3	MYD88
SHC1	MYD88
FBLIM1	MYD88
SLFN5	MYD88
SEC61A2	PHF8
TNRC6A	PHF8
CDK5RAP1	PHF8
CCP110	PHF8
LARP4B	PHF8
DNMT3A	PHF8
NUP43	PHF8
AGO2	PHF8
PLCG1	PHF8
TTLL4	PHF8
TDG	PHF8
NPEPPS	PHF8
BIN3	PHF8
USF1	PHF8
TYW5	PHF8
C2orf68	PHF8
ZBTB43	PHF8
STAT2	PHF8
FBXL3	LCLAT1
TJP1	LCLAT1
FUBP3	LCLAT1
VAPB	LCLAT1
SGPL1	LCLAT1
CYB5R1	KAT5
PIGO	KAT5
MVP	SH3RF3
MTHFD2	SH3RF3
ACTN1	SH3RF3
TEAD2	SH3RF3
ITPKC	SH3RF3
IRAK3	SH3RF3
ELF4	SH3RF3
SLC1A5	SH3RF3
MEIS3	SH3RF3
IL1R1	SH3RF3
KLHL29	SH3RF3
IL15RA	SH3RF3
DRAM1	SH3RF3
IGFBP4	SH3RF3
IFITM3	SH3RF3
MAP3K6	SH3RF3
SHC1	SH3RF3
ITGA5	SH3RF3
FBLIM1	SH3RF3
IFI16	SH3RF3
SLC9B2	SH3RF3
NNMT	SH3RF3
EVA1C	SH3RF3
SYNPO	SH3RF3
VIM	GXYLT2
ISLR	GXYLT2
PBXIP1	GXYLT2
SERPINI1	GXYLT2
ANTXR1	GXYLT2
MRPL44	TADA2B
CASP10	GRK2
PKD1	GRK2
INPP4A	GRK2
NFE2L3	GRK2
CROCC	GRK2
ACAP1	GRK2
SEC31B	GRK2
ITGAE	GRK2
FXYD5	GRK2
NLRP1	GRK2
UNC13D	GRK2
MAST3	GRK2
SH3BP1	GRK2
RIN3	GRK2
STK4	GRK2
HAGHL	GRK2
PIEZO1	GRK2
KLHDC4	GRK2
TRMT1	GRK2
RASAL3	GRK2
CARD8	GRK2
IMPDH1	GRK2
EZH2	GRK2
UNC93B1	GRK2
STK38	GRK2
BTN2A1	GRK2
WIPF1	GRK2
ARID3A	GRK2
P3H1	GRK2
PHF19	GRK2
PTK2B	GRK2
CCDC18	GRK2
BTN2A2	GRK2
CDKN2D	GRK2
SHFL	GRK2
NUP210	GRK2
RBM38	GRK2
MICAL1	GRK2
LIMD2	GRK2
CLSTN3	GRK2
PIF1	GRK2
NLRC5	GRK2
TMC6	GRK2
PRDM15	GRK2
RUBCN	GRK2
EML3	GRK2
PIP4K2A	GRK2
PRSS53	GRK2
ADAM8	GRK2
LRRK1	GRK2
GAB3	GRK2
NBEAL2	GRK2
DENND2D	GRK2
ANKZF1	GRK2
INTS6L	GRK2
STAT6	GRK2
RGS19	GRK2
NADK	RELA
DTNBP1	RELA
U2AF2	RELA
PHRF1	RELA
CTTN	RELA
PGS1	RELA
STARD3	RELA
AKT1	RELA
ZFYVE27	RELA
JMJD6	EVC2
HSP90AB1	EVC2
DNAJB6	EVC2
DEDD2	EVC2
PWWP3A	EVC2
VEZT	ZNF680
PI4K2B	ZNF680
CAAP1	ZNF680
RNF170	ZNF680
PTGR2	ZNF680
MOK	HECTD4
RALGPS1	HECTD4
GAS8	HECTD4
COQ4	HECTD4
BAD	TRMT112
RPLP0	TRMT112
KIAA2013	TRMT112
DNAJB2	TRMT112
REXO4	TRMT112
FLYWCH2	TRMT112
TSEN34	TRMT112
VHL	KDM2A
KLHL36	KDM2A
PKD1	ADCK5
LPAR2	ADCK5
PLEKHH3	ADCK5
LLGL2	ADCK5
ANO8	ADCK5
ITGAE	ADCK5
DTX2	ADCK5
MAST3	ADCK5
RASSF7	ADCK5
ELMO3	ADCK5
LIN7B	ADCK5
DMPK	ADCK5
TCIRG1	ADCK5
APBB3	ADCK5
TRAF2	ADCK5
LSM7	ADCK5
SSBP4	ADCK5
SAMD10	ADCK5
DHX34	ADCK5
CCDC102A	ADCK5
NOL3	ADCK5
FAM193B	ADCK5
NBEAL2	ADCK5
MFSD12	ADCK5
STK32C	ADCK5
LARGE2	ADCK5
ENGASE	ADCK5
HSD11B1L	ADCK5
ZNF692	ADCK5
THOP1	ADCK5
BAD	MRPL57
TOLLIP	MRPL57
ERP29	MRPL57
COMT	MRPL57
APMAP	MRPL57
POLD2	MRPL57
TMEM9	MRPL57
ALKBH7	MRPL57
ERGIC3	MRPL57
TMEM115	MRPL57
DCTD	MRPL57
PRKCSH	MRPL57
MVB12A	MRPL57
RILPL2	MRPL57
FLYWCH2	MRPL57
TMED3	MRPL57
DHRSX	MRPL57
COPRS	MRPL57
YAF2	NOC3L
RIOK3	NOC3L
CLINT1	NOC3L
CLIP4	NOC3L
PTBP2	NOC3L
STX12	NOC3L
ARFGEF2	NOC3L
SNRPA1	NOC3L
IMPA1	NOC3L
TSTD2	NOC3L
TRMO	NOC3L
LUC7L2	NOC3L
FAM160B1	NOC3L
SREK1	NOC3L
RAD54L2	NOC3L
GAPVD1	NOC3L
BRWD3	NOC3L
CBWD1	NOC3L
PSMC4	ESRRA
CHPF2	ESRRA
ENO1	ESRRA
RHBDD3	ESRRA
ACO2	ESRRA
AIMP2	ESRRA
PPIF	ESRRA
ATP5F1B	ESRRA
CNPPD1	ESRRA
NRSN2	ESRRA
NECAB3	ESRRA
ARPC1B	ESRRA
COX7B	ESRRA
TUBG1	ESRRA
ALDOA	ESRRA
ATP5MC3	ESRRA
SMIM12	ESRRA
NOL6	ESRRA
TMEM208	ESRRA
BAD	RHOD
CCDC124	RHOD
TSR3	RHOD
PHPT1	RHOD
MRPS34	RHOD
GSTP1	RHOD
BLVRB	RHOD
NDUFB2	RHOD
ATP5F1D	RHOD
NDUFB7	RHOD
TIMM13	RHOD
ELOB	RHOD
POLR2I	RHOD
RABAC1	RHOD
FBXL15	RHOD
NDUFS8	RHOD
COX6A1	RHOD
WDR34	RHOD
CYSTM1	RHOD
TMEM54	RHOD
CHCHD5	RHOD
ALKBH7	RHOD
ROMO1	RHOD
PRDX5	RHOD
ABHD8	RHOD
UQCR11	RHOD
MRPL34	RHOD
PGLS	RHOD
LSM4	RHOD
CRB3	RHOD
LRP3	RHOD
ZNF428	RHOD
NDUFA2	RHOD
RAB25	RHOD
PEMT	RHOD
HSPBP1	RHOD
COX5B	RHOD
ANAPC11	RHOD
SLC39A3	RHOD
NDUFS6	RHOD
C7orf50	RHOD
NDUFB11	RHOD
ST14	RHOD
MZT2B	RHOD
SPATA2L	RHOD
DMTN	RHOD
NR2F6	RHOD
CSTB	RHOD
CACFD1	RHOD
JOSD2	RHOD
BOLA3	RHOD
PMVK	RHOD
UQCRQ	RHOD
TMUB1	RHOD
ZNF219	RHOD
SPINT1	RHOD
TMED3	RHOD
SPINT2	RHOD
MFSD3	RHOD
NUDT8	RHOD
ECI1	RHOD
RNF187	RHOD
SERINC2	RHOD
AGPAT2	RHOD
NDUFA3	RHOD
PWWP2B	RHOD
BSG	RHOD
COPS9	RHOD
YWHAE	COMMD1
ATP6V0E1	COMMD1
FAM162A	COMMD1
REC8	PARP14
SNRPA1	PARP14
CCNL1	PARP14
SERPINB9	PARP14
CALCRL	CYSLTR1
RNF125	CYSLTR1
CDK6	CYSLTR1
ST8SIA4	CYSLTR1
KLF12	CYSLTR1
ARHGEF6	CYSLTR1
RAB30	CYSLTR1
PLCL2	CYSLTR1
GASK1B	CYSLTR1
LRRC8C	CYSLTR1
MATK	PARP15
CD79B	PARP15
IFFO1	PARP15
TACC3	PARP15
CCDC88C	PARP15
RUNX3	PARP15
SLAMF7	PARP15
BTN3A1	PARP15
STAP1	PARP15
CELF2	PARP15
CASP8	PARP15
TSPAN32	PARP15
DGKA	PARP15
RASGRP2	PARP15
CLEC2D	PARP15
STK10	PARP15
SIDT1	PARP15
ATP2A3	PARP15
TXK	PARP15
ARHGAP15	PARP15
ARHGEF1	PARP15
CST7	PARP15
P2RY10	PARP15
TRAF5	PARP15
P2RX5	PARP15
SMAP2	PARP15
SNX10	PARP15
LAT2	PARP15
SIRPG	PARP15
LAG3	PARP15
RGS1	PARP15
IL12RB1	PARP15
CYTH4	PARP15
SH3BP1	PARP15
GRAP2	PARP15
NCF4	PARP15
IL2RB	PARP15
SLA2	PARP15
PIM2	PARP15
ACP5	PARP15
IL21R	PARP15
KCNN4	PARP15
FCER2	PARP15
CD79A	PARP15
TRIM14	PARP15
AKNA	PARP15
TNFSF8	PARP15
CD5	PARP15
C11orf21	PARP15
POU2AF1	PARP15
PTPN6	PARP15
CRYBG1	PARP15
GZMK	PARP15
CYTIP	PARP15
WIPF1	PARP15
CD2	PARP15
SLAMF1	PARP15
CD48	PARP15
PLA2G2D	PARP15
PTK2B	PARP15
ADCY7	PARP15
TMEM156	PARP15
CXCR4	PARP15
LAX1	PARP15
LY9	PARP15
NCKAP1L	PARP15
ZNF831	PARP15
ZBP1	PARP15
SEPTIN6	PARP15
EVI2A	PARP15
BCL11B	PARP15
RAC2	PARP15
ARHGEF6	PARP15
FCHO1	PARP15
FCRLA	PARP15
TRIM22	PARP15
CD180	PARP15
PTPN22	PARP15
TESPA1	PARP15
LCP1	PARP15
AOAH	PARP15
SIT1	PARP15
IRF4	PARP15
STAMBPL1	PARP15
STAT4	PARP15
CD27	PARP15
ITGB7	PARP15
GPR65	PARP15
PSTPIP1	PARP15
NLRC5	PARP15
SKAP1	PARP15
PIK3R5	PARP15
TMC6	PARP15
VAV1	PARP15
FCRL5	PARP15
AFF3	PARP15
FANCD2	PARP15
GZMA	PARP15
SCML4	PARP15
GPR174	PARP15
CD226	PARP15
CAMK4	PARP15
CD8A	PARP15
MCOLN2	PARP15
GBP5	PARP15
CXCL13	PARP15
NCF1	PARP15
ADGRG5	PARP15
UBASH3A	PARP15
CD3G	PARP15
SCIMP	PARP15
GFI1	PARP15
SLAMF6	PARP15
EOMES	PARP15
PYHIN1	PARP15
AIM2	PARP15
CTLA4	PARP15
ICOS	PARP15
INTS6L	PARP15
PRKCB	PARP15
MEI1	PARP15
NOD2	PARP15
SNX20	PARP15
CD3D	PARP15
RHOH	PARP15
TMEM154	PARP15
IL16	PARP15
RASGRP1	PARP15
THEMIS	PARP15
RAB37	PARP15
MRPL18	CKS1B
SNX3	CKS1B
SERP1	CKS1B
SH3KBP1	CKS1B
TFPI	ABLIM3
TIMP2	ABLIM3
MGLL	ABLIM3
FGFR1	ABLIM3
PALM	ABLIM3
CARD10	ABLIM3
MEIS3	ABLIM3
CORO1C	ABLIM3
C1orf21	ABLIM3
AHNAK	ABLIM3
EMP1	ABLIM3
DZIP1	ABLIM3
SPRY2	ABLIM3
PCSK6	ABLIM3
RGL1	ABLIM3
DENND2A	ABLIM3
FEZ1	ABLIM3
MARVELD1	ABLIM3
DDR2	ABLIM3
FSTL1	ABLIM3
AXL	ABLIM3
TNRC6B	MFSD4B
ZNF780B	MFSD4B
PDK2	VANGL1
CC2D2A	VANGL1
CLCN4	VANGL1
RARB	VANGL1
C3orf18	VANGL1
RAB36	VANGL1
FOXRED2	VANGL1
PXMP4	VANGL1
GSDME	VANGL1
NCS1	VANGL1
PEX12	VANGL1
PCYOX1	VANGL1
AMOT	VANGL1
IDH1	VANGL1
MARVELD2	VANGL1
PLPP3	VANGL1
TLR3	VANGL1
SALL2	VANGL1
ZNF319	VANGL1
PEX11A	VANGL1
RNF150	VANGL1
ELF4	GLRX
SLC1A5	GLRX
IL18R1	GLRX
APOL2	GLRX
RHBDF2	GLRX
FKBP11	GLRX
DRAM1	GLRX
ST6GALNAC4	GLRX
C1orf162	GLRX
ZFC3H1	IQCB1
NLRP5	SYT12
ICA1L	ZNF483
SPHK2	GPR137
PPP2R5B	GPR137
PLOD1	GPR137
TECR	GPR137
MRPL18	GPR137
MXD4	GPR137
MRPS26	GPR137
DGCR6L	GPR137
LSM4	GPR137
LRP3	GPR137
FBXW9	GPR137
HSPBP1	GPR137
P3H4	GPR137
C1orf56	GPR137
B3GAT3	GPR137
KCTD15	GPR137
TMCO4	GPR137
SPATA33	GPR137
MFSD3	GPR137
BSCL2	GPR137
LMAN2	GPR137
CENPX	GPR137
PWWP2B	GPR137
COPS9	GPR137
CCM2L	SNCG
NCALD	SNCG
RAMP2	SNCG
LMO2	SNCG
B4GALNT1	SNCG
CALHM2	SNCG
FEZ1	SNCG
PGM5	SNCG
MARVELD1	SNCG
HTRA1	SNCG
GRB10	MMRN2
EFNB2	MMRN2
VAMP5	MMRN2
SPATA20	MZT2A
TECR	MZT2A
LMF2	MZT2A
NME4	MZT2A
FCGRT	MZT2A
PLD3	MZT2A
MFSD10	MZT2A
CD81	MZT2A
ABHD8	MZT2A
NINJ1	MZT2A
ZNF787	MZT2A
C7orf50	MZT2A
LRMDA	MZT2A
TKFC	MZT2A
YDJC	MZT2A
SNRNP25	MZT2A
FLYWCH2	MZT2A
BEND5	MZT2A
IGSF8	MZT2A
PBXIP1	MZT2A
IL17RC	MZT2A
TP53I13	MZT2A
UBXN6	MZT2A
MFSD3	MZT2A
LTBP3	MZT2A
MGMT	MZT2A
GAA	MZT2A
TCEA2	MZT2A
PWWP2B	MZT2A
EFEMP2	MZT2A
DHX15	TNKS
NAA25	TNKS
FASTKD2	TNKS
MED6	TNKS
SUPV3L1	TNKS
SLC25A46	TNKS
SCML1	ZNF449
RBM3	ZNF449
PBLD	ZNF449
PIGL	ZNF449
NIT2	ZNF449
L3HYPDH	ZNF449
CCT6B	ZNF449
ENOSF1	ZNF449
ZGRF1	ZNF449
ICA1L	ZNF449
COL4A3	ZNF449
EIF1B	ZBTB21
UBE2B	ZBTB21
AMD1	ZBTB21
DZANK1	STOX2
STARD13	STOX2
HOOK1	STOX2
TIAM2	STOX2
RASEF	STOX2
PRICKLE3	MAP3K11
BICRA	MAP3K11
RNF126	MAP3K11
CDC34	MAP3K11
TELO2	MAP3K11
NFKBIB	MAP3K11
DVL1	MAP3K11
TRIR	MAP3K11
MAP1S	MAP3K11
SSBP4	MAP3K11
EIF3G	MAP3K11
NR1H2	MAP3K11
TMUB1	MAP3K11
ZNF598	MAP3K11
IL2RA	C1QB
IL2RA	C1QA
FUCA2	DAG1
IARS2	DAG1
KEAP1	DAG1
SMARCA2	DAG1
ZMAT5	DAG1
POLR3H	DAG1
DHRS7B	DAG1
COPS7A	DAG1
GNS	DAG1
HADH	DAG1
ABHD2	DAG1
FTO	DAG1
SAE1	DAG1
MRPS28	DAG1
TPRG1L	DAG1
SMPD1	DAG1
PHB	DAG1
SPRYD3	DAG1
SLC30A9	NAA20
BCL2L13	NAA20
TMEM87A	NAA20
IMPAD1	NAA20
FUBP3	NAA20
LDHB	NAA20
ATP6V1A	NAA20
ARF3	NAA20
PPA2	NAA20
TSPAN3	NAA20
AFG3L2	NAA20
RABL3	NAA20
SUCLG1	NAA20
MCUB	EHBP1L1
IFFO1	EHBP1L1
MTMR11	EHBP1L1
CCDC88C	EHBP1L1
TNFRSF1B	EHBP1L1
DGKA	EHBP1L1
PDZD4	EHBP1L1
RASSF1	EHBP1L1
RASGRP2	EHBP1L1
VASH1	EHBP1L1
STK10	EHBP1L1
TRAF5	EHBP1L1
FXYD5	EHBP1L1
ARHGAP4	EHBP1L1
CHRD	EHBP1L1
UNC13D	EHBP1L1
MAST3	EHBP1L1
KCNK6	EHBP1L1
SH3BP1	EHBP1L1
LGALS1	EHBP1L1
KIAA0930	EHBP1L1
NCF4	EHBP1L1
ELF4	EHBP1L1
RASAL3	EHBP1L1
IMPDH1	EHBP1L1
EZH2	EHBP1L1
CLIP2	EHBP1L1
AKNA	EHBP1L1
SFXN3	EHBP1L1
SLC15A3	EHBP1L1
PHACTR1	EHBP1L1
LOXL3	EHBP1L1
WIPF1	EHBP1L1
PHF19	EHBP1L1
HOXB3	EHBP1L1
PDLIM2	EHBP1L1
ADCY7	EHBP1L1
BTN2A2	EHBP1L1
SEPTIN6	EHBP1L1
ARHGEF6	EHBP1L1
TRIM47	EHBP1L1
DDB2	EHBP1L1
SP110	EHBP1L1
DOCK10	EHBP1L1
LIMD2	EHBP1L1
CASP1	EHBP1L1
PLCB2	EHBP1L1
STAMBPL1	EHBP1L1
PARVG	EHBP1L1
CLSTN3	EHBP1L1
PSTPIP1	EHBP1L1
NLRC5	EHBP1L1
CMTM3	EHBP1L1
ARRB2	EHBP1L1
TMC6	EHBP1L1
ADAMTS10	EHBP1L1
MYO1F	EHBP1L1
RCN3	EHBP1L1
ADAM8	EHBP1L1
SACS	EHBP1L1
LRRK1	EHBP1L1
GDPD5	EHBP1L1
RNF166	EHBP1L1
SLC2A6	EHBP1L1
PLXDC1	EHBP1L1
GBP2	EHBP1L1
NAALADL1	EHBP1L1
MLKL	EHBP1L1
CPT1C	EHBP1L1
GRK2	EHBP1L1
PACC1	THAP2
XPO1	THAP2
SIX4	THAP2
CEP152	THAP2
KAT2A	THAP2
HSD17B1	THAP2
GAB1	THAP2
CCDC34	THAP2
CACYBP	THAP2
CDK18	THAP2
KPTN	THAP2
P4HA1	THAP2
PEX6	THAP2
PSPN	THAP2
C9orf40	THAP2
SEMA4F	THAP2
CCNA2	THAP2
SLC25A37	THAP2
TBX6	THAP2
N6AMT1	THAP2
MITD1	THAP2
TBC1D24	THAP2
TMEM79	THAP2
RFC4	THAP2
SHROOM1	THAP2
LEAP2	THAP2
CGAS	THAP2
GKAP1	THAP2
CASP7	THAP2
ZFYVE19	THAP2
RCCD1	THAP2
ENGASE	THAP2
ZNF610	THAP2
ZNF558	THAP2
ZNF30	THAP2
RAB24	THAP2
DFFB	THAP2
HEXD	THAP2
ZNF692	THAP2
SLFN11	THAP2
LARS2	RNF26
TMEM101	RNF26
MCAT	RNF26
ZMAT5	RNF26
MEGF8	RNF26
TMEM147	RNF26
AP1S1	RNF26
