A	B
SAR1A	MED21
PSEN1	MED21
RSBN1	MED21
TMED2	MED21
OGFOD1	MED21
DDX18	MED21
BRAP	MED21
DHX32	MED21
TXNL1	MED21
HNRNPC	MED21
TOX4	MED21
UPRT	MED21
ARCN1	MED21
PSMD5	MED21
CDC5L	MED21
SH3GLB1	MED21
CRKL	MED21
MAPK1	MED21
PHF5A	MED21
SNW1	MED21
YY1	MED21
SRP54	MED21
PRELID3B	MED21
CSNK2A1	MED21
USP14	MED21
VAPA	MED21
DNAJC3	MED21
CYB5B	MED21
USP10	MED21
GSPT1	MED21
TJP1	MED21
EIF3J	MED21
RAB2A	MED21
MTMR9	MED21
TMEM248	MED21
GLRX3	MED21
TFAM	MED21
CUL2	MED21
CCNY	MED21
DHX40	MED21
NUP88	MED21
CCDC47	MED21
DDX6	MED21
GTF2H1	MED21
CAND1	MED21
CMAS	MED21
TDP2	MED21
ASCC3	MED21
MRPS30	MED21
SUB1	MED21
PPP2CA	MED21
KPNA1	MED21
UBE3A	MED21
PDCD10	MED21
PRKAR2A	MED21
EIF1B	MED21
MOB1A	MED21
ACTR3	MED21
CCT4	MED21
MOB4	MED21
TMEM59	MED21
UCHL5	MED21
BCAS2	MED21
EXOC8	MED21
DR1	MED21
ATF6	MED21
RAD23B	MED21
SET	MED21
PPP6C	MED21
FCF1	MED21
IDE	MED21
PCMT1	MED21
TCP1	MED21
NAA50	MED21
SMU1	MED21
VPS26A	MED21
WWP1	MED21
RAB22A	MED21
VAMP7	MED21
GLO1	MED21
TM9SF2	MED21
SNRPB2	MED21
EIF2S2	MED21
PSMB2	MED21
UBA2	MED21
HNRNPH2	MED21
CANX	MED21
SLC35E1	MED21
HAT1	MED21
COPB1	MED21
SNX6	MED21
UBE2D2	MED21
GRSF1	MED21
DCTN4	MED21
IPO8	MED21
EIF2S1	MED21
ARL8B	MED21
YWHAQ	MED21
PUM1	MED21
TMED7	MED21
UBQLN1	MED21
PNPLA8	MED21
SYNCRIP	MED21
CD164	MED21
CAB39	MED21
C2orf49	MED21
SCYL2	MED21
PWP1	MED21
MED4	MED21
RAC1	MED21
KAT7	MED21
ACTL6A	MED21
MRPL47	MED21
YME1L1	MED21
ECPAS	MED21
TOR1A	MED21
MRPL50	MED21
DERL1	MED21
PLAA	MED21
HAUS2	MED21
GTF2B	MED21
RAB1A	MED21
ACTR2	MED21
SSB	MED21
OLA1	MED21
USP8	MED21
SEC31A	MED21
RAP1GDS1	MED21
USO1	MED21
INTS12	MED21
RNF185	MED21
MTMR6	MED21
TMBIM6	MED21
NAA30	MED21
BNIP2	MED21
MAP1LC3B	MED21
COPS3	MED21
CLTC	MED21
SERBP1	MED21
TIPRL	MED21
TMCO1	MED21
COP1	MED21
ENSA	MED21
C1orf43	MED21
SRP9	MED21
CNIH4	MED21
RAB5A	MED21
DYNC1LI1	MED21
GOLGA4	MED21
UBA3	MED21
TMF1	MED21
OSBPL11	MED21
METTL14	MED21
SLC30A5	MED21
YIPF5	MED21
PURB	MED21
TLK2	MED21
GOLGA7	MED21
MTDH	MED21
TATDN1	MED21
GLUD1	MED21
BTBD10	MED21
EIF3M	MED21
UEVLD	MED21
TWF1	MED21
SLC30A6	MED21
MFHAS1	PLOD2
USP12	PLOD2
PDE1A	STK32B
USP28	ADGRA3
PPP1R12A	ADGRA3
C20orf194	ADGRA3
RBFOX2	ADGRA3
CDS2	ADGRA3
ZNF174	ADGRA3
HIBADH	ADGRA3
PHYH	ADGRA3
CCSER2	ADGRA3
HINT3	ADGRA3
SLC25A12	ADGRA3
MFN2	ADGRA3
MRS2	ADGRA3
ZC4H2	ADGRA3
KIF13A	ADGRA3
THRB	ADGRA3
ZNF827	ADGRA3
SLC30A9	SREK1IP1
ZDHHC6	SREK1IP1
BCLAF1	SREK1IP1
GPBP1	SREK1IP1
CDK13	SREK1IP1
MAP3K13	SREK1IP1
LMAN1	SREK1IP1
MARK3	SREK1IP1
CNOT4	SREK1IP1
CLDND1	SREK1IP1
RSBN1	SREK1IP1
PCNP	SREK1IP1
UBA5	SREK1IP1
TNPO1	SREK1IP1
ZNF264	SREK1IP1
MYNN	SREK1IP1
OSBPL8	SREK1IP1
SCFD1	SREK1IP1
G2E3	SREK1IP1
NUP50	SREK1IP1
IKZF5	SREK1IP1
PPP4R3A	SREK1IP1
FMR1	SREK1IP1
EEA1	SREK1IP1
BLOC1S6	SREK1IP1
UBE2W	SREK1IP1
AVL9	SREK1IP1
MAPK8	SREK1IP1
MTPAP	SREK1IP1
RPS6KB1	SREK1IP1
TMEM33	SREK1IP1
PPP6R3	SREK1IP1
FBXO3	SREK1IP1
RSRC2	SREK1IP1
CNOT2	SREK1IP1
CCNC	SREK1IP1
ACAP2	SREK1IP1
SNX4	SREK1IP1
STAM2	SREK1IP1
PAPOLG	SREK1IP1
ATF2	SREK1IP1
UCHL5	SREK1IP1
RCN2	SREK1IP1
YIPF4	SREK1IP1
AFTPH	SREK1IP1
PANK3	SREK1IP1
CAAP1	SREK1IP1
NUP43	SREK1IP1
UFM1	SREK1IP1
ZNF644	SREK1IP1
NT5C3A	SREK1IP1
ECD	SREK1IP1
SLC25A16	SREK1IP1
FAM199X	SREK1IP1
EXOSC9	SREK1IP1
SNRNP27	SREK1IP1
SLC35B3	SREK1IP1
SGPP1	SREK1IP1
LSM8	SREK1IP1
PHF20L1	SREK1IP1
MED6	SREK1IP1
MBD2	SREK1IP1
IER3IP1	SREK1IP1
NAPG	SREK1IP1
RNF138	SREK1IP1
TMED7	SREK1IP1
SNX14	SREK1IP1
USP15	SREK1IP1
MDM2	SREK1IP1
MARCHF7	SREK1IP1
WDR33	SREK1IP1
APTX	SREK1IP1
CTDSPL2	SREK1IP1
ADAM10	SREK1IP1
RTCA	SREK1IP1
AEBP2	SREK1IP1
USP3	SREK1IP1
TPRKB	SREK1IP1
DUSP11	SREK1IP1
CBR4	SREK1IP1
RARS2	SREK1IP1
ZNF7	SREK1IP1
ZCCHC7	SREK1IP1
PTS	SREK1IP1
CSNK1G3	SREK1IP1
MBIP	SREK1IP1
TADA1	SREK1IP1
NDUFAB1	CWC27
PAF1	CWC27
REXO2	CWC27
VDAC3	CWC27
EXD2	CWC27
MRPS33	CWC27
AARS1	CWC27
FH	CWC27
MRPS18A	CWC27
SRRD	CWC27
SAMM50	CWC27
ST13	CWC27
VTI1B	CWC27
AHSA1	CWC27
CRNKL1	CWC27
NOMO1	CWC27
DMAC2	CWC27
DNAJB6	CWC27
SAYSD1	CWC27
ACOT13	CWC27
FIG4	CWC27
CNOT6	CWC27
MSH6	CWC27
KLHL12	CWC27
TRIM32	CWC27
PLA2G12A	CWC27
MED20	CWC27
EPS15L1	CWC27
IFT22	CWC27
SNX9	CWC27
THAP1	CWC27
RTN3	CWC27
NTPCR	CWC27
RPS6KC1	CWC27
UNC45A	CWC27
C17orf80	CWC27
RPRD1A	CWC27
SOD1	CWC27
PSMB6	CWC27
PRUNE1	CWC27
EXOC6B	CWC27
ARMT1	CWC27
MDH2	CWC27
CHMP7	CWC27
NDUFB9	CWC27
ATP5F1A	CWC27
VPS41	MR1
ZNF200	MR1
WDR47	MR1
NFX1	MR1
ATRN	MR1
EXOC8	MR1
ARID1A	MR1
VPS13B	MR1
RANBP6	MR1
RABL3	MR1
TMCO3	MR1
DOCK1	MR1
YAF2	SRP19
IFNGR1	SRP19
TRIT1	SRP19
ZNF800	SRP19
POLR3E	SRP19
RNF4	SRP19
LRRC40	SRP19
CHFR	SRP19
MAP3K13	SRP19
LMAN1	SRP19
MARK3	SRP19
ACER3	SRP19
RAB21	SRP19
RBM27	SRP19
G2E3	SRP19
GEMIN2	SRP19
NUP50	SRP19
PIGH	SRP19
PPP4R3A	SRP19
CDADC1	SRP19
BLOC1S6	SRP19
UBE2W	SRP19
AKAP8	SRP19
GARS1	SRP19
ABHD17B	SRP19
LARP4B	SRP19
RPS6KB1	SRP19
TNFAIP1	SRP19
DHX15	SRP19
CARS1	SRP19
SLC11A2	SRP19
RSRC2	SRP19
RARS1	SRP19
HMGXB3	SRP19
EIF2B4	SRP19
SRSF4	SRP19
CAPZA1	SRP19
RRAGC	SRP19
NSUN4	SRP19
STX12	SRP19
TXNDC12	SRP19
ANKRD13C	SRP19
DNAL1	SRP19
RCL1	SRP19
CAAP1	SRP19
PROSER1	SRP19
PPP3CC	SRP19
PSPC1	SRP19
B4GALT4	SRP19
TBC1D15	SRP19
ECD	SRP19
SLC35B3	SRP19
CCNT1	SRP19
ILF3	SRP19
NGDN	SRP19
PPIL4	SRP19
RLIM	SRP19
PRKAA1	SRP19
VPS4A	SRP19
USPL1	SRP19
C12orf29	SRP19
CCDC59	SRP19
MBD2	SRP19
EDEM1	SRP19
NAPG	SRP19
RNF138	SRP19
MDM2	SRP19
TANK	SRP19
TEX10	SRP19
MTCH1	SRP19
RABGGTB	SRP19
NUP54	SRP19
ABHD13	SRP19
WDR61	SRP19
ARHGDIA	SRP19
PFDN2	SRP19
VPS54	SRP19
UBXN4	SRP19
AMMECR1L	SRP19
RAB5A	SRP19
RARS2	SRP19
HAUS6	SRP19
MFSD14B	SRP19
SEC16A	SRP19
NRBF2	SRP19
LIN7C	SRP19
M6PR	CDYL
MYCBP2	CDYL
NCAPD2	CDYL
ELOA	CDYL
RNF10	CDYL
MAT2B	CDYL
FAM120A	CDYL
ARID1B	CDYL
GDI2	CDYL
ATG5	CDYL
WNK1	CDYL
EIF4B	CDYL
IPO5	CDYL
GPKOW	CDYL
KIF2A	CDYL
KDM5A	CDYL
TSG101	CDYL
FRYL	CDYL
TM9SF3	CDYL
PCM1	CDYL
XRCC5	CDYL
DDX1	CDYL
KEAP1	CDYL
PSEN1	CDYL
CHMP2B	CDYL
STARD7	CDYL
CPNE3	CDYL
NFX1	CDYL
TMED2	CDYL
PIGS	CDYL
SF3B2	CDYL
KHSRP	CDYL
KIF16B	CDYL
SNAP23	CDYL
UPRT	CDYL
ARCN1	CDYL
TFIP11	CDYL
RTCB	CDYL
MIEF1	CDYL
EIF3D	CDYL
ST13	CDYL
VTI1B	CDYL
EIF5	CDYL
MTHFD1	CDYL
PSMC1	CDYL
DCAF11	CDYL
PRPF6	CDYL
CRNKL1	CDYL
POLA1	CDYL
PSMD7	CDYL
TANGO6	CDYL
GSPT1	CDYL
RAB2A	CDYL
GSR	CDYL
FAM32A	CDYL
NAPA	CDYL
GSK3A	CDYL
WASL	CDYL
RGP1	CDYL
NUP88	CDYL
AKAP10	CDYL
LAMTOR3	CDYL
OSBP	CDYL
UBE4A	CDYL
GTF2H1	CDYL
GPN3	CDYL
CMAS	CDYL
RAB35	CDYL
TDP2	CDYL
HBS1L	CDYL
CCNG1	CDYL
ATP6V0E1	CDYL
ACTR8	CDYL
KPNA1	CDYL
UBE3A	CDYL
PDCD10	CDYL
HDLBP	CDYL
BIRC6	CDYL
TMEM59	CDYL
CCNI	CDYL
RAD23B	CDYL
SET	CDYL
YPEL5	CDYL
TCP1	CDYL
UBL3	CDYL
DCAF10	CDYL
RNF11	CDYL
WWP1	CDYL
ARFGEF2	CDYL
MAD2L1BP	CDYL
TM9SF2	CDYL
GTF3C4	CDYL
CANX	CDYL
SLC35E1	CDYL
DDA1	CDYL
PSME3	CDYL
GRSF1	CDYL
SPART	CDYL
EIF2S1	CDYL
CDC73	CDYL
FBH1	CDYL
CLOCK	CDYL
FBXO21	CDYL
SYNCRIP	CDYL
MRPL44	CDYL
TMEM127	CDYL
SCYL2	CDYL
TEX2	CDYL
DCAF7	CDYL
KAT7	CDYL
ACTL6A	CDYL
YME1L1	CDYL
ACTR2	CDYL
ACTR1A	CDYL
ASNSD1	CDYL
RAP1GDS1	CDYL
G3BP2	CDYL
USO1	CDYL
INTS12	CDYL
TMBIM6	CDYL
TCF12	CDYL
GLYR1	CDYL
NCOR1	CDYL
COPS3	CDYL
CLTC	CDYL
SERBP1	CDYL
DCAF6	CDYL
COP1	CDYL
C1orf43	CDYL
SNRNP200	CDYL
SLC25A38	CDYL
GOLGA4	CDYL
OSBPL11	CDYL
YIPF5	CDYL
MMUT	CDYL
RPL7L1	CDYL
PURB	CDYL
EIF3H	CDYL
GLUD1	CDYL
SSRP1	CDYL
MRPL49	CDYL
NKAPD1	CDYL
UEVLD	CDYL
TWF1	CDYL
MED21	CDYL
MCUB	CARHSP1
PTBP1	CARHSP1
SLC25A43	CARHSP1
FXYD5	CARHSP1
MAPK3	CARHSP1
ERLIN1	CARHSP1
PPP1R9B	CARHSP1
AUP1	CARHSP1
DDX39A	CARHSP1
CDC42EP1	CARHSP1
SLC43A3	CARHSP1
TMEM243	CARHSP1
KDM1A	TXNDC11
CIAPIN1	TXNDC11
ZNF263	TXNDC11
UTP18	TXNDC11
SZRD1	TXNDC11
ELMO2	TXNDC11
EPN1	TXNDC11
TAF11	TXNDC11
TBC1D22B	TXNDC11
OTUD5	TXNDC11
SRI	TXNDC11
MARK3	TXNDC11
DNM2	TXNDC11
CLDND1	TXNDC11
TXLNA	TXNDC11
AK6	TXNDC11
MRPL28	TXNDC11
CRLS1	TXNDC11
MAPKAPK5	TXNDC11
MLF2	TXNDC11
MAEA	TXNDC11
STRN4	TXNDC11
RANBP1	TXNDC11
HIRA	TXNDC11
JOSD1	TXNDC11
RBX1	TXNDC11
PSMC6	TXNDC11
PPP4R3A	TXNDC11
TRPC4AP	TXNDC11
CDK16	TXNDC11
KAT8	TXNDC11
BLOC1S6	TXNDC11
C19orf53	TXNDC11
TIMM50	TXNDC11
PRPF31	TXNDC11
KXD1	TXNDC11
USP42	TXNDC11
YKT6	TXNDC11
RPL19	TXNDC11
YWHAE	TXNDC11
DHRS7B	TXNDC11
TNFAIP1	TXNDC11
UBE2D3	TXNDC11
PTPMT1	TXNDC11
PSMD9	TXNDC11
CNOT2	TXNDC11
FAF2	TXNDC11
PPP2CA	TXNDC11
SELENOK	TXNDC11
GTF3C2	TXNDC11
EIF2B4	TXNDC11
PLEKHB2	TXNDC11
SRSF4	TXNDC11
RAB14	TXNDC11
PSPC1	TXNDC11
B4GALT4	TXNDC11
RAB22A	TXNDC11
DDX27	TXNDC11
SNRNP27	TXNDC11
USP22	TXNDC11
WRNIP1	TXNDC11
SNRPB	TXNDC11
TMEM115	TXNDC11
UBA2	TXNDC11
SCAF1	TXNDC11
SLC10A3	TXNDC11
PSMA1	TXNDC11
ILF3	TXNDC11
NGDN	TXNDC11
TUBGCP2	TXNDC11
PPIL4	TXNDC11
EMC8	TXNDC11
MGAT1	TXNDC11
VPS4A	TXNDC11
PTPRA	TXNDC11
MBD2	TXNDC11
IER3IP1	TXNDC11
RBM17	TXNDC11
GNL2	TXNDC11
UBAC2	TXNDC11
AKIRIN2	TXNDC11
RAB11FIP5	TXNDC11
TBRG4	TXNDC11
TRA2B	TXNDC11
WDR33	TXNDC11
MTCH1	TXNDC11
ABHD13	TXNDC11
WDR45B	TXNDC11
UBAP2L	TXNDC11
VPS54	TXNDC11
AMMECR1L	TXNDC11
RARS2	TXNDC11
WTAP	TXNDC11
MTA2	TXNDC11
MVP	DAB2
RCN1	DAB2
APOL1	DAB2
TESK2	BCL2L11
CERK	BCL2L11
TSPAN14	BCL2L11
APPL2	BCL2L11
AK2	ANAPC1
FARP2	ANAPC1
CLEC16A	ANAPC1
NDC1	ANAPC1
RDH11	ANAPC1
DNM2	ANAPC1
NLK	ANAPC1
METTL2A	ANAPC1
POFUT1	ANAPC1
XIAP	ANAPC1
MRPS31	ANAPC1
UBFD1	ANAPC1
TRIM35	ANAPC1
GBF1	ANAPC1
MCM3	ANAPC1
TBCCD1	ANAPC1
PLEKHB2	ANAPC1
AAK1	ANAPC1
RBBP5	ANAPC1
NSUN4	ANAPC1
TCTN3	ANAPC1
WDR55	ANAPC1
SHLD2	ANAPC1
MTRR	ANAPC1
SSR1	ANAPC1
C16orf70	ANAPC1
DCTD	ANAPC1
ARHGEF11	ANAPC1
STT3A	ANAPC1
COG2	ANAPC1
TBRG4	ANAPC1
HUS1	ANAPC1
UGGT1	ANAPC1
APTX	ANAPC1
RMDN3	ANAPC1
SLC15A4	ANAPC1
DENR	ANAPC1
WDR61	ANAPC1
WDR45B	ANAPC1
RBAK	ANAPC1
SURF6	ANAPC1
QTRT2	ANAPC1
MYCBP2	CAST
VTA1	CAST
NCAPD2	CAST
MBTPS2	CAST
RALBP1	CAST
VRK2	CAST
EIF4B	CAST
CYB5R4	CAST
IARS2	CAST
KIF2A	CAST
CDC42	CAST
FDFT1	CAST
WDR47	CAST
SLC25A24	CAST
CHMP5	CAST
TMED2	CAST
GMCL1	CAST
KIF16B	CAST
SNAP23	CAST
SNAP29	CAST
EIF3D	CAST
MTHFD1	CAST
PRELID3B	CAST
PARP4	CAST
GSR	CAST
HNRNPUL1	CAST
NAPA	CAST
EIF3A	CAST
SMC3	CAST
KPNB1	CAST
SC5D	CAST
RNF141	CAST
MANSC1	CAST
RAB5B	CAST
CMAS	CAST
CERT1	CAST
PDCD10	CAST
SNX4	CAST
TMEM59	CAST
PRDX1	CAST
STAG1	CAST
CCNI	CAST
PPP6C	CAST
VPS4B	CAST
ARFGEF2	CAST
VAMP7	CAST
STAMBP	CAST
TM9SF2	CAST
PPP1R3D	CAST
AP3B1	CAST
FAM104A	CAST
RTN3	CAST
NOTCH2	CAST
YWHAQ	CAST
TEX2	CAST
DENND4C	CAST
YAP1	CAST
SERBP1	CAST
ALDH9A1	CAST
YIPF5	CAST
RNF145	CAST
MTDH	CAST
EIF3H	CAST
NDUFAB1	SCOC
IBTK	SCOC
RALA	SCOC
PAFAH1B1	SCOC
RTF2	SCOC
MAT2B	SCOC
CTNNA1	SCOC
PUM2	SCOC
GNAI3	SCOC
OAT	SCOC
PKN2	SCOC
NDUFB4	SCOC
LAPTM4A	SCOC
NUCKS1	SCOC
MPP5	SCOC
TOP2B	SCOC
EXD2	SCOC
GSK3B	SCOC
REST	SCOC
APLP2	SCOC
RTRAF	SCOC
CDC5L	SCOC
SH3GLB1	SCOC
SRRD	SCOC
CSNK2A1	SCOC
PHKB	SCOC
LMBR1	SCOC
DDX6	SCOC
CAND1	SCOC
RAB5B	SCOC
TMEM14C	SCOC
FIG4	SCOC
CNOT6	SCOC
TMEM59	SCOC
STXBP3	SCOC
ACADM	SCOC
SDHB	SCOC
FBXL5	SCOC
FAM98A	SCOC
AFTPH	SCOC
MRPS14	SCOC
NAA50	SCOC
UBL3	SCOC
KLHL7	SCOC
RAB9A	SCOC
CSE1L	SCOC
PPCS	SCOC
COPB1	SCOC
HEATR5A	SCOC
WDR44	SCOC
IMMT	SCOC
MRPL35	SCOC
DCTN4	SCOC
MRPL44	SCOC
MRPL47	SCOC
STAM	SCOC
RDX	SCOC
SEC31A	SCOC
BNIP2	SCOC
ETFA	SCOC
UQCRC2	SCOC
GALNT1	SCOC
ESCO1	SCOC
SDHC	SCOC
RHBDD1	SCOC
YIPF5	SCOC
CASK	SCOC
SNX12	SCOC
EBAG9	SCOC
GLUD1	SCOC
NDUFC2	SCOC
TADA1	SCOC
TFB1M	CETN3
RFXANK	CETN3
AP3M2	CETN3
HACD3	CETN3
ITGAE	CETN3
MAP3K4	CETN3
MGST2	CETN3
HAUS4	CETN3
PXMP4	CETN3
PIGU	CETN3
DNAJC17	CETN3
LEPROTL1	CETN3
SUFU	CETN3
DCPS	CETN3
ACAD10	CETN3
FBXL4	CETN3
ORC4	CETN3
SCP2	CETN3
SLF2	CETN3
DENND10	CETN3
LRP11	CETN3
SMUG1	CETN3
MCEE	CETN3
SIRT5	CETN3
ARMC7	CETN3
CDC16	CETN3
ATP5IF1	CETN3
ERG28	CETN3
AP4B1	CETN3
MDFIC	CETN3
DNAJB2	CETN3
CNPY3	CETN3
PREPL	CETN3
PPCDC	CETN3
PAPSS1	CETN3
ETFBKMT	CETN3
ANP32A	CETN3
LNPK	CETN3
CISD2	CETN3
CEP78	CETN3
INIP	CETN3
QDPR	CETN3
SKAP2	SMARCA5
ELOA	SMARCA5
VEZT	SMARCA5
CTNNA1	SMARCA5
VAMP3	SMARCA5
OAT	SMARCA5
GOLGA5	SMARCA5
RHOA	SMARCA5
GPKOW	SMARCA5
CDC42	SMARCA5
SMC1A	SMARCA5
CLASP1	SMARCA5
GNB1	SMARCA5
ERC1	SMARCA5
STARD7	SMARCA5
APLP2	SMARCA5
MTMR2	SMARCA5
SNAP29	SMARCA5
RTCB	SMARCA5
ST13	SMARCA5
EIF5	SMARCA5
PSMC1	SMARCA5
CSTF1	SMARCA5
PSMD7	SMARCA5
HERC1	SMARCA5
TJP1	SMARCA5
RGP1	SMARCA5
CCNY	SMARCA5
NUP88	SMARCA5
PDHX	SMARCA5
UHRF1BP1L	SMARCA5
LDHB	SMARCA5
TDP2	SMARCA5
RWDD1	SMARCA5
FAM172A	SMARCA5
ACTR8	SMARCA5
PDCD10	SMARCA5
FXR1	SMARCA5
BBX	SMARCA5
ACTR3	SMARCA5
CCT4	SMARCA5
CEP104	SMARCA5
FAM20B	SMARCA5
TMEM59	SMARCA5
GNPAT	SMARCA5
CCNI	SMARCA5
CPSF3	SMARCA5
RAD23B	SMARCA5
FBXW2	SMARCA5
YPEL5	SMARCA5
GNA13	SMARCA5
TCP1	SMARCA5
KIAA1191	SMARCA5
VAPB	SMARCA5
STAMBP	SMARCA5
GLO1	SMARCA5
PSMF1	SMARCA5
TMX4	SMARCA5
AAR2	SMARCA5
CAP1	SMARCA5
UTP3	SMARCA5
DSTYK	SMARCA5
FAM104A	SMARCA5
MKRN1	SMARCA5
SPIRE1	SMARCA5
CCT7	SMARCA5
MRPL44	SMARCA5
TGFBRAP1	SMARCA5
SCRN1	SMARCA5
ZDHHC4	SMARCA5
EPRS	SMARCA5
DENND4C	SMARCA5
YAP1	SMARCA5
ACTR2	SMARCA5
ASCC1	SMARCA5
RAP1GDS1	SMARCA5
RNF185	SMARCA5
ETFA	SMARCA5
NCOR1	SMARCA5
DYM	SMARCA5
SDHC	SMARCA5
C1orf43	SMARCA5
CNIH4	SMARCA5
GOLGA4	SMARCA5
RABL3	SMARCA5
YIPF5	SMARCA5
RNF145	SMARCA5
MMUT	SMARCA5
POLE3	SMARCA5
UBE3B	SMARCA5
PTPRK	SMARCA5
GGPS1	SMARCA5
MED21	SMARCA5
EHD2	RASSF3
FOXN3	RASSF3
METTL24	RASSF3
ISOC1	RASSF3
EML1	RASSF3
NEO1	RASSF3
PTPN21	RASSF3
PPP2R3A	RASSF3
FAT1	RASSF3
ITPK1	RASSF3
KATNAL1	RASSF3
MPDZ	RASSF3
CCSER2	RASSF3
HINT3	RASSF3
NNT	RASSF3
FN1	RASSF3
PARD3B	RASSF3
MFN2	RASSF3
SLC25A23	RASSF3
HSPA2	RASSF3
CHN1	RASSF3
SH3BGRL	RASSF3
CHRM3	RASSF3
OSBPL1A	RASSF3
PDGFC	RASSF3
TMEM47	RASSF3
DOCK11	RASSF3
DIP2C	RASSF3
TLCD4	RASSF3
PTPN14	RASSF3
CCDC50	RASSF3
VTA1	HNRNPU
EEF1AKNMT	HNRNPU
ELOA	HNRNPU
RTF2	HNRNPU
PHF20	HNRNPU
RABEP1	HNRNPU
NSMAF	HNRNPU
RFC1	HNRNPU
TPR	HNRNPU
VPS13D	HNRNPU
CLPTM1L	HNRNPU
FAM114A2	HNRNPU
GDI2	HNRNPU
ATG5	HNRNPU
PITHD1	HNRNPU
MRPS35	HNRNPU
GOLGA5	HNRNPU
ARFGEF1	HNRNPU
GPKOW	HNRNPU
EXOC5	HNRNPU
TCOF1	HNRNPU
SEL1L	HNRNPU
FBXW11	HNRNPU
CLASP1	HNRNPU
ACTR6	HNRNPU
FRYL	HNRNPU
MKRN2	HNRNPU
UBE2A	HNRNPU
PIK3C3	HNRNPU
PCM1	HNRNPU
STARD7	HNRNPU
PREP	HNRNPU
ATG16L1	HNRNPU
NFX1	HNRNPU
TMED2	HNRNPU
MTMR2	HNRNPU
PIGS	HNRNPU
BRAP	HNRNPU
HECTD1	HNRNPU
TINF2	HNRNPU
UPRT	HNRNPU
CDC23	HNRNPU
SH3GLB1	HNRNPU
SNAP29	HNRNPU
CRKL	HNRNPU
TFIP11	HNRNPU
RTCB	HNRNPU
MIEF1	HNRNPU
EIF3D	HNRNPU
ST13	HNRNPU
EP300	HNRNPU
PHF5A	HNRNPU
EIF5	HNRNPU
CHD8	HNRNPU
CSTF1	HNRNPU
PRPF6	HNRNPU
LONP2	HNRNPU
TJP1	HNRNPU
MTMR9	HNRNPU
CLPTM1	HNRNPU
FAM32A	HNRNPU
POP4	HNRNPU
URI1	HNRNPU
EIF4H	HNRNPU
RGP1	HNRNPU
CCNY	HNRNPU
TRIM37	HNRNPU
DHX40	HNRNPU
GOSR1	HNRNPU
SLAIN2	HNRNPU
OSBP	HNRNPU
UBE4A	HNRNPU
GTF2H1	HNRNPU
RAB35	HNRNPU
TDP2	HNRNPU
RWDD1	HNRNPU
FAM120B	HNRNPU
MRPS27	HNRNPU
CERT1	HNRNPU
DROSHA	HNRNPU
RAD50	HNRNPU
ACTR8	HNRNPU
PDCD10	HNRNPU
PRKAR2A	HNRNPU
UMPS	HNRNPU
MOB1A	HNRNPU
HDLBP	HNRNPU
BIRC6	HNRNPU
GTF3C3	HNRNPU
CPSF3	HNRNPU
FBXW2	HNRNPU
PCMT1	HNRNPU
SNX19	HNRNPU
PAIP2	HNRNPU
KDM3B	HNRNPU
COIL	HNRNPU
FYTTD1	HNRNPU
DCAF10	HNRNPU
VPS26A	HNRNPU
STAMBP	HNRNPU
USP9X	HNRNPU
GLO1	HNRNPU
EMC3	HNRNPU
TM9SF2	HNRNPU
FAM193A	HNRNPU
GTF3C4	HNRNPU
PSMF1	HNRNPU
PSMB2	HNRNPU
TRMT5	HNRNPU
NUP214	HNRNPU
SLC35E1	HNRNPU
METTL16	HNRNPU
ZNF317	HNRNPU
UBA1	HNRNPU
AAR2	HNRNPU
WDR44	HNRNPU
GRSF1	HNRNPU
UTP3	HNRNPU
AP3B1	HNRNPU
DSTYK	HNRNPU
FAM104A	HNRNPU
IPO8	HNRNPU
NARS1	HNRNPU
FBXO21	HNRNPU
MRPL44	HNRNPU
CAB39	HNRNPU
TEX2	HNRNPU
KAT7	HNRNPU
RPS6KC1	HNRNPU
UGGT1	HNRNPU
C9orf78	HNRNPU
TOR1A	HNRNPU
RTF1	HNRNPU
ASNSD1	HNRNPU
USP8	HNRNPU
COPS4	HNRNPU
RAP1GDS1	HNRNPU
USO1	HNRNPU
TMBIM6	HNRNPU
CUL4A	HNRNPU
FTO	HNRNPU
SS18	HNRNPU
TMCO1	HNRNPU
COP1	HNRNPU
SDHC	HNRNPU
C1orf43	HNRNPU
SRP9	HNRNPU
FBXO28	HNRNPU
CNIH4	HNRNPU
ASXL2	HNRNPU
EAF1	HNRNPU
GOLGA4	HNRNPU
OSBPL11	HNRNPU
METTL14	HNRNPU
YIPF5	HNRNPU
FBXO38	HNRNPU
ZMAT2	HNRNPU
TMEM181	HNRNPU
PURB	HNRNPU
TLK2	HNRNPU
MCPH1	HNRNPU
GOLGA7	HNRNPU
EIF3H	HNRNPU
BTBD10	HNRNPU
EI24	HNRNPU
NKAPD1	HNRNPU
UEVLD	HNRNPU
UBE3B	HNRNPU
VTI1A	HNRNPU
FAM168B	HNRNPU
MED21	HNRNPU
CDYL	HNRNPU
HCCS	RANBP2
MYCBP2	RANBP2
CSDE1	RANBP2
UBE3C	RANBP2
RNF10	RANBP2
RFC1	RANBP2
BOD1L1	RANBP2
DCUN1D1	RANBP2
VPS13D	RANBP2
FAM120A	RANBP2
ARID1B	RANBP2
PIK3CB	RANBP2
WNK1	RANBP2
TNPO3	RANBP2
DDX20	RANBP2
KIF2A	RANBP2
SEL1L	RANBP2
SMC1A	RANBP2
NFATC3	RANBP2
