A	B
NDUFB11	RILP
MSRB2	RILP
PPM1J	RILP
ANKRD9	RILP
SH3RF2	RILP
PLPP7	RILP
S100A1	RILP
PPP1R16A	RILP
COX7A1	RILP
TMEM143	RILP
UQCRQ	RILP
FMC1	RILP
C9orf24	RILP
WNK2	RILP
CKB	RILP
LDHD	RILP
ENDOG	RILP
PPP2R3B	RILP
PLIN4	RILP
MFSD3	RILP
GPT	RILP
FBXL8	WDR81
PTBP1	C19orf48
PI4K2B	C19orf48
PDIA5	C19orf48
ACTB	C19orf48
RPL3	C19orf48
ARFGAP1	C19orf48
C20orf27	C19orf48
RAB34	C19orf48
TMCO6	C19orf48
AMPD2	C19orf48
P3H1	C19orf48
EBPL	C19orf48
RRBP1	C19orf48
CHTF18	C19orf48
THOC6	C19orf48
H3-3B	C19orf48
FKBP11	C19orf48
IL18BP	C19orf48
CERS5	C19orf48
PML	C19orf48
ARHGDIA	C19orf48
SH3GL1	C19orf48
EFHD2	C19orf48
FUOM	C19orf48
EML3	C19orf48
B3GAT3	C19orf48
ADPGK	C19orf48
ATAD3B	C19orf48
ZNF513	C19orf48
SHISA5	C19orf48
NSMF	C19orf48
TRMT61A	C19orf48
CASP10	ZNF83
OSBPL7	ZNF83
MTMR11	ZNF83
FAS	ZNF83
AGPAT4	ZNF83
BTN3A1	ZNF83
TIMP2	ZNF83
PARP12	ZNF83
CYBRD1	ZNF83
LPCAT2	ZNF83
EBF4	ZNF83
CHRD	ZNF83
NLRP1	ZNF83
MZF1	ZNF83
LRP5L	ZNF83
HDAC10	ZNF83
PAPLN	ZNF83
EFS	ZNF83
NFATC4	ZNF83
PABPC1L	ZNF83
GDPD3	ZNF83
GSDMD	ZNF83
NUMBL	ZNF83
CAPS	ZNF83
CLDN15	ZNF83
NPDC1	ZNF83
EBF3	ZNF83
DHX58	ZNF83
BST1	ZNF83
CEP164	ZNF83
CEP126	ZNF83
BTN3A3	ZNF83
TBX18	ZNF83
PLSCR4	ZNF83
PLAGL1	ZNF83
CNRIP1	ZNF83
ARAP3	ZNF83
TSHZ3	ZNF83
ODF2L	ZNF83
BICC1	ZNF83
BTN2A2	ZNF83
BMP4	ZNF83
RHOJ	ZNF83
SMO	ZNF83
ADCY4	ZNF83
DOCK6	ZNF83
SPATA6	ZNF83
TRIM22	ZNF83
PCED1A	ZNF83
MUTYH	ZNF83
DZIP1	ZNF83
CYP27A1	ZNF83
VILL	ZNF83
HLX	ZNF83
CASP1	ZNF83
STAMBPL1	ZNF83
CLSTN3	ZNF83
LPAR6	ZNF83
CMTM3	ZNF83
KSR1	ZNF83
TMEM91	ZNF83
PGGHG	ZNF83
CTSK	ZNF83
BOC	ZNF83
TMEM44	ZNF83
TCF7L1	ZNF83
ZNF117	ZNF83
CARHSP1	ZNF83
ROBO3	ZNF83
TTC39B	ZNF83
MOV10	ZNF83
MMP16	ZNF83
NBL1	ZNF83
CAMK2N1	ZNF83
GBP2	ZNF83
CCNL1	ZNF83
EBF1	ZNF83
SHROOM1	ZNF83
CATSPER2	ZNF83
ANKDD1A	ZNF83
EPN3	RCOR2
C11orf21	RCOR2
MLPH	RCOR2
FAM78A	RCOR2
TRIM45	RCOR2
ADAMTS7	RCOR2
RNF207	RCOR2
SLC45A3	RCOR2
SGSM1	RCOR2
PLEKHA8	ZNF558
DDX55	ZNF558
KATNBL1	ZNF558
LYST	ZNF558
NUDT5	ZNF558
PDK2	NDUFV1
PNPLA4	NDUFV1
GATB	NDUFV1
HAGH	NDUFV1
NDUFB4	NDUFV1
ACADVL	NDUFV1
ACAT1	NDUFV1
SLC25A3	NDUFV1
AAMDC	NDUFV1
PEBP1	NDUFV1
ACO2	NDUFV1
GPI	NDUFV1
AK1	NDUFV1
PHYH	NDUFV1
PPIF	NDUFV1
ALDH2	NDUFV1
LDHB	NDUFV1
MAPKAPK3	NDUFV1
NDUFB3	NDUFV1
NDUFA8	NDUFV1
ACOT2	NDUFV1
GOT1	NDUFV1
ATPAF1	NDUFV1
GOT2	NDUFV1
NDUFA1	NDUFV1
COX7C	NDUFV1
SNRPN	NDUFV1
RTN4IP1	NDUFV1
COX7B	NDUFV1
CLUH	NDUFV1
COX17	NDUFV1
HADH	NDUFV1
ALDOA	NDUFV1
TIMM8B	NDUFV1
QDPR	NDUFV1
PFKM	NDUFV1
ATP5PF	NDUFV1
DBI	NDUFV1
UQCRB	NDUFV1
NDUFV3	NDUFV1
NLRX1	NDUFV1
ACAA2	NDUFV1
MIIP	CDK2AP2
HHATL	NUDT8
TESC	NUDT8
CRYM	NUDT8
QPRT	NUDT8
CKM	NUDT8
HPN	NUDT8
PTGDS	NUDT8
GAMT	NUDT8
MACROD1	NUDT8
FITM1	NUDT8
ASB10	NUDT8
TM7SF2	NUDT8
ANKRD9	NUDT8
SH3RF2	NUDT8
COX6A2	NUDT8
FNDC5	NUDT8
S100A1	NUDT8
MYL3	NUDT8
COX7A1	NUDT8
C9orf24	NUDT8
PPP2R3B	NUDT8
GPT	NUDT8
RILP	NUDT8
PDK2	PRDX2
ALAS1	PRDX2
RRAGD	PRDX2
MPC1	PRDX2
ACADVL	PRDX2
ACAT1	PRDX2
SPAG7	PRDX2
MLYCD	PRDX2
ILVBL	PRDX2
AK1	PRDX2
PHYH	PRDX2
PPIF	PRDX2
ALDH2	PRDX2
LDHB	PRDX2
NNT	PRDX2
MAPKAPK3	PRDX2
MTFR1L	PRDX2
HSDL2	PRDX2
ACOT2	PRDX2
ACADS	PRDX2
CLYBL	PRDX2
SNRPN	PRDX2
IVD	PRDX2
RTN4IP1	PRDX2
NDUFA10	PRDX2
SLC6A8	PRDX2
CKMT2	PRDX2
CLUH	PRDX2
COQ3	PRDX2
DGLUCY	PRDX2
FHOD3	PRDX2
ISCU	PRDX2
BZW2	PRDX2
HADHB	PRDX2
TACC2	PRDX2
HADH	PRDX2
TPM1	PRDX2
SIRT3	PRDX2
MGST3	PRDX2
SMYD2	PRDX2
ITGB1BP2	PRDX2
PTGES2	PRDX2
SLC25A4	PRDX2
PFKM	PRDX2
DBI	PRDX2
ACAA2	PRDX2
LPAR2	CD300A
FCN1	CD300A
PFKFB4	CD300A
TGFBI	CD300A
MAPK13	CD300A
RASGRP2	HID1
CAPS	HID1
EBF3	HID1
ABTB1	HID1
KIF17	HID1
PLCG1	HID1
DOCK6	HID1
HSPA12B	HID1
THSD1	HID1
FXYD6	HID1
DENND2A	HID1
PNPLA4	ATP5PD
RRAGD	ATP5PD
HAGH	ATP5PD
AAMDC	ATP5PD
ALDH2	ATP5PD
ACOT13	ATP5PD
CLYBL	ATP5PD
SNRPN	ATP5PD
NDUFA10	ATP5PD
COQ3	ATP5PD
ISCU	ATP5PD
C11orf1	ATP5PD
QDPR	ATP5PD
NDUFV1	ATP5PD
SLC9A3R2	TMEM88
TIE1	TMEM88
MGLL	TMEM88
ITM2A	TMEM88
SH2D3C	TMEM88
RGCC	TMEM88
IL27RA	TMEM88
KIF17	TMEM88
MYCT1	TMEM88
TCF15	TMEM88
RAMP2	TMEM88
ITPKB	TMEM88
FABP5	TMEM88
DIPK1B	TMEM88
JCAD	TMEM88
IFI27	TMEM88
CYYR1	TMEM88
PPM1M	TMC8
LASP1	GHDC
PLXND1	GHDC
ARHGAP33	GHDC
OSBPL5	GHDC
CROCC	GHDC
OGFR	GHDC
IP6K2	GHDC
RASGRP2	GHDC
ARHGEF1	GHDC
SLC8B1	GHDC
ARHGAP4	GHDC
NAT14	GHDC
NLRP1	GHDC
MAST3	GHDC
MZF1	GHDC
TBC1D10A	GHDC
HDAC10	GHDC
NFATC4	GHDC
CDC25B	GHDC
ACD	GHDC
GSDMD	GHDC
LYL1	GHDC
SYDE1	GHDC
LIG1	GHDC
CLIP2	GHDC
SFXN3	GHDC
UNC93B1	GHDC
CEP164	GHDC
TCIRG1	GHDC
ARHGDIB	GHDC
TMCO6	GHDC
KCNC4	GHDC
PDLIM2	GHDC
PLCG1	GHDC
DOK4	GHDC
XRCC3	GHDC
IDUA	GHDC
CHTF18	GHDC
DDB2	GHDC
MICAL1	GHDC
VILL	GHDC
NRM	GHDC
CPNE2	GHDC
TMEM91	GHDC
ADAMTS10	GHDC
SLC27A3	GHDC
TMEM44	GHDC
DGKQ	GHDC
FAM193B	GHDC
GBGT1	GHDC
TNKS1BP1	GHDC
PLCB3	GHDC
TCF7L1	GHDC
MARVELD1	GHDC
MOV10	GHDC
PRR14	GHDC
NECAP2	GHDC
TNFRSF14	GHDC
ZDHHC1	GHDC
TOR2A	GHDC
RUSC1	GHDC
FAM111A	GHDC
TBC1D2B	GHDC
TEPSIN	GHDC
VKORC1	GHDC
CACNB3	GHDC
RAB4B	GHDC
FUZ	FAM234A
VPS9D1	FAM234A
TAZ	FAM234A
METRN	FAM234A
ELOB	FAM234A
WDR34	FAM234A
PPP1R12C	FAM234A
CHCHD5	FAM234A
UQCC2	FAM234A
NR2F6	FAM234A
FASTK	FAM234A
COQ4	FAM234A
MVP	ZNF598
TFE3	ZNF598
TCF3	ZNF598
MYDGF	ZNF598
ARHGEF1	ZNF598
TRIP6	ZNF598
DTX2	ZNF598
ABL1	ZNF598
MYO9B	ZNF598
FBXL19	ZNF598
TRADD	ZNF598
SYDE1	ZNF598
IMPDH1	ZNF598
SEC61B	ZNF598
LZTS2	ZNF598
RPL28	ZNF598
RAB5C	ZNF598
PPP1R9B	ZNF598
AUP1	ZNF598
AMPD2	ZNF598
MAD2L2	ZNF598
P3H1	ZNF598
VASP	ZNF598
RRBP1	ZNF598
STAT5A	ZNF598
SLC10A3	ZNF598
ATF4	ZNF598
NECTIN2	ZNF598
COLGALT1	ZNF598
LSM7	ZNF598
MGAT1	ZNF598
THOC6	ZNF598
NPHP4	ZNF598
STARD3	ZNF598
RARA	ZNF598
NXT1	ZNF598
PHC2	ZNF598
NIBAN2	ZNF598
TLE3	ZNF598
PML	ZNF598
ARMC5	ZNF598
EFHD2	ZNF598
B3GAT3	ZNF598
PRR14	ZNF598
ZYX	ZNF598
SHC1	ZNF598
STX5	ZNF598
POLR2H	ZNF598
MAPK7	ZNF598
CTDP1	E4F1
RPL18	E4F1
TRIP6	E4F1
FKBP8	E4F1
LZTS2	E4F1
PEX16	E4F1
TMEM39B	E4F1
SLC66A2	E4F1
ENKD1	E4F1
NPHP4	E4F1
GUK1	E4F1
UBALD1	E4F1
UBXN11	E4F1
TAF10	E4F1
MVD	E4F1
ROGDI	ECI1
AAMDC	ECI1
GCAT	ECI1
SYNGR1	ECI1
SNTA1	ECI1
PPP1R13L	ECI1
AK1	ECI1
SGCA	ECI1
SLC12A7	ECI1
CDK18	ECI1
WDR34	ECI1
SLIRP	ECI1
NECAB3	ECI1
ATP5IF1	ECI1
UQCC2	ECI1
COX17	ECI1
FAHD2B	ECI1
TIMM8B	ECI1
ANKRD9	ECI1
UQCRB	ECI1
FAM207A	ECI1
COX7A1	ECI1
HDAC11	ECI1
PACSIN3	ECI1
CKB	ECI1
ENDOG	ECI1
PPP2R3B	ECI1
GPT	ECI1
SEC61A1	VPS37C
FTSJ1	VPS37C
PES1	VPS37C
ASCC2	VPS37C
HM13	VPS37C
SLC35A2	VPS37C
GRWD1	VPS37C
TESK1	VPS37C
ZPR1	VPS37C
SLC39A1	VPS37C
PPP4C	VPS37C
TMEM98	RAB3IL1
TYMP	RAB3IL1
FAS	RAB3IL1
OGFR	RAB3IL1
RASSF1	RAB3IL1
IFI35	RAB3IL1
CRMP1	RAB3IL1
ALPK1	RAB3IL1
TRAF4	RAB3IL1
NFKB2	RAB3IL1
IL4R	RAB3IL1
SMOX	RAB3IL1
EBF4	RAB3IL1
SLC8B1	RAB3IL1
PLEKHG2	RAB3IL1
CD200	RAB3IL1
ITPR3	RAB3IL1
LRP5L	RAB3IL1
SH3BP1	RAB3IL1
APOL1	RAB3IL1
HDAC10	RAB3IL1
EFS	RAB3IL1
CD40	RAB3IL1
RNF24	RAB3IL1
ELF4	RAB3IL1
NDRG1	RAB3IL1
PRKD2	RAB3IL1
MEIS3	RAB3IL1
RASIP1	RAB3IL1
ERF	RAB3IL1
CLDN15	RAB3IL1
CLIP2	RAB3IL1
AKNA	RAB3IL1
GLIS3	RAB3IL1
NPDC1	RAB3IL1
MDK	RAB3IL1
TCIRG1	RAB3IL1
CLEC2B	RAB3IL1
DBN1	RAB3IL1
PLSCR4	RAB3IL1
TNFRSF10B	RAB3IL1
PLAU	RAB3IL1
PTGIS	RAB3IL1
BMP4	RAB3IL1
XRCC3	RAB3IL1
IDUA	RAB3IL1
CDC42EP1	RAB3IL1
DOCK6	RAB3IL1
SERPINF1	RAB3IL1
PCED1A	RAB3IL1
DZIP1	RAB3IL1
TMEM243	RAB3IL1
LMO2	RAB3IL1
CYP27A1	RAB3IL1
DRAM1	RAB3IL1
VILL	RAB3IL1
LIMD2	RAB3IL1
HLX	RAB3IL1
IL33	RAB3IL1
CASP1	RAB3IL1
C1RL	RAB3IL1
CLSTN3	RAB3IL1
N4BP2L1	RAB3IL1
TLNRD1	RAB3IL1
CDR2	RAB3IL1
NLRC5	RAB3IL1
KSR1	RAB3IL1
PGGHG	RAB3IL1
EVA1B	RAB3IL1
ECM1	RAB3IL1
BOC	RAB3IL1
FAM193B	RAB3IL1
TPBG	RAB3IL1
PTGES	RAB3IL1
PAXX	RAB3IL1
NOTCH1	RAB3IL1
RGS10	RAB3IL1
TNKS1BP1	RAB3IL1
CAPN5	RAB3IL1
EML3	RAB3IL1
ESAM	RAB3IL1
CDC42EP2	RAB3IL1
CARHSP1	RAB3IL1
CMTM7	RAB3IL1
KCTD15	RAB3IL1
ROBO3	RAB3IL1
TTC39B	RAB3IL1
MOV10	RAB3IL1
UBE2L6	RAB3IL1
NECAP2	RAB3IL1
TNFRSF14	RAB3IL1
TAGLN2	RAB3IL1
NBL1	RAB3IL1
ICOSLG	RAB3IL1
ZNF385A	RAB3IL1
FMNL3	RAB3IL1
CAMK2N1	RAB3IL1
GBP2	RAB3IL1
SHISA5	RAB3IL1
SHROOM1	RAB3IL1
DCHS1	RAB3IL1
ANKDD1A	RAB3IL1
NAB2	RAB3IL1
SMAD3	RAB3IL1
TLCD3A	RAB3IL1
ZNF83	RAB3IL1
BCAT1	BEST1
STXBP2	BEST1
APBB1IP	BEST1
FTL	BEST1
TBC1D2	BEST1
PYGL	BEST1
PCK2	BEST1
FERMT3	BEST1
MVP	SLC3A2
METTL1	SLC3A2
MTHFD2	SLC3A2
TNFRSF1A	SLC3A2
ASNS	SLC3A2
ENO1	SLC3A2
MYDGF	SLC3A2
TBC1D2	SLC3A2
ACOT7	SLC3A2
DOT1L	SLC3A2
SLC1A5	SLC3A2
ELL	SLC3A2
CCDC86	SLC3A2
LTBR	SLC3A2
NOP2	SLC3A2
SDF2L1	SLC3A2
COL4A2	SLC3A2
NIBAN2	SLC3A2
ARHGDIA	SLC3A2
SH3GL1	SLC3A2
MANF	SLC3A2
PPRC1	SLC3A2
DHX37	SLC3A2
CMIP	SLC3A2
PDIA4	SLC3A2
ZYX	SLC3A2
G6PD	SLC3A2
SHC1	SLC3A2
ITGA5	SLC3A2
TRMT61A	SLC3A2
PPIB	SLC3A2
GATAD2A	SLC3A2
ZNF598	SLC3A2
NADK	SPINDOC
PTBP1	SPINDOC
TCF3	SPINDOC
SIRT6	SPINDOC
BAX	SPINDOC
DTX2	SPINDOC
ABL1	SPINDOC
JOSD1	SPINDOC
CAPN15	SPINDOC
CLASRP	SPINDOC
SF3A2	SPINDOC
CCDC9	SPINDOC
RPS19	SPINDOC
CLIP2	SPINDOC
GIT1	SPINDOC
PPP1R9B	SPINDOC
NAT9	SPINDOC
CHIC2	SPINDOC
MFSD10	SPINDOC
PHF1	SPINDOC
AUP1	SPINDOC
SLC66A2	SPINDOC
MBOAT7	SPINDOC
IRF3	SPINDOC
TICAM1	SPINDOC
LSM7	SPINDOC
THOC6	SPINDOC
STARD3	SPINDOC
NXT1	SPINDOC
DHX34	SPINDOC
TLE3	SPINDOC
ARMC5	SPINDOC
SH3GL1	SPINDOC
MOB3C	SPINDOC
GUK1	SPINDOC
B3GAT3	SPINDOC
PRR14	SPINDOC
MFSD12	SPINDOC
POLR2H	SPINDOC
TRMT61A	SPINDOC
C15orf39	SPINDOC
ZNF598	SPINDOC
CASP10	ATG16L2
BAIAP2L1	ATG16L2
CDK11A	ATG16L2
CLK1	ATG16L2
MTMR11	ATG16L2
VSIG2	ATG16L2
AGPAT4	ATG16L2
FLT4	ATG16L2
RASSF1	ATG16L2
SCARF1	ATG16L2
EBF4	ATG16L2
CHRD	ATG16L2
LRP5L	ATG16L2
EFS	ATG16L2
NFATC4	ATG16L2
CD40	ATG16L2
NOVA2	ATG16L2
PRKD2	ATG16L2
APBB3	ATG16L2
PLAGL1	ATG16L2
ARAP3	ATG16L2
TSHZ3	ATG16L2
BTN2A2	ATG16L2
XRCC3	ATG16L2
RHOJ	ATG16L2
FGD3	ATG16L2
ADCY4	ATG16L2
DOCK6	ATG16L2
SSBP4	ATG16L2
SHFL	ATG16L2
CYP27A1	ATG16L2
VILL	ATG16L2
HLX	ATG16L2
STAMBPL1	ATG16L2
N4BP2L1	ATG16L2
LPAR6	ATG16L2
CMTM3	ATG16L2
KSR1	ATG16L2
SLC27A3	ATG16L2
TMEM44	ATG16L2
GNRH1	ATG16L2
PAXX	ATG16L2
CARHSP1	ATG16L2
DGKE	ATG16L2
MAPK13	ATG16L2
GDPD5	ATG16L2
U2AF1	ATG16L2
SHROOM1	ATG16L2
CACNB3	ATG16L2
RAB3IL1	ATG16L2
RAD52	TRANK1
TRO	TRANK1
EFHC1	TRANK1
MAST3	TRANK1
MZF1	TRANK1
KLF8	TRANK1
CAPS	TRANK1
KAT2A	TRANK1
VWA5A	TRANK1
APBB3	TRANK1
KCNC4	TRANK1
RSRP1	TRANK1
LRP11	TRANK1
DOK4	TRANK1
SMO	TRANK1
SEMA4F	TRANK1
RNASEL	TRANK1
CSAD	TRANK1
ZFP14	TRANK1
GABPB2	TRANK1
RABL2A	TRANK1
ZNF117	TRANK1
FBXL2	TRANK1
ZNF577	TRANK1
CNPY4	TRANK1
COX6A1	RPSA
NCLN	RPSA
GMPPA	RPSA
SPPL2B	LTBP3
REX1BD	LTBP3
RHBDF1	LTBP3
ARSA	LTBP3
CST3	LTBP3
LMF1	LTBP3
METRN	LTBP3
ISYNA1	LTBP3
APBB3	LTBP3
ABHD14B	LTBP3
DOK4	LTBP3
SLC2A4RG	LTBP3
XRCC3	LTBP3
ABHD17A	LTBP3
METTL26	LTBP3
ANO1	LTBP3
KMT5C	LTBP3
BIN1	LTBP3
WTIP	LTBP3
GUK1	LTBP3
EPHX1	LTBP3
NAPRT	LTBP3
GSN	LTBP3
SH3GLB2	LTBP3
TMEM219	LTBP3
CFAP410	LTBP3
LENG8	LTBP3
OAS2	BATF2
UBE2L6	BATF2
CASP10	MAP4K2
ARHGAP33	MAP4K2
OSBPL7	MAP4K2
BAIAP3	MAP4K2
CCDC88C	MAP4K2
ADGRA2	MAP4K2
NR1H3	MAP4K2
AGPAT4	MAP4K2
SLC9A3R2	MAP4K2
TIE1	MAP4K2
IP6K2	MAP4K2
VASH1	MAP4K2
PTPN18	MAP4K2
LLGL2	MAP4K2
ATP2A3	MAP4K2
MGLL	MAP4K2
RAPGEF3	MAP4K2
EPB41L2	MAP4K2
NLRP1	MAP4K2
SH2D3C	MAP4K2
EFHC1	MAP4K2
PALM	MAP4K2
CARD10	MAP4K2
HDAC10	MAP4K2
EFS	MAP4K2
CCM2L	MAP4K2
KLF8	MAP4K2
NCALD	MAP4K2
CARD8	MAP4K2
ISYNA1	MAP4K2
MEOX2	MAP4K2
EBF3	MAP4K2
BTN3A3	MAP4K2
PCDH12	MAP4K2
KIF17	MAP4K2
PLAGL1	MAP4K2
MYCT1	MAP4K2
ARAP3	MAP4K2
TBX2	MAP4K2
EEPD1	MAP4K2
TRERF1	MAP4K2
DOK4	MAP4K2
FGD3	MAP4K2
GNG11	MAP4K2
SMO	MAP4K2
DOCK6	MAP4K2
USHBP1	MAP4K2
ZBTB46	MAP4K2
RAMP2	MAP4K2
HSPA12B	MAP4K2
MICAL1	MAP4K2
CYP27A1	MAP4K2
VILL	MAP4K2
THSD1	MAP4K2
FXYD6	MAP4K2
GLCE	MAP4K2
MAP3K12	MAP4K2
CPNE2	MAP4K2
TMEM91	MAP4K2
ADAMTS10	MAP4K2
SLC27A3	MAP4K2
ITPKB	MAP4K2
EPHX1	MAP4K2
SOX13	MAP4K2
TMEM44	MAP4K2
FAM193B	MAP4K2
DENND2A	MAP4K2
TCF7L1	MAP4K2
DGKE	MAP4K2
SLFN13	MAP4K2
PTPRN2	MAP4K2
MOV10	MAP4K2
CABP1	MAP4K2
TNFRSF14	MAP4K2
STARD9	MAP4K2
CYGB	MAP4K2
RFTN2	MAP4K2
ARHGAP25	MAP4K2
CCDC191	MAP4K2
SHROOM1	MAP4K2
FABP5	MAP4K2
FAM111A	MAP4K2
CACNB3	MAP4K2
HID1	MAP4K2
GHDC	MAP4K2
ATG16L2	MAP4K2
VAMP8	CCDC88B
MFSD13A	CCDC88B
VIM	SCARA3
EPHA3	SCARA3
FAM107B	SCARA3
EVC	SCARA3
FSCN1	SCARA3
TRAF5	SCARA3
ZNF423	SCARA3
OGN	SCARA3
ECM2	SCARA3
BST1	SCARA3
SMOC2	SCARA3
TBX18	SCARA3
TGFBI	SCARA3
CRISPLD1	SCARA3
TSHZ3	SCARA3
GLIPR2	SCARA3
BICC1	SCARA3
NRK	SCARA3
ARHGAP22	SCARA3
LSP1	SCARA3
SH3BGRL	SCARA3
AOC3	SCARA3
CABLES1	SCARA3
DZIP1	SCARA3
NT5E	SCARA3
SYTL2	SCARA3
PDE5A	SCARA3
AMIGO2	SCARA3
LUM	SCARA3
CTSK	SCARA3
COL8A1	SCARA3
CAPN5	SCARA3
CCDC3	SCARA3
MMP16	SCARA3
ZNF618	SCARA3
MXRA8	SCARA3
HAAO	SCARA3
SPATA18	SCARA3
FBLN2	SCARA3
CERCAM	SCARA3
PID1	SCARA5
PTBP1	ANKS3
HDAC7	ANKS3
ACAP1	ANKS3
GSDMB	ANKS3
SCARF1	ANKS3
TULP3	ANKS3
EBF4	ANKS3
SLC8B1	ANKS3
CHRD	ANKS3
NFATC4	ANKS3
PABPC1L	ANKS3
CAPN15	ANKS3
NUMBL	ANKS3
RPS19	ANKS3
CLDN15	ANKS3
CLIP2	ANKS3
LZTS2	ANKS3
RPL28	ANKS3
RAB34	ANKS3
TMCO6	ANKS3
CNRIP1	ANKS3
SORBS3	ANKS3
TMEM39B	ANKS3
SLC66A2	ANKS3
PGLS	ANKS3
TTLL4	ANKS3
BIN1	ANKS3
RPL35	ANKS3
CALHM2	ANKS3
MAP3K12	ANKS3
LMBR1L	ANKS3
KSR1	ANKS3
PGGHG	ANKS3
COL6A1	ANKS3
TNKS1BP1	ANKS3
EML3	ANKS3
TMEM219	ANKS3
TCF7L1	ANKS3
LPCAT1	ANKS3
SLC25A28	ANKS3
NECAP2	ANKS3
ZDHHC1	ANKS3
VAV2	ANKS3
TOR2A	ANKS3
PPP1R35	ANKS3
ALDH16A1	ANKS3
SHISA5	ANKS3
PPM1M	ANKS3
NSMF	ANKS3
NAB2	ANKS3
ENGASE	ANKS3
RPL13	ANKS3
C19orf48	ANKS3
GHDC	ANKS3
RAB3IL1	ANKS3
ATG16L2	ANKS3
C3orf18	NUDT16L1
NDUFB2	NUDT16L1
SYNGR1	NUDT16L1
AK1	NUDT16L1
MAPKAPK3	NUDT16L1
ACADS	NUDT16L1
OBSL1	NUDT16L1
KLHDC3	NUDT16L1
NDUFA1	NUDT16L1
NECAB3	NUDT16L1
COX4I1	NUDT16L1
NDUFA2	NUDT16L1
DGLUCY	NUDT16L1
NOL3	NUDT16L1
NDUFS6	NUDT16L1
HIGD2A	NUDT16L1
MSRB2	NUDT16L1
ALDH4A1	NUDT16L1
PLPP7	NUDT16L1
SNRNP25	NUDT16L1
UQCRQ	NUDT16L1
ENDOG	NUDT16L1
HHATL	KCNJ4
ANK1	KCNJ4
MYOM2	KCNJ4
USP2	KCNJ4
EPN3	KCNJ4
CAMK2B	KCNJ4
CAMK2A	KCNJ4
TMEM38A	KCNJ4
MYH7	KCNJ4
ASB2	KCNJ4
EEF1A2	KCNJ4
SNTA1	KCNJ4
SYNDIG1	KCNJ4
ST8SIA5	KCNJ4
SGCG	KCNJ4
CRYM	KCNJ4
CKM	KCNJ4
ATP1A3	KCNJ4
ENO3	KCNJ4
MYL2	KCNJ4
IRX4	KCNJ4
TNNC1	KCNJ4
TNNT2	KCNJ4
ESRRB	KCNJ4
FABP3	KCNJ4
LDB3	KCNJ4
CSRP3	KCNJ4
TNNI3	KCNJ4
DUSP26	KCNJ4
MYBPC3	KCNJ4
CYP2J2	KCNJ4
TRIM54	KCNJ4
FITM1	KCNJ4
RPL3L	KCNJ4
GRIP2	KCNJ4
CRIP3	KCNJ4
ASB10	KCNJ4
JPH2	KCNJ4
DPYSL4	KCNJ4
OBSCN	KCNJ4
SH3RF2	KCNJ4
S100A1	KCNJ4
MYL3	KCNJ4
COX7A1	KCNJ4
WNK2	KCNJ4
SYNPO2L	KCNJ4
PGS1	SETD5
NDEL1	SETD5
PTBP1	VASN
TMSB10	VASN
CYBA	VASN
ACTB	VASN
TRAF4	VASN
MCAM	VASN
PLEKHG2	VASN
ELF4	VASN
CAPN15	VASN
NUMBL	VASN
SLC1A5	VASN
PLPPR2	VASN
RAB34	VASN
DBN1	VASN
RAB32	VASN
KLF16	VASN
SSBP4	VASN
RARA	VASN
NXT1	VASN
EMP1	VASN
ANXA1	VASN
LRRC32	VASN
EMILIN1	VASN
TLNRD1	VASN
TGFB1I1	VASN
CDR2	VASN
SH3GL1	VASN
IFITM3	VASN
EMP3	VASN
EPHA2	VASN
EFHD2	VASN
SH3BGRL3	VASN
EVA1B	VASN
ECM1	VASN
PPP1R18	VASN
NFKBIE	VASN
TPBG	VASN
CDC42EP2	VASN
BTG3	VASN
TAGLN2	VASN
SPATA2L	VASN
PTMS	VASN
PTGIR	VASN
SLC2A6	VASN
ORAI2	VASN
ZNF385A	VASN
HEYL	VASN
MICALL2	VASN
NSMF	VASN
GPR176	VASN
NAB2	VASN
TPM4	VASN
TLCD3A	VASN
RAB3IL1	VASN
MAP4K5	UBTD2
NR3C1	UBTD2
PHPT1	SMIM4
ROGDI	SMIM4
AAMDC	SMIM4
NDUFB2	SMIM4
ECH1	SMIM4
PPP1R13L	SMIM4
AK1	SMIM4
NDUFS7	SMIM4
ACADS	SMIM4
ALKBH7	SMIM4
PRDX5	SMIM4
ATP5IF1	SMIM4
COX7B	SMIM4
MACROD1	SMIM4
UQCC2	SMIM4
NDUFB11	SMIM4
NDUFB9	SMIM4
MSRB2	SMIM4
TIMM8B	SMIM4
UQCRB	SMIM4
ATP5MC1	SMIM4
NDUFV3	SMIM4
TMEM143	SMIM4
SNRNP25	SMIM4
UQCRQ	SMIM4
NDUFB8	SMIM4
ENDOG	SMIM4
MFSD3	SMIM4
GPT	SMIM4
MCCC1	PDHB
IDH3B	PDHB
ASAH1	PDHB
HIBADH	PDHB
PHYH	PDHB
SIAE	PDHB
EPM2A	PDHB
ACADM	PDHB
HSDL2	PDHB
MRS2	PDHB
BZW2	PDHB
DCAF6	PDHB
UBR3	PDHB
AUH	PDHB
QDPR	PDHB
AK4	PDHB
MOAP1	PDHB
AFTPH	PXK
LATS1	PXK
DDX55	KCTD6
SRSF6	KCTD6
E2F5	KCTD6
ZNF202	KCTD6
CYP46A1	ACOX2
CBX7	ACOX2
ACAD10	ACOX2
SLC29A1	ACOX2
LRRC39	ACOX2
ZNF780B	ACOX2
SLC27A1	ACOX2
NUDT7	ACOX2
