name1	name2
RRM2B	PLA2G6
RRM2B	SURF1
RRM2B	NDUFA9
RRM2B	NDUFA10
RRM2B	NDUFAF2
RRM2B	NDUFAF6
RRM2B	NDUFS3
RRM2B	NDUFS4
RRM2B	FOXRED1
RRM2B	NDUFS7
RRM2B	NDUFA2
RRM2B	NDUFS8
RRM2B	NDUFA12
RRM2B	KIF1C
RRM2B	NUBPL
RRM2B	NDUFB3
RRM2B	NDUFB9
RRM2B	NDUFS1
RRM2B	NDUFS2
RRM2B	NDUFV1
RRM2B	NDUFS6
RRM2B	NDUFA1
RRM2B	NDUFAF4
RRM2B	TMEM126B
RRM2B	NDUFV2
RRM2B	NDUFA11
RRM2B	NDUFAF3
RRM2B	NDUFAF5
RRM2B	NDUFAF1
RRM2B	PNPLA8
RRM2B	MTPAP
RRM2B	ATP8
RRM2B	PDP1
SHOC2	RNF135
SHOC2	SOS2
SHOC2	RAF1
SHOC2	DVL1
SHOC2	TRPS1
SHOC2	CRBN
SHOC2	ACTB
SHOC2	KIF7
SHOC2	NF1
SHOC2	NOTCH2
SHOC2	SPECC1L
SHOC2	CBL
SHOC2	CCDC22
SHOC2	FLI1
SHOC2	FGD1
SHOC2	PTPN11
SHOC2	ROR2
SHOC2	SIN3A
SHOC2	ATP6V0A2
SHOC2	GPC4
SHOC2	GPC3
SHOC2	TBL2
SHOC2	LIMK1
SHOC2	GTF2IRD1
SHOC2	CLIP2
SHOC2	BAZ1B
SHOC2	GTF2I
SHOC2	RFC2
SHOC2	RAB3GAP2
SHOC2	MAP2K1
SHOC2	SMC3
SHOC2	IRX5
SHOC2	RNU4ATAC
SHOC2	XYLT2
SHOC2	RIT1
SHOC2	LZTR1
SHOC2	SETBP1
SHOC2	ARID1B
SHOC2	LETM1
SHOC2	NSD2
SHOC2	NELFA
SHOC2	B3GLCT
SHOC2	EP300
SHOC2	NIPBL
SHOC2	WNT5A
SHOC2	SOX11
SHOC2	FGFRL1
SHOC2	CPLX1
SHOC2	CTBP1
SHOC2	SMC1A
SHOC2	MPLKIP
SHOC2	HDAC8
SHOC2	RAD21
SHOC2	MYO18B
SHOC2	TMCO1
SERPING1	F12
ADA	DCLRE1C
ADA	RMRP
ADA	IL7R
ADA	RAG1
ADA	RAG2
ADA	IL2RG
ADA	CTPS1
ADA	WAS
ADA	PRKCD
ADA	IKBKB
ADA	CTLA4
ADA	CARD11
ADA	CR2
ADA	MS4A1
ADA	CYBB
ADA	ELANE
ADA	IL2RA
ADA	WIPF1
ADA	STAT1
ADA	CD19
ADA	TNFRSF13C
ADA	TNFSF12
ADA	NFKB1
ADA	NFKB2
ADA	ICOS
ADA	CD81
ADA	AK2
ADA	NCF4
ADA	NCF1
ADA	CYBA
ADA	PTPRC
ADA	LRBA
ADA	IGKC
ADA	CD27
ADA	CD3D
ADA	IGHM
ADA	BTK
ADA	CD40
ADA	IRF7
ADA	TNFRSF4
ADA	UNG
ADA	FASLG
ADA	ZAP70
DCLRE1C	RMRP
DCLRE1C	IL7R
DCLRE1C	RAG1
DCLRE1C	RAG2
DCLRE1C	IL2RG
DCLRE1C	WAS
DCLRE1C	PRKCD
DCLRE1C	IKBKB
DCLRE1C	CTLA4
DCLRE1C	CARD11
DCLRE1C	CR2
DCLRE1C	MS4A1
DCLRE1C	RFXANK
DCLRE1C	CIITA
DCLRE1C	RFX5
DCLRE1C	RFXAP
DCLRE1C	CYBB
DCLRE1C	ELANE
DCLRE1C	IL2RA
DCLRE1C	WIPF1
DCLRE1C	STAT1
DCLRE1C	CD19
DCLRE1C	TNFRSF13C
DCLRE1C	TNFSF12
DCLRE1C	NFKB1
DCLRE1C	NFKB2
DCLRE1C	ICOS
DCLRE1C	CD81
DCLRE1C	AK2
DCLRE1C	NCF4
DCLRE1C	NCF1
DCLRE1C	CYBA
DCLRE1C	PTPRC
DCLRE1C	LRBA
DCLRE1C	IGKC
DCLRE1C	IGHM
DCLRE1C	BTK
DCLRE1C	IRF7
DCLRE1C	TNFRSF4
DCLRE1C	UNG
DCLRE1C	FASLG
DCLRE1C	ZAP70
RMRP	IL7R
RMRP	RAG1
RMRP	RAG2
RMRP	IL2RG
RMRP	PTH1R
RMRP	WDR19
RMRP	NOTCH2
RMRP	FLNB
RMRP	PTPN11
RMRP	HSPG2
RMRP	XYLT1
RMRP	RNU4ATAC
RMRP	INPPL1
IL7R	RAG1
IL7R	RAG2
IL7R	IL2RG
IL7R	PRKCD
IL7R	CTLA4
IL7R	CR2
IL7R	MS4A1
IL7R	CYBB
IL7R	IL2RA
IL7R	WIPF1
IL7R	CD19
IL7R	TNFRSF13C
IL7R	ICOS
IL7R	CD81
IL7R	AK2
IL7R	NCF4
IL7R	NCF1
IL7R	CYBA
IL7R	PTPRC
IL7R	BTK
IL7R	IRF7
IL7R	TNFRSF4
IL7R	FASLG
IL7R	ZAP70
RAG1	RAG2
RAG1	IL2RG
RAG1	CTPS1
RAG1	WAS
RAG1	PRKCD
RAG1	IKBKB
RAG1	CTLA4
RAG1	CARD11
RAG1	CR2
RAG1	MS4A1
RAG1	IRAK4
RAG1	C5
RAG1	RFXANK
RAG1	CIITA
RAG1	RFX5
RAG1	RFXAP
RAG1	IRF8
RAG1	CYBB
RAG1	FERMT3
RAG1	ELANE
RAG1	FOXP3
RAG1	C8B
RAG1	CD79B
RAG1	IL21
RAG1	CD3G
RAG1	SH2D1A
RAG1	XIAP
RAG1	IL2RA
RAG1	WIPF1
RAG1	STAT1
RAG1	LCK
RAG1	CD19
RAG1	TNFRSF13C
RAG1	TNFSF12
RAG1	NFKB1
RAG1	NFKB2
RAG1	ICOS
RAG1	CD81
RAG1	AK2
RAG1	NCF4
RAG1	CD79A
RAG1	TRAC
RAG1	NCF1
RAG1	CYBA
RAG1	PTPRC
RAG1	LRBA
RAG1	ACP5
RAG1	IGKC
RAG1	CD27
RAG1	CD3D
RAG1	BLNK
RAG1	TCF3
RAG1	IGHM
RAG1	LRRC8A
RAG1	IGLL1
RAG1	BTK
RAG1	DOCK8
RAG1	CD40
RAG1	VPS45
RAG1	IRF7
RAG1	TNFRSF4
RAG1	CD3E
RAG1	UNG
RAG1	FASLG
RAG1	ZAP70
RAG2	IL2RG
RAG2	CTPS1
RAG2	WAS
RAG2	PRKCD
RAG2	IKBKB
RAG2	SLC39A4
RAG2	CTLA4
RAG2	CARD11
RAG2	CR2
RAG2	MS4A1
RAG2	C5
RAG2	RFXANK
RAG2	CIITA
RAG2	RFX5
RAG2	RFXAP
RAG2	IRF8
RAG2	CYBB
RAG2	FERMT3
RAG2	ELANE
RAG2	FOXP3
RAG2	C8B
RAG2	CD79B
RAG2	IL21
RAG2	CD3G
RAG2	SH2D1A
RAG2	XIAP
RAG2	IL2RA
RAG2	WIPF1
RAG2	STAT1
RAG2	LCK
RAG2	CD19
RAG2	TNFRSF13C
RAG2	TNFSF12
RAG2	NFKB1
RAG2	NFKB2
RAG2	ICOS
RAG2	CD81
RAG2	AK2
RAG2	NCF4
RAG2	CD79A
RAG2	TRAC
RAG2	NCF1
RAG2	CYBA
RAG2	PTPRC
RAG2	LRBA
RAG2	ACP5
RAG2	IGKC
RAG2	CD27
RAG2	CD3D
RAG2	BLNK
RAG2	TCF3
RAG2	IGHM
RAG2	LRRC8A
RAG2	IGLL1
RAG2	BTK
RAG2	DOCK8
RAG2	CD40
RAG2	VPS45
RAG2	IRF7
RAG2	TNFRSF4
RAG2	CD3E
RAG2	UNG
RAG2	FASLG
RAG2	ZAP70
IL2RG	WAS
IL2RG	PRKCD
IL2RG	IKBKB
IL2RG	CTLA4
IL2RG	CARD11
IL2RG	CR2
IL2RG	MS4A1
IL2RG	RFXANK
IL2RG	CIITA
IL2RG	RFX5
IL2RG	RFXAP
IL2RG	CYBB
IL2RG	FCGR3A
IL2RG	ELANE
IL2RG	CD79B
IL2RG	SH2D1A
IL2RG	XIAP
IL2RG	IL2RA
IL2RG	WIPF1
IL2RG	STAT1
IL2RG	CD19
IL2RG	TNFRSF13C
IL2RG	TNFSF12
IL2RG	NFKB1
IL2RG	NFKB2
IL2RG	ICOS
IL2RG	CD81
IL2RG	AK2
IL2RG	NCF4
IL2RG	MAGT1
IL2RG	CD79A
IL2RG	NCF1
IL2RG	CYBA
IL2RG	PTPRC
IL2RG	LRBA
IL2RG	BLNK
IL2RG	TCF3
IL2RG	IGHM
IL2RG	LRRC8A
IL2RG	IGLL1
IL2RG	BTK
IL2RG	UNG
IL2RG	FASLG
IL2RG	ZAP70
CYP11A1	NR0B1
CYP11A1	HSD3B2
CYP11A1	LHX4
CYP11A1	WWOX
CYP11A1	CYP11B2
CYP11A1	SYCE1
CYP11A1	SOHLH1
CYP11A1	CYP17A1
CYP11A1	CYB5A
CYP11A1	VAMP7
YAP1	BEST1
YAP1	PRPH2
YAP1	ALDH1A3
YAP1	VSX2
YAP1	IMPG2
YAP1	SALL2
YAP1	TMEM98
YAP1	PRSS56
YAP1	TENM3
YAP1	SLC38A8
YAP1	ELP4
YAP1	HMX1
IYD	TSHR
IYD	TSHB
IYD	POU1F1
IYD	HESX1
IYD	LHX3
IYD	WASHC4
IYD	PAX8
IYD	LHX4
IYD	TRHR
IYD	TG
IYD	SLC5A5
IYD	TPO
IYD	DUOX2
IYD	DUOXA2
IYD	TRH
IYD	CRADD
TNNI3K	CTNNA3
TNNI3K	MYOZ2
TNNI3K	SCN5A
TNNI3K	RYR2
TNNI3K	CASQ2
TNNI3K	TRPM4
TNNI3K	DTNA
TNNI3K	TMEM43
TNNI3K	CSRP3
TNNI3K	HCN4
TNNI3K	KCNA5
TNNI3K	MIB1
TNNI3K	ACTN2
TNNI3K	CALR3
TNNI3K	CACNA1C
TNNI3K	SCN4B
TNNI3K	KCNH2
TNNI3K	PLN
TNNI3K	MYPN
TNNI3K	SCN3B
TNNI3K	GPD1L
TNNI3K	SCN2B
TNNI3K	CACNB2
TNNI3K	NUP155
TNNI3K	TLL1
TNNI3K	EYA4
TNNI3K	MYL3
TNNI3K	ANK2
TNNI3K	GATAD1
TNNI3K	JPH2
TNNI3K	SNTA1
TNNI3K	MYLK2
TNNI3K	PKP2
MYOT	POLG
MYOT	SQSTM1
MYOT	TRIM32
MYOT	DPM3
MYOT	CHKB
MYOT	DCAF8
MYOT	HSPB8
MYOT	TWNK
MYOT	GJB1
MYOT	BIN1
MYOT	MYH7
MYOT	TPM3
MYOT	SELENON
MYOT	ACTA1
MYOT	NEB
MYOT	TTN
MYOT	SETX
MYOT	DES
MYOT	CLCN1
MYOT	BAG3
MYOT	GAN
MYOT	BICD2
MYOT	DYSF
MYOT	ENO3
MYOT	DNAJB2
MYOT	MYH14
MYOT	DYNC1H1
MYOT	SGCB
MYOT	TCAP
MYOT	NEFL
MYOT	HNRNPDL
MYOT	MYH2
MYOT	EMD
MYOT	COX6A1
MYOT	HSPB3
MYOT	FBXO38
MYOT	COL6A3
MYOT	SIGMAR1
MYOT	SGCA
MYOT	SLC5A7
MYOT	FLNC
MYOT	C19orf12
MYOT	CPT1C
MYOT	LRSAM1
MYOT	SYNE2
MYOT	PNPLA2
MYOT	LAMP2
MYOT	HPCA
MC2R	MRAP
MC2R	MCM9
MC2R	GHRHR
MC2R	KHDC3L
MC2R	NNT
MC2R	CYP2C19
MC2R	CYP26C1
NR2F2	DTNA
NR2F2	TBX20
NR2F2	MED13L
NR2F2	ACVR2B
NR2F2	SMAD6
A2M	CACNG2
A2M	POGLUT1
A2M	TMC1
A2M	FTH1
A2M	NR0B2
A2M	SLC26A8
A2M	PLAG1
A2M	TUBA4A
A2M	SLC39A5
A2M	SLC6A2
A2M	AGBL1
A2M	CSNK1D
A2M	PDGFRL
A2M	IGF2R
A2M	FIGLA
A2M	ZFHX4
A2M	TECTA
A2M	CYCS
A2M	MIP
A2M	KHDC3L
A2M	CALR3
A2M	A4GALT
A2M	CRYGS
A2M	F11
A2M	CEACAM16
A2M	SLC17A8
A2M	MSR1
A2M	MAD1L1
A2M	CYP2C19
A2M	ZNF644
A2M	TNC
A2M	KRT13
A2M	CDH15
A2M	GSDME
A2M	NEUROD1
A2M	POU4F3
A2M	MYO1A
A2M	TIMP3
A2M	KRT6C
A2M	ENAM
A2M	HOXA2
A2M	KRT2
A2M	CEBPA
A2M	ADAM10
A2M	TSG101
A2M	PPM1D
A2M	RB1CC1
A2M	RPS14
A2M	SLC30A2
A2M	CHRNB2
A2M	TUBB1
A2M	CCDC50
A2M	GJA3
A2M	CHRNA2
A2M	DEC1
A2M	LZTS1
A2M	MED13L
A2M	UNC45B
A2M	CPA6
A2M	CRYGB
A2M	GAL
A2M	MYL3
A2M	KIRREL3
A2M	HSPA9
A2M	ANGPTL3
A2M	KDR
A2M	CHMP4B
A2M	SERPINE1
A2M	CRYM
A2M	EPB41L1
A2M	CYP26C1
A2M	BLVRA
A2M	VIM
A2M	CRYBB3
A2M	GRIN1
A2M	FGF5
IKBKG	TP63
IKBKG	PORCN
IKBKG	SAT1
IKBKG	TERT
KCNV2	POC1B
KCNV2	RHO
KCNV2	NR2E3
KCNV2	GLRB
KCNV2	MYO7A
KCNV2	BEST1
KCNV2	FAM161A
KCNV2	CLRN1
KCNV2	CNGA1
KCNV2	PDE6G
KCNV2	RBP3
KCNV2	ROM1
KCNV2	RLBP1
KCNV2	RDH5
KCNV2	PRPH2
KCNV2	MFRP
KCNV2	KERA
KCNV2	CNNM4
KCNV2	GNAT1
KCNV2	IMPG2
KCNV2	TDRD7
KCNV2	RP2
KCNV2	LSS
KCNV2	DCN
KCNV2	SLC39A5
KCNV2	CHST6
KCNV2	SEMA4A
KCNV2	USH2A
KCNV2	EYS
KCNV2	KIZ
KCNV2	CACNA2D4
KCNV2	RAB28
KCNV2	GUCA1A
KCNV2	CNGA3
KCNV2	ADAM9
KCNV2	CDHR1
KCNV2	TTLL5
KCNV2	LRPAP1
KCNV2	SALL2
KCNV2	SOBP
KCNV2	MIR184
KCNV2	CERKL
KCNV2	MAK
KCNV2	PDE6A
KCNV2	PDE6B
KCNV2	C2orf71
KCNV2	IDH3B
KCNV2	MERTK
KCNV2	CNGB1
KCNV2	TUB
KCNV2	SLC7A14
KCNV2	ZNF513
KCNV2	KHDC3L
KCNV2	BFSP1
KCNV2	TMEM98
KCNV2	PDE6C
KCNV2	GNAT2
KCNV2	PRSS56
KCNV2	CYP2C19
KCNV2	CYP1B1
KCNV2	NYX
KCNV2	LIM2
KCNV2	ZNF644
KCNV2	LAMA1
KCNV2	PRSS12
KCNV2	SLC38A8
KCNV2	TIMP3
KCNV2	LRIT3
KCNV2	BLOC1S6
KCNV2	LRMDA
KCNV2	P3H2
KCNV2	TEAD1
KCNV2	CRYBA2
KCNV2	GPR143
KCNV2	RTN4IP1
KCNV2	TMEM126A
KCNV2	CABP4
KCNV2	C1QTNF5
KCNV2	TRPM1
KCNV2	PDZD7
KCNV2	PRIMPOL
KCNV2	CYP26C1
KCNV2	CYP4V2
KCNV2	FYCO1
KCNV2	MYOC
KCNV2	SLC24A5
KCNV2	TACSTD2
KCNV2	PIKFYVE
KCNV2	BFSP2
TTPA	OPA3
TTPA	SETX
TTPA	GRID2
TTPA	ATCAY
TTPA	KLC2
TTPA	APTX
TTPA	FXN
CTGF	CCR6
CTGF	KIAA0319L
CTGF	IRF5
CCR6	KIAA0319L
CCR6	IRF5
KIAA0319L	IRF5
IRF5	IL12A
IRF5	SPIB
IRF5	IL12RB1
IRF5	POU2AF1
IRF5	MMEL1
IRF5	TNPO3
IRF5	TNFSF15
OCRL	MLXIPL
OCRL	CTNS
OCRL	NOTCH2
OCRL	COMT
OCRL	SEC24C
OCRL	ARVCF
OCRL	UFD1
OCRL	HIRA
OCRL	GP1BB
OCRL	JMJD1C
OCRL	RREB1
OCRL	TRNL1
OCRL	TRNQ
OCRL	TRNS1
OCRL	TRNF
OCRL	TRNS2
OCRL	ALPL
OCRL	COX2
OCRL	TRNW
OCRL	RAI1
OCRL	FLII
OCRL	HSPG2
OCRL	TBL2
OCRL	LIMK1
OCRL	GTF2IRD1
OCRL	CLIP2
OCRL	BAZ1B
OCRL	GTF2I
OCRL	RFC2
OCRL	NSDHL
OCRL	NIPBL
OCRL	SMC1A
MPV17	POLG
MPV17	DDOST
MPV17	GALE
MPV17	CYP7B1
MPV17	SAR1B
MPV17	DGUOK
MPV17	C12orf65
MPV17	BCS1L
MPV17	SMPD1
MPV17	TARS2
MPV17	UQCC3
MPV17	NDUFAF2
MPV17	NDUFS3
MPV17	NDUFS4
MPV17	FOXRED1
MPV17	GPD1
MPV17	DLD
MPV17	ABCD3
CTPS1	CARD11
CTPS1	CR2
CTPS1	MS4A1
CTPS1	IRAK4
CTPS1	AK1
CTPS1	RFXANK
CTPS1	CIITA
CTPS1	RFX5
CTPS1	RFXAP
CTPS1	FCGR3A
CTPS1	C8B
CTPS1	FCN3
CTPS1	SH2D1A
CTPS1	XIAP
CTPS1	CD8A
CTPS1	CARD9
CTPS1	KHDC3L
CTPS1	C8A
CTPS1	CD19
CTPS1	TNFRSF13C
CTPS1	ICOS
CTPS1	CD81
CTPS1	C1QA
CTPS1	C1QB
CTPS1	C1QC
CTPS1	AK2
CTPS1	CYP2C19
CTPS1	MAGT1
CTPS1	ISG15
CTPS1	CEBPE
CTPS1	STK4
CTPS1	PTPRC
CTPS1	C7
CTPS1	IGKC
CTPS1	CD3D
CTPS1	SP110
CTPS1	DOCK8
CTPS1	CD40
CTPS1	ITGB2
CTPS1	CFD
CTPS1	IRF7
CTPS1	CORO1A
CTPS1	TNFRSF4
CTPS1	CYP26C1
CTPS1	CD3E
CTPS1	UNG
CTPS1	C6
POLG	RNASEH1
POLG	PNPLA6
POLG	ASAH1
POLG	POMT2
POLG	FAN1
POLG	FASTKD2
POLG	TACO1
POLG	COX20
POLG	SCO1
POLG	COX10
POLG	COX14
POLG	COX6B1
POLG	PET100
POLG	COA5
POLG	APOPT1
POLG	WFS1
POLG	SQSTM1
POLG	DDHD2
POLG	GMPPB
POLG	PRKCG
POLG	ERLIN2
POLG	ALS2
POLG	SLC25A4
POLG	STT3B
POLG	ATP6
POLG	VPS13A
POLG	ASPA
POLG	TWNK
POLG	SCN2A
POLG	GJB1
POLG	ATP1A3
POLG	POMT1
POLG	COX1
POLG	COX3
POLG	CYTB
POLG	ND1
POLG	ND4
POLG	ND5
POLG	ND6
POLG	ETHE1
POLG	MRE11
POLG	TIMM8A
POLG	BIN1
POLG	SPG21
POLG	MYH7
POLG	TPM3
POLG	SELENON
POLG	ACTA1
POLG	ATPAF2
POLG	PLP1
POLG	OPA3
POLG	MED17
POLG	LMNB1
POLG	TTN
POLG	FKRP
POLG	L2HGDH
POLG	SLC33A1
POLG	MTFMT
POLG	SETX
POLG	TSFM
POLG	DDOST
POLG	ATCAY
POLG	TRNH
POLG	TRNK
POLG	TRNL1
POLG	TRNQ
POLG	TRNS1
POLG	TRNF
POLG	TRNS2
POLG	C9orf72
POLG	ATXN2
POLG	MATR3
POLG	TBK1
POLG	CHMP2B
POLG	COX2
POLG	TRNW
POLG	HTT
POLG	SPG7
POLG	TREX1
POLG	WWOX
POLG	POLG2
POLG	YARS2
POLG	TK2
POLG	SYNJ1
POLG	GALC
POLG	RARS2
POLG	NARS2
POLG	BOLA3
POLG	ABHD12
POLG	GTPBP3
POLG	SDHAF1
POLG	AIFM1
POLG	TH
POLG	DIAPH1
POLG	KCND3
POLG	CYP7B1
POLG	KARS
POLG	PMS1
POLG	MLH3
POLG	MTO1
POLG	SIL1
POLG	SLC25A19
POLG	BEAN1
POLG	RMND1
POLG	HSD17B4
POLG	ATXN1
POLG	DNAJB2
POLG	SAR1B
POLG	MGME1
POLG	AFG3L2
POLG	ADAT3
POLG	MTR
POLG	CWF19L1
POLG	C12orf65
POLG	HIBCH
POLG	BCS1L
POLG	EXOSC8
POLG	DLAT
POLG	ATP6AP2
POLG	SCO2
POLG	TBP
POLG	MCCC1
POLG	COQ2
POLG	AUH
POLG	TDP1
POLG	LIPT1
POLG	SLC6A3
POLG	TARS2
POLG	PIK3R5
POLG	MFN2
POLG	ADK
POLG	TUFM
POLG	COX6A1
POLG	ELOVL5
POLG	TTC19
POLG	PCNA
POLG	COX15
POLG	TYMP
POLG	SPTBN2
POLG	SUCLA2
POLG	HSPD1
POLG	COQ8A
POLG	APTX
POLG	TRNV
POLG	TRNC
POLG	COQ9
POLG	PLA2G6
POLG	SLC19A3
POLG	PTS
POLG	PANK2
POLG	VAMP1
POLG	SLC30A10
POLG	FXN
POLG	SURF1
POLG	SYT14
POLG	ATXN3
POLG	EARS2
POLG	LAMA2
POLG	DNA2
POLG	COG4
POLG	NDUFA9
POLG	NDUFA10
POLG	NDUFAF2
POLG	NDUFAF6
POLG	NDUFS3
POLG	NDUFS4
POLG	FOXRED1
POLG	NDUFS7
POLG	NDUFA2
POLG	NDUFS8
POLG	NDUFA12
POLG	KIF1C
POLG	ACADM
POLG	ABCD1
POLG	SPR
POLG	DLD
POLG	COASY
POLG	C19orf12
POLG	NUBPL
POLG	NDUFB3
POLG	NDUFB9
POLG	NDUFS1
POLG	NDUFS2
POLG	NDUFV1
POLG	NDUFS6
POLG	NDUFA1
POLG	NDUFAF4
POLG	TMEM126B
POLG	NDUFV2
POLG	NDUFA11
POLG	NDUFAF3
POLG	NDUFAF5
POLG	NDUFAF1
POLG	TRMT5
POLG	SLC9A1
POLG	LRSAM1
POLG	VARS2
POLG	STT3A
POLG	MRPL44
POLG	PNPLA8
POLG	PNPLA2
POLG	MTPAP
POLG	FGF14
POLG	LAMP2
POLG	LTC4S
POLG	PDP1
POLG	KCTD7
POLG	GOSR2
RB1	RAF1
RB1	DHCR7
RB1	ACTB
RB1	NF1
RB1	BUB1B
RB1	PTPN11
RB1	ESCO2
RB1	SIX6
RB1	CEP57
RB1	LETM1
RB1	NSD2
RB1	EP300
RB1	ALX3
RB1	SPRED1
ACAT2	PC
ACAT2	SFXN4
ACAT2	HSD17B10
ACAT2	AIFM1
ACAT2	OGDH
ACAT2	UQCRC2
ACAT2	DLAT
ACAT2	TARS2
ACAT2	UQCC3
ACAT2	TRNI
ACAT2	PCBD1
ACAT2	UQCRQ
ACAT2	PNPLA8
RNASEH1	COX10
RNASEH1	PRKCG
RNASEH1	SLC25A4
RNASEH1	TWNK
RNASEH1	TRPC3
RNASEH1	MRE11
RNASEH1	SPG21
RNASEH1	SETX
RNASEH1	GRID2
RNASEH1	POLG2
RNASEH1	SDHAF1
RNASEH1	FBXO7
RNASEH1	MGME1
RNASEH1	AFG3L2
RNASEH1	CYP2U1
RNASEH1	PIK3R5
RNASEH1	PLA2G6
RNASEH1	SLC19A3
RNASEH1	VAMP1
RNASEH1	SURF1
RNASEH1	SYT14
RNASEH1	ATXN3
RNASEH1	NDUFA9
RNASEH1	NDUFA10
RNASEH1	NDUFAF2
RNASEH1	NDUFAF6
RNASEH1	NDUFS3
RNASEH1	NDUFS4
RNASEH1	FOXRED1
RNASEH1	NDUFS7
RNASEH1	NDUFA2
RNASEH1	NDUFS8
RNASEH1	NDUFA12
RNASEH1	KIF1C
RNASEH1	C19orf12
PRICKLE1	CCDC88C
PRICKLE1	PRKCG
PRICKLE1	ERLIN2
PRICKLE1	ALS2
PRICKLE1	RNF170
PRICKLE1	SCN2A
PRICKLE1	PCDH19
PRICKLE1	STXBP1
PRICKLE1	GJB1
PRICKLE1	TRPC3
PRICKLE1	MRE11
PRICKLE1	SPG21
PRICKLE1	PLP1
PRICKLE1	HEPACAM
PRICKLE1	PNKP
PRICKLE1	TBC1D24
PRICKLE1	PRKRA
PRICKLE1	SETX
PRICKLE1	GRID2
PRICKLE1	SLC6A1
PRICKLE1	CHMP2B
PRICKLE1	KCNC3
PRICKLE1	SYNJ1
PRICKLE1	PDGFB
PRICKLE1	SLC20A2
PRICKLE1	KHDC3L
PRICKLE1	UCHL1
PRICKLE1	ABHD12
PRICKLE1	CLN8
PRICKLE1	RNASET2
PRICKLE1	PSEN1
PRICKLE1	KCND3
PRICKLE1	GRM1
PRICKLE1	ATP13A2
PRICKLE1	CERS1
PRICKLE1	CYP2C19
PRICKLE1	FBXO7
PRICKLE1	CSTB
PRICKLE1	CTSF
PRICKLE1	AFG3L2
PRICKLE1	NHLRC1
PRICKLE1	EPM2A
PRICKLE1	GAD1
PRICKLE1	CWF19L1
PRICKLE1	RUBCN
PRICKLE1	CACNA1B
PRICKLE1	MAPT
PRICKLE1	SACS
PRICKLE1	ATP6AP2
PRICKLE1	TBP
PRICKLE1	CYP2U1
PRICKLE1	DDHD1
PRICKLE1	PIK3R5
PRICKLE1	STX1B
PRICKLE1	ELOVL5
PRICKLE1	TTC19
PRICKLE1	SPTBN2
PRICKLE1	SIGMAR1
PRICKLE1	PRICKLE2
PRICKLE1	PLA2G6
PRICKLE1	SLC19A3
PRICKLE1	ABCB7
PRICKLE1	FXN
PRICKLE1	DNAL4
PRICKLE1	KCNA1
PRICKLE1	CPA6
PRICKLE1	KCNA2
PRICKLE1	KCNC1
PRICKLE1	SYT14
PRICKLE1	TGM6
PRICKLE1	ATXN10
PRICKLE1	KIF1C
PRICKLE1	SPR
PRICKLE1	COASY
PRICKLE1	C19orf12
PRICKLE1	CYP26C1
PRICKLE1	SLC9A1
PRICKLE1	KCTD17
PRICKLE1	NIPA1
PRICKLE1	MTPAP
PRICKLE1	FGF14
PRICKLE1	NOP56
PRICKLE1	HPCA
PRICKLE1	KCTD7
PRICKLE1	GOSR2
MRPS22	ATPAF2
MRPS22	MRPS16
MRPS22	RMND1
MRPS22	TARS2
MRPS22	GLYCTK
TSHR	TSHB
TSHR	POU1F1
TSHR	HESX1
TSHR	LHX3
TSHR	PAX8
TSHR	LHX4
TSHR	TRHR
TSHR	TG
TSHR	SLC5A5
TSHR	TPO
TSHR	DUOX2
TSHR	DUOXA2
TSHR	SECISBP2
TSHR	TRH
FLG	CARD14
FLG	PSENEN
FLG	SPINK5
FLG	KRT9
FLG	MVD
FLG	KRT10
FLG	TGM5
FLG	KRT13
FLG	NCSTN
FLG	KRT6C
FLG	CSTA
FLG	KRT2
FLG	ZNF750
MAT1A	CACNG2
MAT1A	ADGRG1
MAT1A	WASHC4
MAT1A	KHDC3L
MAT1A	EGF
MAT1A	GNAL
MAT1A	CYP2C19
MAT1A	CDH15
MAT1A	PCBD1
MAT1A	GAMT
MAT1A	DNAL4
MAT1A	KIRREL3
MAT1A	EPB41L1
MAT1A	UQCRQ
MAT1A	CYP26C1
MAT1A	ISCA2
MAT1A	CRADD
MAT1A	GRIN1
TPP1	LAMC3
TPP1	CLN6
TPP1	CLN5
TPP1	NAT8L
TPP1	PPT1
TPP1	KHDC3L
TPP1	MFSD8
TPP1	CLN8
TPP1	CYP2C19
TPP1	CLN3
TPP1	FOLR1
TPP1	CYP26C1
TPP1	CRADD
TPP1	KCTD7
SCN1B	ALDH5A1
SCN1B	SCN2A
SCN1B	PCDH19
SCN1B	GABRA1
SCN1B	STXBP1
SCN1B	SLC6A1
SCN1B	COL4A2
SCN1B	STX1B
SCN1B	CPA6
SCN1B	GAL
SCN1B	KCNMA1
MYO5A	BLOC1S3
MYO5A	MLPH
MYO5A	RAB27A
MYO5A	PMPCA
MYO5A	LRMDA
SUMF1	BCAP31
SUMF1	MCOLN1
SUMF1	FUCA1
SUMF1	AMPD2
SUMF1	PPP2R1A
SUMF1	PEX7
SUMF1	TBC1D20
SUMF1	GALC
SUMF1	FAR1
SUMF1	GUSB
SUMF1	ZBTB18
SUMF1	NEU1
SUMF1	FBXO31
SUMF1	AP4E1
SUMF1	OCLN
SUMF1	ISCA2
SUMF1	MAN2B1
WAS	PRKCD
WAS	HLA-B
WAS	CTLA4
WAS	CR2
WAS	MS4A1
WAS	GP1BA
WAS	CYBB
WAS	ELANE
WAS	CD79B
WAS	TET2
