A	B
SLC10A3	KLHL21
SHC2	KLHL21
LRRC47	KLHL21
MGAT1	KLHL21
WDR74	KLHL21
FAM83F	KLHL21
GLS2	KLHL21
TMBIM1	KLHL21
IMP4	KLHL21
NIBAN2	KLHL21
ASCC1	KLHL21
SLC49A4	KLHL21
GABARAPL1	KLHL21
NOB1	KLHL21
CBX4	KLHL21
RETREG3	KLHL21
NFIC	KLHL21
TUFT1	KLHL21
ANKRD53	KLHL21
SLC25A38	KLHL21
PDCD4	KLHL21
LARP1	KLHL21
CPT2	KLHL21
APPL1	KLHL21
AP3S2	KLHL21
SPATA2L	KLHL21
MRPL10	KLHL21
ZDHHC12	KLHL21
IL6R	KLHL21
FUT8	ZSWIM5
PXMP4	ZSWIM5
PCYOX1	ZSWIM5
SMC2	ZSWIM5
CNNM2	ZSWIM5
POMGNT1	SELENON
AP1B1	SELENON
USB1	SELENON
CADM4	SELENON
AREL1	SELENON
KIF1C	SELENON
GLTP	SELENON
PTPRF	SELENON
CYB561A3	SELENON
MCAM	AK4
SIPA1L2	AK4
PLEKHG1	AK4
GJA1	AK4
AFAP1L1	AK4
UBR7	JAK1
PPP2R5A	JAK1
VPS35	JAK1
SLC44A1	JAK1
PSMD5	JAK1
CCSER2	JAK1
ESYT2	JAK1
FBXL5	JAK1
KLHL7	JAK1
DCTN4	JAK1
EGLN1	JAK1
EFL1	JAK1
TOM1L1	JAK1
TOR1AIP1	JAK1
PAK1	JAK1
RMND5A	JAK1
STAU2	RAVER2
INPP4A	RAVER2
STX7	RAVER2
GAB1	RAVER2
IFT81	RAVER2
CHD6	RAVER2
NAPB	RAVER2
TMOD2	RAVER2
MINDY2	RAVER2
ZNF236	RAVER2
BIVM	RAVER2
REV1	RAVER2
ENTPD1	RAVER2
NAB1	RAVER2
POGZ	RAVER2
KANSL1L	RAVER2
VPS8	RAVER2
NAPEPLD	RAVER2
AQP8	CTRC
TEX11	CTRC
GPHA2	CTRC
ST13	LZIC
TSPAN9	FBLIM1
RIPOR1	FBLIM1
HDAC7	FBLIM1
TCF3	FBLIM1
USB1	FBLIM1
DDA1	FBLIM1
MGAT4B	FBLIM1
SNAI2	PDPN
ADAMTS2	PDPN
MMP2	PDPN
SRPX2	PDPN
CRISPLD2	PDPN
SERPINE1	PDPN
IL1RL1	PDPN
IL18R1	PDPN
NID1	PDPN
MAP1B	PDPN
ALOX5AP	PDPN
PDGFRA	PDPN
COL4A2	PDPN
MFGE8	PDPN
SLA	PDPN
DLG3	DHRS3
SPR	DHRS3
FBXO6	DHRS3
P2RX4	DHRS3
GAS7	LAPTM5
PLAUR	LAPTM5
PLEKHO1	LAPTM5
GRN	LAPTM5
CELF2	LAPTM5
ADAMTS2	LAPTM5
IRAK3	LAPTM5
PTGS1	LAPTM5
HMOX1	LAPTM5
SRPX2	LAPTM5
CPPED1	LAPTM5
COL1A1	LAPTM5
E2F3	LAPTM5
LOXL3	LAPTM5
PLXDC2	LAPTM5
TGFBI	LAPTM5
CCR2	LAPTM5
GLIPR2	LAPTM5
COL5A1	LAPTM5
PRAM1	LAPTM5
COL4A2	LAPTM5
NPL	LAPTM5
DOCK10	LAPTM5
TLR4	LAPTM5
GLIPR1	LAPTM5
ITGAX	LAPTM5
SLC16A3	LAPTM5
EMP3	LAPTM5
DOCK11	LAPTM5
JAML	LAPTM5
ITGA3	SDC3
TNFRSF1B	SDC3
GPC1	SDC3
PFKP	SDC3
PKM	SDC3
STK10	SDC3
ITGB5	SDC3
CD59	SDC3
SLC9A1	SDC3
PCBP4	SDC3
TSPAN15	SDC3
MACROH2A2	SDC3
CARD10	SDC3
SH3BP1	SDC3
RIN3	SDC3
CTSZ	SDC3
MMP15	SDC3
PIEZO1	SDC3
CD276	SDC3
SPAG1	SDC3
IL27RA	SDC3
VSIR	SDC3
RAI1	SDC3
CDR2L	SDC3
CORO1C	SDC3
ARHGDIB	SDC3
PDGFRB	SDC3
LOXL3	SDC3
MAP7D1	SDC3
RAB32	SDC3
C1orf198	SDC3
TMEM54	SDC3
SEPTIN6	SDC3
VASP	SDC3
NECTIN2	SDC3
ARPC1B	SDC3
TRAF3	SDC3
RARA	SDC3
CARD6	SDC3
TRIM47	SDC3
TTC9	SDC3
IRAK2	SDC3
SLC43A3	SDC3
MICAL1	SDC3
TTYH3	SDC3
CMTM3	SDC3
TMC6	SDC3
IGFBP4	SDC3
TINAGL1	SDC3
IGSF3	SDC3
RFX5	SDC3
PPP1R18	SDC3
NFKBIE	SDC3
TPBG	SDC3
MSN	SDC3
LPCAT1	SDC3
UBE2L6	SDC3
PRXL2B	SDC3
B4GALT5	SDC3
TOMM40L	SDC3
IFNAR2	SDC3
IFNGR2	SDC3
ARHGAP27	SDC3
SLC37A1	SDC3
PTBP1	PEF1
TFE3	PEF1
ATXN7L3	PEF1
FKBP1A	PEF1
ARFRP1	PEF1
PHC2	PEF1
CNOT9	PEF1
MED22	PEF1
ASB6	PEF1
ZC3H18	PEF1
DHX29	RBBP4
PSMA3	RBBP4
GNPTAB	RBBP4
ATP6V1A	RBBP4
MESD	RBBP4
TCTN3	RBBP4
PIGM	RBBP4
ATP5PF	RBBP4
SLC26A2	RBBP4
EZR	KIAA1522
CEP170B	KIAA1522
SDC4	KIAA1522
CHAF1B	KIAA1522
APBA3	TMCO4
MAP2K7	TMCO4
DHPS	TMCO4
TAB1	TMCO4
ELMO3	TMCO4
AUP1	TMCO4
MRPS2	TMCO4
ZNF205	TMCO4
GPR108	TMCO4
NSUN5	TMCO4
UCK1	TMCO4
TRIM28	TMCO4
STARD3	TMCO4
RAB25	TMCO4
PARP16	TMCO4
REXO4	TMCO4
CIZ1	TMCO4
RPUSD3	TMCO4
LEMD2	TMCO4
ETV1	CAMK2N1
ADAM22	CAMK2N1
MLXIPL	CAMK2N1
CNTN1	CAMK2N1
ADGRA2	CAMK2N1
GRAMD1B	CAMK2N1
DKK3	CAMK2N1
ENTPD2	CAMK2N1
CA11	CAMK2N1
NAV3	CAMK2N1
PDZD4	CAMK2N1
MAOB	CAMK2N1
ACAP1	CAMK2N1
CRMP1	CAMK2N1
SEMA3C	CAMK2N1
FAP	CAMK2N1
RUNX1T1	CAMK2N1
FKBP7	CAMK2N1
MEF2C	CAMK2N1
PGR	CAMK2N1
EPB41L3	CAMK2N1
COL16A1	CAMK2N1
HSD17B14	CAMK2N1
GNAO1	CAMK2N1
NLRP1	CAMK2N1
DPYSL2	CAMK2N1
PALM	CAMK2N1
EFS	CAMK2N1
PLCB4	CAMK2N1
RASL12	CAMK2N1
NCALD	CAMK2N1
CLIP3	CAMK2N1
MEIS3	CAMK2N1
CPED1	CAMK2N1
GLI3	CAMK2N1
AEBP1	CAMK2N1
MPDZ	CAMK2N1
SEPTIN4	CAMK2N1
MAPK10	CAMK2N1
CEP126	CAMK2N1
CLEC2B	CAMK2N1
MGP	CAMK2N1
ENO2	CAMK2N1
SOBP	CAMK2N1
DPYSL3	CAMK2N1
PDGFRB	CAMK2N1
PDE1A	CAMK2N1
PRRX1	CAMK2N1
MAN1C1	CAMK2N1
NRP2	CAMK2N1
SGIP1	CAMK2N1
PLXDC2	CAMK2N1
GLT8D2	CAMK2N1
TBX2	CAMK2N1
CALD1	CAMK2N1
SEPTIN6	CAMK2N1
RHOJ	CAMK2N1
GNAI1	CAMK2N1
BAIAP2L2	CAMK2N1
CHN1	CAMK2N1
TMOD2	CAMK2N1
ISLR	CAMK2N1
BST2	CAMK2N1
DLG4	CAMK2N1
MATN2	CAMK2N1
REEP2	CAMK2N1
MTSS2	CAMK2N1
SYT11	CAMK2N1
BHMT2	CAMK2N1
MYH10	CAMK2N1
RERG	CAMK2N1
LMO2	CAMK2N1
KIAA1614	CAMK2N1
SYTL2	CAMK2N1
FXYD6	CAMK2N1
RASGEF1B	CAMK2N1
LUM	CAMK2N1
CDH11	CAMK2N1
RGL1	CAMK2N1
CTSK	CAMK2N1
MBOAT2	CAMK2N1
PLEKHA6	CAMK2N1
OSBPL10	CAMK2N1
TRPC1	CAMK2N1
DENND2A	CAMK2N1
SH3KBP1	CAMK2N1
DOCK11	CAMK2N1
ZNF462	CAMK2N1
ZEB1	CAMK2N1
FEZ1	CAMK2N1
KIAA1755	CAMK2N1
CACNA1C	CAMK2N1
CCDC3	CAMK2N1
CACNA2D1	CAMK2N1
JAM2	CAMK2N1
CLIC2	CAMK2N1
TIAM1	CAMK2N1
CACNA1D	CAMK2N1
GPR153	CAMK2N1
NBL1	CAMK2N1
SV2A	CAMK2N1
STARD9	CAMK2N1
ABCG1	CAMK2N1
BRSK1	CAMK2N1
PAX6	WNT4
CACNA2D2	WNT4
CELSR3	WNT4
MAPK8IP2	WNT4
SYT7	WNT4
NPC1L1	WNT4
ISL1	WNT4
PTPRN	WNT4
KCNH2	WNT4
CAMK2B	WNT4
PSD	WNT4
FAP	WNT4
GNAO1	WNT4
MYO3A	WNT4
CABP7	WNT4
CHGA	WNT4
SYT17	WNT4
MAST1	WNT4
STX1A	WNT4
GCK	WNT4
RUNDC3A	WNT4
CEP126	WNT4
ENO2	WNT4
BMP5	WNT4
QPCT	WNT4
CHD5	WNT4
RGS4	WNT4
GDA	WNT4
GRM4	WNT4
GRIA3	WNT4
PCSK2	WNT4
FFAR1	WNT4
FBXL16	WNT4
GNAZ	WNT4
VGF	WNT4
SYT5	WNT4
UNC13A	WNT4
GCH1	WNT4
REEP2	WNT4
DUSP26	WNT4
LOXL4	WNT4
RTN1	WNT4
MARCHF4	WNT4
ST18	WNT4
INA	WNT4
CACNA1C	WNT4
UCHL1	WNT4
FAM167A	WNT4
TIAM1	WNT4
LHFPL4	WNT4
NMNAT2	WNT4
CACNA1D	WNT4
SV2A	WNT4
CELF3	WNT4
SPTBN4	WNT4
BRSK1	WNT4
ELAVL4	WNT4
SPPL2B	SCNN1D
MLXIPL	SCNN1D
SYNGR1	SCNN1D
NINL	SCNN1D
NPDC1	SCNN1D
ABCA2	SCNN1D
LPIN3	SCNN1D
KIF12	SCNN1D
SEMA6C	SCNN1D
HCN3	SCNN1D
TMEM143	SCNN1D
GAS7	MXRA8
CYTH3	MXRA8
NFIX	MXRA8
PLEKHO1	MXRA8
PARP3	MXRA8
ENTPD2	MXRA8
MRVI1	MXRA8
MMP2	MXRA8
FXYD5	MXRA8
ARHGAP4	MXRA8
NLRP1	MXRA8
GGT5	MXRA8
LGALS1	MXRA8
PAPLN	MXRA8
MYL9	MXRA8
MEIS3	MXRA8
ENG	MXRA8
VSIR	MXRA8
ABI3	MXRA8
PMP22	MXRA8
RAB34	MXRA8
ARHGEF17	MXRA8
SLC15A3	MXRA8
DPYSL3	MXRA8
FHL2	MXRA8
NRP2	MXRA8
IFI27L2	MXRA8
PLXDC2	MXRA8
TBX2	MXRA8
TSHZ3	MXRA8
GLIPR2	MXRA8
SEPTIN6	MXRA8
RRAS	MXRA8
RFTN1	MXRA8
TMEM204	MXRA8
HSPA12B	MXRA8
GPNMB	MXRA8
FXYD6	MXRA8
EVA1B	MXRA8
GSN	MXRA8
NBL1	MXRA8
STARD9	MXRA8
CAMK2N1	MXRA8
PTPN23	FAAP20
FBXL19	FAAP20
RASSF7	FAAP20
HCFC1R1	FAAP20
ATP13A1	FAAP20
SORBS3	FAAP20
RFX1	FAAP20
ARMC5	FAAP20
LIMS2	MEGF6
ABTB1	MEGF6
R3HDM1	NFIA
PTPN4	NFIA
ASAH1	NFIA
H2AZ2	NFIA
FAM20B	NFIA
AFTPH	NFIA
RHOT1	NFIA
WASF3	NFIA
TAOK3	NFIA
ITM2B	NFIA
BTN3A1	OMA1
TRAF1	OMA1
ZCWPW1	OMA1
ANKMY2	OMA1
BIRC2	OMA1
DCAF17	OMA1
SLC35D1	OMA1
TBC1D8B	OMA1
RPS6KC1	OMA1
PREPL	OMA1
ATM	OMA1
TMEM25	OMA1
UGGT2	MYSM1
VPS29	MYSM1
CCDC88A	MYSM1
BNIP2	MYSM1
TBCEL	MYSM1
FAM120A	USP1
RAB18	USP1
PPP2CB	USP1
FXR1	USP1
ELF1	USP1
FAM168B	USP1
UBR1	USP1
ACVR2B	FUBP1
TRA2B	FUBP1
PM20D2	FUBP1
RNF217	FUBP1
CROT	NEXN
CAB39L	NEXN
MANBA	NEXN
ART4	NEXN
PCYOX1	NEXN
THRA	NEXN
ARHGAP24	NEXN
FBLN5	NEXN
PIGK	NEXN
PIK3R1	NEXN
ALAD	NEXN
GPD1L	NEXN
PLCL2	NEXN
CDK17	ADGRL4
MGLL	ADGRL4
NRP2	ADGRL4
STOM	ADGRL4
MPZL2	ADGRL4
RECQL	SNX7
UBR7	SNX7
DERA	SNX7
TRAF3IP2	SNX7
SLC44A1	SNX7
RTRAF	SNX7
TMEM14A	SNX7
CLN5	SNX7
LACTB	SNX7
BLVRA	SNX7
CPD	SNX7
MANSC1	SNX7
PERP	SNX7
IFT57	SNX7
SNX4	SNX7
LANCL1	SNX7
FBXL5	SNX7
IFT22	SNX7
MYO1B	SNX7
SLC35D2	SNX7
MRPS9	SNX7
SCRN1	SNX7
TOM1L1	SNX7
CREG1	SNX7
PAK1	SNX7
ANO10	SNX7
CD9	FAM102B
BIRC3	FAM102B
HIF1A	FAM102B
SPAG1	FAM102B
TGFBR1	FAM102B
INPP4B	FAM102B
KLHL5	FAM102B
CORO1C	FAM102B
CDK2AP1	FAM102B
NCOA7	FAM102B
E2F3	FAM102B
CLIP4	FAM102B
SPTBN1	FAM102B
RHOQ	FAM102B
CHSY1	FAM102B
ATP13A3	FAM102B
KRAS	FAM102B
TTC9	FAM102B
IRAK2	FAM102B
CEMIP2	FAM102B
SKIL	FAM102B
ITGAV	FAM102B
RFX5	FAM102B
TNFRSF21	FAM102B
NFKBIE	FAM102B
MSN	FAM102B
UGCG	FAM102B
RBMS1	FAM102B
SH3RF1	FAM102B
B4GALT5	FAM102B
RUNX1	FAM102B
CXCL16	FAM102B
RBM5	C1orf52
OFD1	C1orf52
HPS4	C1orf52
ZC3H14	C1orf52
LUC7L3	C1orf52
FNBP4	C1orf52
SF3B1	C1orf52
SRSF11	C1orf52
PTBP2	C1orf52
RBM25	C1orf52
ZMYM2	C1orf52
ZNF133	C1orf52
PNISR	C1orf52
ARGLU1	C1orf52
CREBZF	C1orf52
PARP6	C1orf52
CFH	GBP2
MCUB	GBP2
PLEKHO1	GBP2
GUCY1B1	GBP2
ABCC9	GBP2
FXYD5	GBP2
AHR	GBP2
DPYSL3	GBP2
EFEMP1	GBP2
WIPF1	GBP2
NRP2	GBP2
IFIT2	GBP2
RHOJ	GBP2
SAT1	GBP2
RFTN1	GBP2
PLAAT4	GBP2
IL18BP	GBP2
RASGEF1B	GBP2
LPAR6	GBP2
CMTM3	GBP2
SECTM1	GBP2
MSN	GBP2
UGCG	GBP2
ARID5B	GBP2
PRSS23	GBP2
UBE2L6	GBP2
NBL1	GBP2
RUNX1	GBP2
SUGP2	ATXN7L2
ZNF76	ATXN7L2
TLE2	ATXN7L2
PPP2R5B	ATXN7L2
MBD3	ATXN7L2
SMARCD3	ATXN7L2
MAPRE3	ATXN7L2
WHRN	ATXN7L2
LRP5L	ATXN7L2
SDR39U1	ATXN7L2
PABPC1L	ATXN7L2
NPDC1	ATXN7L2
UNC119	ATXN7L2
PRPF40B	ATXN7L2
CAPRIN2	ATXN7L2
HEMK1	ATXN7L2
SLC4A3	ATXN7L2
ELMOD3	ATXN7L2
AMPD2	ATXN7L2
CDK18	ATXN7L2
USP35	ATXN7L2
SUPT7L	ATXN7L2
ARAP3	ATXN7L2
HP1BP3	ATXN7L2
SAFB2	ATXN7L2
LSM7	ATXN7L2
DLG4	ATXN7L2
KHDC4	ATXN7L2
LPIN3	ATXN7L2
FBXO44	ATXN7L2
GDF11	ATXN7L2
ZSCAN9	ATXN7L2
HCN3	ATXN7L2
CDK20	ATXN7L2
RHPN1	ATXN7L2
RNF207	ATXN7L2
NPR2	ATXN7L2
TMEM234	ATXN7L2
NXF1	ATXN7L2
MEF2C	GBP4
JAM2	GBP4
TRAF5	GFI1
MYBL2	GFI1
LAMP2	AGL
IARS2	AGL
SLC25A40	AGL
ZMPSTE24	AGL
ATRX	AGL
PTPN4	AGL
WDR7	AGL
ASAH1	AGL
TRIM37	AGL
INTS2	AGL
RNF141	AGL
ENPP5	AGL
KAT2B	AGL
MRPL19	AGL
SCP2	AGL
TMEM59	AGL
PLS1	AGL
RHOT1	AGL
DTD2	AGL
HEATR5A	AGL
CLOCK	AGL
SLC35A5	AGL
PIGK	AGL
ASXL2	AGL
LNPK	AGL
CASK	AGL
PIGF	AGL
HS2ST1	AGL
SLC26A2	AGL
PHF6	AGL
CUL4B	AGL
CMPK1	AGL
BCL3	VCAM1
NFKB2	VCAM1
ICAM1	VCAM1
IRF1	VCAM1
IRAK2	VCAM1
PIK3AP1	VCAM1
UBE2D4	EXTL2
NDRG3	EXTL2
ANKMY2	EXTL2
BIRC2	EXTL2
MDM1	EXTL2
KBTBD7	EXTL2
FASTKD1	EXTL2
TMEM50B	EXTL2
TTC13	EXTL2
SCRN3	EXTL2
ERGIC2	SLC30A7
DDX18	SLC30A7
NDFIP2	SLC30A7
SEC23IP	SLC30A7
TMED5	SLC30A7
CAAP1	SLC30A7
ETF1	SLC30A7
AMD1	SLC30A7
NIP7	SLC30A7
HOOK1	SLC30A7
SYNCRIP	SLC30A7
RAB1A	SLC30A7
AP1AR	SLC30A7
SLC30A5	SLC30A7
G3BP1	SLC30A7
CARNMT1	SLC30A7
ATP2B4	ZNF281
PUM3	ZNF281
STK3	ZNF281
DNAJB6	ZNF281
NUFIP2	ZNF281
NFE2L2	ZNF281
IVNS1ABP	ZNF281
CNN3	ZNF281
HNRNPA2B1	ZNF281
SNRNP27	ZNF281
TRA2B	ZNF281
MRPL50	ZNF281
OTULIN	ZNF281
AP2B1	ARPC5
PICALM	ARPC5
APLP2	ARPC5
KPNA3	ARPC5
VPS35L	ARPC5
NFKB1	ARPC5
SUB1	ARPC5
PLEKHB2	ARPC5
PSMA1	ARPC5
ARF3	ARPC5
GNS	ARPC5
DERL1	ARPC5
ITGB1	ARPC5
TGOLN2	ARPC5
DEF6	ZNF496
LETMD1	ZNF496
CSNK2A2	ZNF496
TDRD3	ZNF496
HAUS4	ZNF496
TIMM9	ZNF496
ELMO3	ZNF496
R3HCC1	ZNF496
ACTR1B	ZNF496
GFER	ZNF496
ECSIT	ZNF496
UCK1	ZNF496
TRIM28	ZNF496
MAP2K5	ZNF496
VPS51	ZNF496
ACAD8	ZNF496
MRPL10	ZNF496
CPSF4	ZNF496
UBXN1	ZNF496
TSR3	IGSF8
MED25	IGSF8
TMCO6	IGSF8
ABTB1	IGSF8
PKN1	IGSF8
RHBDF2	IGSF8
TRPT1	IGSF8
ZFYVE28	IGSF8
AMDHD2	IGSF8
NAV3	DDR2
SEMA3C	DDR2
SH3BP5	DDR2
EMP1	DDR2
ANXA1	DDR2
GPNMB	DDR2
HMCN1	DDR2
CYGB	DDR2
TNFRSF1A	PEA15
ITGB5	PEA15
CYB5R3	PEA15
ELK3	PEA15
GNB4	PEA15
SPTBN1	PEA15
WIPF1	PEA15
CAMSAP2	PEA15
RARA	PEA15
CHSY1	PEA15
PHC2	PEA15
PML	PEA15
CRTC3	PEA15
TGFB1I1	PEA15
CPNE2	PEA15
ARHGAP26	PEA15
RNF145	PEA15
DYNLT1	PEA15
ASAP1	PEA15
HK1	PEA15
RBPMS	PEA15
MYO1E	PEA15
IFNGR2	PEA15
CDS2	PEX19
KIF13A	PEX19
CNOT8	PEX19
UQCRC1	NCSTN
AKR1A1	NCSTN
EMC4	NCSTN
AP1M2	NCSTN
REEP5	NCSTN
MCCC2	NCSTN
EMC7	NCSTN
PARP1	NCSTN
ATP5PF	NCSTN
TSPAN6	VANGL2
SEMA4G	VANGL2
NAA40	VANGL2
TRPV4	VANGL2
MARC2	VANGL2
IQSEC2	VANGL2
DGLUCY	VANGL2
ANKRD6	VANGL2
RALGPS1	VANGL2
CELSR2	VANGL2
EPHA1	VANGL2
ZMYM3	VANGL2
ACSS1	VANGL2
PXYLP1	VANGL2
GAS7	OLFML2B
CD4	OLFML2B
MRC2	OLFML2B
WAS	OLFML2B
CD74	OLFML2B
LCP2	OLFML2B
SPI1	OLFML2B
SEMA3C	OLFML2B
FSCN1	OLFML2B
RUNX1T1	OLFML2B
MOXD1	OLFML2B
PTPRC	OLFML2B
FYB1	OLFML2B
LAT2	OLFML2B
FXYD5	OLFML2B
PTGS1	OLFML2B
APOL1	OLFML2B
NCF4	OLFML2B
RASAL3	OLFML2B
CD33	OLFML2B
GSDME	OLFML2B
GLI3	OLFML2B
MS4A6A	OLFML2B
IL10RA	OLFML2B
SLC15A3	OLFML2B
BIN2	OLFML2B
ARHGDIB	OLFML2B
CDH6	OLFML2B
PLEK	OLFML2B
PLXDC2	OLFML2B
TGFBI	OLFML2B
SASH3	OLFML2B
NCKAP1L	OLFML2B
LRP1	OLFML2B
RAC2	OLFML2B
LSP1	OLFML2B
DOCK2	OLFML2B
ANXA1	OLFML2B
ADAM19	OLFML2B
HAVCR2	OLFML2B
DOCK10	OLFML2B
LCP1	OLFML2B
GPNMB	OLFML2B
PLCB2	OLFML2B
CYP1B1	OLFML2B
PARVG	OLFML2B
GLIPR1	OLFML2B
CMTM3	OLFML2B
TRPM2	OLFML2B
MYO1F	OLFML2B
CD53	OLFML2B
FCGR2A	OLFML2B
ECM1	OLFML2B
CTSK	OLFML2B
SH3KBP1	OLFML2B
DOCK11	OLFML2B
MARVELD1	OLFML2B
MRAS	OLFML2B
ITGB2	OLFML2B
TRAPPC6A	KLHDC9
ABCA2	KLHDC9
DNAJC4	KLHDC9
APBB3	KLHDC9
SLC2A4RG	KLHDC9
MPP1	KLHDC9
TRIM45	KLHDC9
NEIL1	KLHDC9
SELENBP1	KLHDC9
PCYOX1L	KLHDC9
PGAP2	KLHDC9
SPEF2	KLHDC9
ZNF362	KLHDC9
AMDHD2	KLHDC9
YAF2	FLVCR1
TP53BP1	RBM15
JMJD6	RBM15
TRA2B	RBM15
C18orf25	RBM15
SEMA3F	DENND2D
PRSS22	DENND2D
TMEM132A	DENND2D
RUFY3	DENND2D
NCDN	DENND2D
UBA6	DENND2D
ATP2B4	DENND2D
U2AF2	DENND2D
TLE2	DENND2D
TP53BP1	DENND2D
JMJD6	DENND2D
TRIB2	DENND2D
MBD3	DENND2D
PVR	DENND2D
IL4R	DENND2D
SMARCD3	DENND2D
MZF1	DENND2D
KCTD17	DENND2D
RNF24	DENND2D
WFDC2	DENND2D
MID1	DENND2D
GSDMD	DENND2D
JAK3	DENND2D
SMG9	DENND2D
PLEKHA8	DENND2D
NUFIP2	DENND2D
PITPNM1	DENND2D
NOP2	DENND2D
PLXNA1	DENND2D
AMPD2	DENND2D
ARHGEF2	DENND2D
IVNS1ABP	DENND2D
SUPT7L	DENND2D
TMEM54	DENND2D
UNC5CL	DENND2D
PRMT1	DENND2D
TRAF2	DENND2D
HP1BP3	DENND2D
APOL2	DENND2D
LSM7	DENND2D
SCO2	DENND2D
TRIM47	DENND2D
PLAAT4	DENND2D
E2F5	DENND2D
DHX34	DENND2D
GDF11	DENND2D
TTLL4	DENND2D
SRSF1	DENND2D
TRA2B	DENND2D
ATAT1	DENND2D
IL18BP	DENND2D
CASP1	DENND2D
RGS3	DENND2D
TLE3	DENND2D
LYAR	DENND2D
PPP1R18	DENND2D
TPBG	DENND2D
PM20D2	DENND2D
UGCG	DENND2D
BICD1	DENND2D
OTULIN	DENND2D
UBE2L6	DENND2D
RUNX1	DENND2D
WDR4	DENND2D
UBQLN4	DENND2D
ATXN7L2	DENND2D
PKD1	SNED1
NISCH	SNED1
FYN	SNED1
VASH1	SNED1
ZNF532	SNED1
SCARF1	SNED1
MAPRE3	SNED1
NLRP1	SNED1
SH2D3C	SNED1
RAB36	SNED1
EFS	SNED1
NFATC4	SNED1
NUMBL	SNED1
CLIP3	SNED1
MEIS3	SNED1
PLEKHA4	SNED1
ARRDC2	SNED1
MPDZ	SNED1
SH3PXD2A	SNED1
RAB34	SNED1
ARHGEF17	SNED1
DSE	SNED1
SOBP	SNED1
PDGFRB	SNED1
TSHZ3	SNED1
ZSCAN18	SNED1
PDE1B	SNED1
SEPTIN6	SNED1
APOL3	SNED1
DLG4	SNED1
MEIS2	SNED1
LMO2	SNED1
SPRY2	SNED1
CALHM2	SNED1
MAP3K12	SNED1
RGL1	SNED1
ADAMTSL4	SNED1
ESAM	SNED1
PLEKHH2	SNED1
PFKM	SNED1
NBL1	SNED1
ABR	SNED1
FMNL3	SNED1
MXRA8	SNED1
NCAPD2	BPNT1
KIFAP3	BPNT1
SMARCA2	BPNT1
CPOX	BPNT1
ATP6V1D	BPNT1
OGDH	BPNT1
ENPP5	BPNT1
RCN2	BPNT1
NDUFA8	BPNT1
TBC1D5	BPNT1
SLC12A6	BPNT1
ATP10D	BPNT1
CETN2	BPNT1
HFE	C1orf115
P2RX4	C1orf115
RNF14	BROX
PLEKHA5	BROX
GNPAT	BROX
SRP9	BROX
GGA2	ACP6
MTR	ACP6
STK33	ACP6
ZNF18	ACP6
DPM1	TFB2M
GOLGA5	TFB2M
DERL2	TFB2M
DDX18	TFB2M
ARCN1	TFB2M
SRP54	TFB2M
CHCHD2	TFB2M
TBL2	TFB2M
EIF4H	TFB2M
GRPEL1	TFB2M
PRPF19	TFB2M
NCL	TFB2M
CEBPZ	TFB2M
PNO1	TFB2M
HAT1	TFB2M
BZW2	TFB2M
DNAJC1	TFB2M
GOLPH3L	TFB2M
C1orf43	TFB2M
REV3L	CNST
IFT88	CNST
SLC44A1	CNST
PPP2R5C	CNST
SEC22C	CNST
CGRRF1	CNST
EPB41L5	CNST
LANCL1	CNST
KLHL7	CNST
CAPN7	CNST
SPATA6	CNST
FBXO21	CNST
SENP7	CNST
PPP3CA	CNST
DCAF6	CNST
RMND5A	CNST
DCBLD2	PPP1R21
C20orf194	PPP1R21
DNAL1	PPP1R21
IFT81	PPP1R21
APPL2	PPP1R21
DYNC2LI1	PPP1R21
SSBP2	PPP1R21
MLXIPL	PKDCC
NCDN	PKDCC
TLE2	PKDCC
SCARF1	PKDCC
SMARCD3	PKDCC
ZNF671	PKDCC
MAPRE3	PKDCC
RGS17	PKDCC
MZF1	PKDCC
KCTD17	PKDCC
EFS	PKDCC
NFATC4	PKDCC
NOVA2	PKDCC
NUMBL	PKDCC
MEIS3	PKDCC
SMG9	PKDCC
PCOLCE	PKDCC
CLDN15	PKDCC
NPDC1	PKDCC
SH3PXD2A	PKDCC
ENO2	PKDCC
SOBP	PKDCC
ABCB6	PKDCC
AMPD2	PKDCC
IFI27L2	PKDCC
ARAP3	PKDCC
BST2	PKDCC
LSM7	PKDCC
DLG4	PKDCC
MTSS2	PKDCC
BICDL1	PKDCC
ATAT1	PKDCC
RCN3	PKDCC
PLEKHA6	PKDCC
ABCB9	PKDCC
RHPN1	PKDCC
NPR2	PKDCC
SNED1	PKDCC
ZDHHC12	HAAO
FDXR	HAAO
ICA1	B3GALNT2
SEC63	B3GALNT2
ESRP1	B3GALNT2
RAB3D	B3GALNT2
EIF3A	B3GALNT2
ALG5	B3GALNT2
PAIP2B	B3GALNT2
CHRM3	B3GALNT2
ITGA3	MAPKAPK2
NADK	MAPKAPK2
BAK1	MAPKAPK2
TRIO	MAPKAPK2
BCAR1	MAPKAPK2
OGFR	MAPKAPK2
GPC1	MAPKAPK2
ATP11A	MAPKAPK2
MAP4K4	MAPKAPK2
ENO1	MAPKAPK2
CIC	MAPKAPK2
CTTN	MAPKAPK2
SLC9A1	MAPKAPK2
MED15	MAPKAPK2
USB1	MAPKAPK2
BCL7B	MAPKAPK2
PFN1	MAPKAPK2
PPP1R9B	MAPKAPK2
DUSP3	MAPKAPK2
